MethodCode,SampleDate,SampleTime,StationCode,Volume Received (mL),Volume Analyzed (mL),Percent of Sample Counted,Field-of-view (mm²),Slide/ Chamber Area (mm²),Area Counted,Number of Fields Counted,Factor,BSA_TIN,Taxon,Diatom/SoftBody,Genus,Species,Synonym,Unit Abundance,Number of cells per unit,GALD,Colony/Filament/Individual Group Code,BSA#,Taxonomist,Comments,Shape,Biovolume 1,Biovolume 2,Biovolume 3,Biovolume 4,Biovolume 5,Biovolume 6,Biovolume 7,Biovolume 8,Biovolume 9,Biovolume 10
Phyto,7/15/2015,10:15,LIS,64,3,4.69%,0.0697,314.159,0.557971992,8,187.68,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,,3,3,5.6,i,BSA.YOLO-01,JW,Low sediment. Sample contains mucilaginous detritus.,cylinder,91.13,,,,,,,,,
Phyto,7/15/2015,10:15,LIS,64,3,4.69%,0.0697,314.159,0.557971992,8,187.68,685,Nitzschia clausii,Diatom,Nitzschia,clausii,,1,1,55.6,i,BSA.YOLO-01,JW,Low sediment. Sample contains mucilaginous detritus.,prism on parallelogram,205.72,,,,,,,,,
Phyto,7/15/2015,10:15,LIS,64,3,4.69%,0.0697,314.159,0.557971992,8,187.68,1010,Actinastrum hantzschii,Soft Body,Actinastrum,hantzschii,,1,2,20.4,c,BSA.YOLO-01,JW,Low sediment. Sample contains mucilaginous detritus.,cylinder + 2 cones,131.77,,,,,,,,,
Phyto,7/15/2015,10:15,LIS,64,3,4.69%,0.0697,314.159,0.557971992,8,187.68,1731,Aphanizomenon cf. klebahnii ,Soft Body,Aphanizomenon,klebahnii,,1,32,7.4,f,BSA.YOLO-01,JW,Low sediment. Sample contains mucilaginous detritus.,cylinder,182.26,,,,,,,,,
Phyto,7/15/2015,10:15,LIS,64,3,4.69%,0.0697,314.159,0.557971992,8,187.68,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,435,953,0.65,c,BSA.YOLO-01,JW,Low sediment. Sample contains mucilaginous detritus.,sphere,0.27,0.27,0.27,0.27,0.27,0.07,0.07,0.07,0.07,0.07
Phyto,7/15/2015,10:15,LIS,64,3,4.69%,0.0697,314.159,0.557971992,8,187.68,1477,cf. Microcystis sp.,Soft Body,Microcystis,sp.,,16,21,5.6,i,BSA.YOLO-01,JW,Low sediment. Sample contains mucilaginous detritus.,sphere,91.95,,,,,,,,,
Phyto,7/15/2015,8:30,STTD,64,3,4.69%,0.0697,314.159,0.418478994,6,250.24,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,,3,3,5.6,i,BSA.YOLO-02,JW,Moderate sediment. Sample contains mucilaginous detritus.,cylinder,73.89,,,,,,,,,
Phyto,7/15/2015,8:30,STTD,64,3,4.69%,0.0697,314.159,0.418478994,6,250.24,1037,cf. Chlorella sp.,Soft Body,Chlorella,sp.,,1,1,2.8,i,BSA.YOLO-02,JW,Moderate sediment. Sample contains mucilaginous detritus.,sphere,11.49,,,,,,,,,
Phyto,7/15/2015,8:30,STTD,64,3,4.69%,0.0697,314.159,0.418478994,6,250.24,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,416,899,0.65,c,BSA.YOLO-02,JW,Moderate sediment. Sample contains mucilaginous detritus.,sphere,0.27,0.27,0.27,0.27,0.27,0.07,0.07,0.07,0.07,0.07
Phyto,7/21/2015,10:00,LIS,66,3,4.55%,0.0697,314.159,0.348732495,5,300.29,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,,1,1,7.4,i,BSA.YOLO-03,JW,Moderate sediment. Sample contains mucilaginous detritus. ,cylinder,172.03,,,,,,,,,
Phyto,7/21/2015,10:00,LIS,66,3,4.55%,0.0697,314.159,0.348732495,5,300.29,1037,cf. Chlorella sp.,Soft Body,Chlorella,sp.,,1,1,2.8,i,BSA.YOLO-03,JW,Moderate sediment. Sample contains mucilaginous detritus. ,sphere,11.49,,,,,,,,,
Phyto,7/21/2015,10:00,LIS,66,3,4.55%,0.0697,314.159,0.348732495,5,300.29,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,460,973,0.65,c,BSA.YOLO-03,JW,Moderate sediment. Sample contains mucilaginous detritus. ,sphere,0.27,0.27,0.27,0.27,0.27,0.07,0.07,0.07,0.07,0.07
Phyto,7/28/2015,8:45,STTD,66,3,4.55%,0.0697,314.159,0.557971992,8,187.68,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,,1,1,5.6,i,BSA.YOLO-04,JW,Low sediment. Sample contains mucilaginous detritus. ,cylinder,98.52,,,,,,,,,
Phyto,7/28/2015,8:45,STTD,66,3,4.55%,0.0697,314.159,0.557971992,8,187.68,631,Navicula sp.,Diatom,Navicula,sp.,,1,1,26,i,BSA.YOLO-04,JW,Low sediment. Sample contains mucilaginous detritus. ,elliptic prism,457.42,,,,,,,,,
Phyto,7/28/2015,8:45,STTD,66,3,4.55%,0.0697,314.159,0.557971992,8,187.68,730,Nitzschia palea,Diatom,Nitzschia,palea,,1,1,24,i,BSA.YOLO-04,JW,Low sediment. Sample contains mucilaginous detritus. ,prism on parallelogram,201.60,,,,,,,,,
Phyto,7/28/2015,8:45,STTD,66,3,4.55%,0.0697,314.159,0.557971992,8,187.68,1038,cf. Chlorella spp.,Soft Body,Chlorella,spp.,,1,1,2.8,i,BSA.YOLO-04,JW,Low sediment. Sample contains mucilaginous detritus. ,sphere,11.49,,,,,,,,,
Phyto,7/28/2015,8:45,STTD,66,3,4.55%,0.0697,314.159,0.557971992,8,187.68,1733,cf. Plagioselmis prolonga,Soft Body,Plagioselmis,prolonga,,1,1,5.6,i,BSA.YOLO-04,JW,Low sediment. Sample contains mucilaginous detritus. ,cone + half sphere,68.96,,,,,,,,,
Phyto,7/28/2015,8:45,STTD,66,3,4.55%,0.0697,314.159,0.557971992,8,187.68,1731,cf. Aphanizomenon klebahnii ,Soft Body,Aphanizomenon,klebahnii,,6,92,3.7,f,BSA.YOLO-04,JW,Low sediment. Sample contains mucilaginous detritus. ,cylinder,39.78,,,,,,,,,
Phyto,7/28/2015,8:45,STTD,66,3,4.55%,0.0697,314.159,0.557971992,8,187.68,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,421,904,0.65,c,BSA.YOLO-04,JW,Low sediment. Sample contains mucilaginous detritus. ,sphere,0.27,0.27,0.27,0.27,0.27,0.07,0.07,0.07,0.07,0.07
Phyto,7/28/2015,8:45,STTD,66,3,4.55%,0.0697,314.159,0.557971992,8,187.68,1477,cf. Microcystis sp.,Soft Body,Microcystis,sp.,,19,21,4.6,c,BSA.YOLO-04,JW,Low sediment. Sample contains mucilaginous detritus. ,sphere,50.96,,,,,,,,,
Phyto,7/28/2015,10:36,LIS,66,3,4.55%,0.0697,314.159,0.348732495,5,300.29,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,1,1,5.6,i,BSA.YOLO-05,KS,High sediment and moderate detritus. Sample contains mucilaginous detritus.,cylinder,113.30,,,,,,,,,
Phyto,7/28/2015,10:36,LIS,66,3,4.55%,0.0697,314.159,0.348732495,5,300.29,987,cf. Thalassiosira sp.,Diatom,Thalassiosira,sp.,,3,3,7.4,i,BSA.YOLO-05,KS,High sediment and moderate detritus. Sample contains mucilaginous detritus.,cylinder,159.13,,,,,,,,,
Phyto,7/28/2015,10:36,LIS,66,3,4.55%,0.0697,314.159,0.348732495,5,300.29,1031,cf. Chlamydomonas sp.,Soft Body,Chlamydomonas,sp.,,3,3,9.3,i,BSA.YOLO-05,KS,Obscured by detritus. High sediment and moderate detritus. Sample contains mucilaginous detritus.,sphere,266.65,,,,,,,,,
