MethodCode,SampleDate,SampleTime,StationCode,Volume Received (mL),Volume Analyzed (mL),Percent of Sample Counted,Field-of-view (mm²),Slide/ Chamber Area (mm²),Area Counted,Number of Fields Counted,Factor,BSA_TIN,Taxon,Diatom/SoftBody,Genus,Species,Synonym,Unit Abundance,Number of cells per unit,GALD,Colony/Filament/Individual Group Code,BSA#,Taxonomist,Comments,Shape,Biovolume 1,Biovolume 2,Biovolume 3,Biovolume 4,Biovolume 5,Biovolume 6,Biovolume 7,Biovolume 8,Biovolume 9,Biovolume 10
Phyto,8/2/2017,13:09,RYI,61,3,4.92%,0.0697,314.159,0.488225493,7,214.49,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,,4,4,4.3,i,BSA.YOLO-77,DK,Low sediment and detritus. Broken diatoms observed.,cylinder,53.73,,,,,,,,,
Phyto,8/2/2017,13:09,RYI,61,3,4.92%,0.0697,314.159,0.488225493,7,214.49,373,Fragilaria brevistriata,Diatom,Fragilaria,brevistriata,,1,1,15.4,i,BSA.YOLO-77,DK,Low sediment and detritus. Broken diatoms observed.,elliptic prism,501.22,,,,,,,,,
Phyto,8/2/2017,13:09,RYI,61,3,4.92%,0.0697,314.159,0.488225493,7,214.49,749,Nitzschia sp.,Diatom,Nitzschia,sp.,,1,1,11.1,i,BSA.YOLO-77,DK,Low sediment and detritus. Broken diatoms observed.,prism on parallelogram,20.04,,,,,,,,,
Phyto,8/2/2017,13:09,RYI,61,3,4.92%,0.0697,314.159,0.488225493,7,214.49,895,cf. Skeletonema sp.,Diatom,Skeletonema,sp.,,3,3,8.3,i,BSA.YOLO-77,DK,Low sediment and detritus. Broken diatoms observed.,cylinder + 2 half spheres,51.11,,,,,,,,,
Phyto,8/2/2017,13:09,RYI,61,3,4.92%,0.0697,314.159,0.488225493,7,214.49,987,cf. Thalassiosira sp.,Diatom,Thalassiosira,sp.,,1,1,7.4,i,BSA.YOLO-77,DK,Low sediment and detritus. Broken diatoms observed.,cylinder,159.13,,,,,,,,,
Phyto,8/2/2017,13:09,RYI,61,3,4.92%,0.0697,314.159,0.488225493,7,214.49,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,23,23,2.4,i,BSA.YOLO-77,DK,Low sediment and detritus. Broken diatoms observed.,sphere,7.24,,,,,,,,,
Phyto,8/2/2017,13:09,RYI,61,3,4.92%,0.0697,314.159,0.488225493,7,214.49,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,1,1,9.3,i,BSA.YOLO-77,DK,Low sediment and detritus. Broken diatoms observed.,cone + half sphere,294.36,,,,,,,,,
Phyto,8/2/2017,13:09,RYI,61,3,4.92%,0.0697,314.159,0.488225493,7,214.49,1733,cf. Plagioselmis prolonga,Soft Body,Plagioselmis,prolonga,,5,5,6.1,i,BSA.YOLO-77,DK,Low sediment and detritus. Broken diatoms observed.,cone + half sphere,101.31,,,,,,,,,
Phyto,8/2/2017,13:09,RYI,61,3,4.92%,0.0697,314.159,0.488225493,7,214.49,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,386,784,0.65,c,BSA.YOLO-77,DK,Low sediment and detritus. Broken diatoms observed.,sphere,0.27,0.27,0.27,0.27,0.27,0.07,0.07,0.07,0.07,0.07
Phyto,8/2/2017,13:09,RYI,61,3,4.92%,0.0697,314.159,0.488225493,7,214.49,1526,cf. Synechococcus sp.,Soft Body,Synechococcus,sp.,,1,2,5.6,c,BSA.YOLO-77,DK,Low sediment and detritus. Broken diatoms observed.,sphere,91.95,,,,,,,,,
Phyto,8/2/2017,13:09,RYI,61,3,4.92%,0.0697,314.159,0.488225493,7,214.49,1588,Trachelomonas sp.,Soft Body,Trachelomonas,sp.,,1,1,8.7,i,BSA.YOLO-77,DK,Low sediment and detritus. Broken diatoms observed.,ellipsoid,221.93,,,,,,,,,
