MethodCode,SampleDate,SampleTime,StationCode,Volume Received (mL),Volume Analyzed (mL),Percent of Sample Counted,Field-of-view (mm²),Slide/ Chamber Area (mm²),Area Counted,Number of Fields Counted,Factor,BSA_TIN,Taxon,Diatom/SoftBody,Genus,Species,Synonym,Unit Abundance,Number of cells per unit,GALD,Colony/Filament/Individual Group Code,BSA#,Taxonomist,Comments,Shape,Biovolume 1,Biovolume 2,Biovolume 3,Biovolume 4,Biovolume 5,Biovolume 6,Biovolume 7,Biovolume 8,Biovolume 9,Biovolume 10
Phyto,7/28/2016,9:48,STTD,63,1,1.59%,0.0697,314.159,0.348732495,5,900.86,95,Aulacoseira sp. ,Diatom,Aulacoseira,sp.,,3,3,18.5,c,BSA.YOLO-01,DK,Moderate detritus. Sample contains mucilaginous detritus. ,cylinder,1256.69,,,,,,,,,
Phyto,7/28/2016,9:48,STTD,63,1,1.59%,0.0697,314.159,0.348732495,5,900.86,190,cf.Cyclotella sp.,Diatom,Cyclotella,sp.,,14,14,5.6,i,BSA.YOLO-01,DK,Moderate detritus. Sample contains mucilaginous detritus. ,cylinder,91.13,,,,,,,,,
Phyto,7/28/2016,9:48,STTD,63,1,1.59%,0.0697,314.159,0.348732495,5,900.86,664,Nitzschia acicularis,Diatom,Nitzschia,acicularis,,2,2,73,i,BSA.YOLO-01,DK,Moderate detritus. Sample contains mucilaginous detritus. ,prism on parallelogram,204.40,,,,,,,,,
Phyto,7/28/2016,9:48,STTD,63,1,1.59%,0.0697,314.159,0.348732495,5,900.86,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,21,21,3.7,i,BSA.YOLO-01,DK,Moderate detritus. Sample contains mucilaginous detritus. ,sphere,26.52,,,,,,,,,
Phyto,7/28/2016,9:48,STTD,63,1,1.59%,0.0697,314.159,0.348732495,5,900.86,1761,Drepanochloris nannoselene,Soft Body,Drepanochloris,nannoselene,,1,1,3.7,i,BSA.YOLO-01,DK,Moderate detritus. Sample contains mucilaginous detritus. ,cylinder + 2 cones,2.64,,,,,,,,,
Phyto,7/28/2016,9:48,STTD,63,1,1.59%,0.0697,314.159,0.348732495,5,900.86,1299,cf. Westella botryoides,Soft Body,Westella,botryoides,,1,12,2.8,c,BSA.YOLO-01,DK,Moderate detritus. Sample contains mucilaginous detritus. ,sphere,11.49,,,,,,,,,
Phyto,7/28/2016,9:48,STTD,63,1,1.59%,0.0697,314.159,0.348732495,5,900.86,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,692,1443,0.65,c,BSA.YOLO-01,DK,Moderate detritus. Sample contains mucilaginous detritus. ,sphere,0.27,0.27,0.27,0.27,0.27,0.07,0.07,0.07,0.07,0.07
Phyto,7/28/2016,9:48,STTD,63,1,1.59%,0.0697,314.159,0.348732495,5,900.86,1420,Chroococcus minimus,Soft Body,Chroococcus,minimus,,1,2,1.9,c,BSA.YOLO-01,DK,Moderate detritus. Sample contains mucilaginous detritus. ,sphere,3.59,,,,,,,,,
Phyto,7/28/2016,9:48,STTD,63,1,1.59%,0.0697,314.159,0.348732495,5,900.86,1588,cf.Trachelomonas sp.,Soft Body,Trachelomonas,sp.,,1,1,11.1,i,BSA.YOLO-01,DK,Moderate detritus. Sample contains mucilaginous detritus. ,ellipsoid,211.55,,,,,,,,,
Phyto,7/28/2016,12:17,RVB,61,5,8.20%,0.0683,314.159,0.6147,9,102.22,91,Aulacoseira granulata,Diatom,Aulacoseira,granulata,,10,10,31.5,c,BSA.YOLO-02,CT,Low sediment and moderate detritus. Sample contains mucilaginous detritus. ,cylinder,4181.06,,,,,,,,,
