MethodCode,SampleDate,SampleTime,StationCode,Volume Received (mL),Volume Analyzed (mL),Percent of Sample Counted,Field-of-view (mm²),Slide/ Chamber Area (mm²),Area Counted,Number of Fields Counted,Factor,BSA_TIN,Taxon,Diatom/SoftBody,Genus,Species,Synonym,Unit Abundance,Number of cells per unit,GALD,Colony/Filament/Individual Group Code,BSA#,Taxonomist,Comments,Shape,Biovolume 1,Biovolume 2,Biovolume 3,Biovolume 4,Biovolume 5,Biovolume 6,Biovolume 7,Biovolume 8,Biovolume 9,Biovolume 10
Phyto,6/13/2016,8:53,SHR,67,3,4.48%,0.0697,314.159,0.418478994,6,250.24,182,Cyclotella cf. meneghiniana,Diatom,Cyclotella,meneghiniana,,1,1,11.1,i,BSA.YOLO-01,DK,Low detritus. ,cylinder,629.00,,,,,,,,,
Phyto,6/13/2016,8:53,SHR,67,3,4.48%,0.0697,314.159,0.418478994,6,250.24,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,,12,12,4.6,i,BSA.YOLO-01,DK,Low detritus. ,cylinder,61.49,,,,,,,,,
Phyto,6/13/2016,8:53,SHR,67,3,4.48%,0.0697,314.159,0.418478994,6,250.24,631,Navicula sp.,Diatom,Navicula,sp.,,2,2,11.1,i,BSA.YOLO-01,DK,Girdle view. Low detritus. ,elliptic prism,90.32,,,,,,,,,
Phyto,6/13/2016,8:53,SHR,67,3,4.48%,0.0697,314.159,0.418478994,6,250.24,664,Nitzschia acicularis,Diatom,Nitzschia,acicularis,,1,1,42.6,i,BSA.YOLO-01,DK,Low detritus. ,prism on parallelogram,119.28,,,,,,,,,
Phyto,6/13/2016,8:53,SHR,67,3,4.48%,0.0697,314.159,0.418478994,6,250.24,713,Nitzschia inconspicua,Diatom,Nitzschia,inconspicua,,1,1,5.6,i,BSA.YOLO-01,DK,Low detritus. ,prism on parallelogram,19.68,,,,,,,,,
Phyto,6/13/2016,8:53,SHR,67,3,4.48%,0.0697,314.159,0.418478994,6,250.24,836,Planothidium dubium,Diatom,Planothidium,dubium,,1,1,11.1,i,BSA.YOLO-01,DK,Low detritus. ,elliptic prism,120.31,,,,,,,,,
Phyto,6/13/2016,8:53,SHR,67,3,4.48%,0.0697,314.159,0.418478994,6,250.24,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,13,13,2.8,i,BSA.YOLO-01,DK,Low detritus. ,sphere,11.49,,,,,,,,,
Phyto,6/13/2016,8:53,SHR,67,3,4.48%,0.0697,314.159,0.418478994,6,250.24,1761,Drepanochloris nannoselene,Soft Body,Drepanochloris,nannoselene,,1,1,4.6,i,BSA.YOLO-01,DK,Low detritus. ,cylinder + 2 cones,15.74,,,,,,,,,
Phyto,6/13/2016,8:53,SHR,67,3,4.48%,0.0697,314.159,0.418478994,6,250.24,1134,Monoraphidium contortum,Soft Body,Monoraphidium,contortum,,2,2,20.4,i,BSA.YOLO-01,DK,Low detritus. ,2 cones,38.56,,,,,,,,,
Phyto,6/13/2016,8:53,SHR,67,3,4.48%,0.0697,314.159,0.418478994,6,250.24,1733,Plagioselmis prolonga,Soft Body,Plagioselmis,prolonga,,2,2,6.5,i,BSA.YOLO-01,DK,Low detritus. ,cone + half sphere,112.82,,,,,,,,,
