MethodCode,SampleDate,SampleTime,StationCode,Volume Received (mL),Volume Analyzed (mL),Percent of Sample Counted,Field-of-view (mm²),Slide/ Chamber Area (mm²),Area Counted,Number of Fields Counted,Factor,BSA_TIN,Taxon,Diatom/SoftBody,Genus,Species,Synonym,Unit Abundance,Number of cells per unit,GALD,Colony/Filament/Individual Group Code,BSA#,Taxonomist,Comments,Shape,Biovolume 1,Biovolume 2,Biovolume 3,Biovolume 4,Biovolume 5,Biovolume 6,Biovolume 7,Biovolume 8,Biovolume 9,Biovolume 10
Phyto,9/15/2015,8:32,LIS,60,3,5.00%,0.0697,314.159,0.418478994,6,250.24,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,,2,2,11.1,i,BSA.YOLO-01,KS,High sediment and moderate detritus. Sample contains mucilaginous detritus.,cylinder,541.91,,,,,,,,,
Phyto,9/15/2015,8:32,LIS,60,3,5.00%,0.0697,314.159,0.418478994,6,250.24,1677,Nitzschia incerta,Diatom,Nitzschia,incerta,,1,1,81.5,i,BSA.YOLO-01,KS,High sediment and moderate detritus. Sample contains mucilaginous detritus.,prism on parallelogram,557.87,,,,,,,,,
Phyto,9/15/2015,8:32,LIS,60,3,5.00%,0.0697,314.159,0.418478994,6,250.24,1038,cf. Chlorella spp.,Soft Body,Chlorella,spp.,,15,15,2.8,i,BSA.YOLO-01,KS,High sediment and moderate detritus. Sample contains mucilaginous detritus.,sphere,11.49,,,,,,,,,
Phyto,9/15/2015,8:32,LIS,60,3,5.00%,0.0697,314.159,0.418478994,6,250.24,1704,Monoraphidium minutum,Soft Body,Monoraphidium,minutum,,2,2,6.5,i,BSA.YOLO-01,KS,High sediment and moderate detritus. Sample contains mucilaginous detritus.,2 cones,9.84,,,,,,,,,
Phyto,9/15/2015,8:32,LIS,60,3,5.00%,0.0697,314.159,0.418478994,6,250.24,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,369,969,0.65,c,BSA.YOLO-01,KS,High sediment and moderate detritus. Sample contains mucilaginous detritus.,sphere,0.27,0.27,0.27,0.27,0.27,0.07,0.07,0.07,0.07,0.07
Phyto,9/15/2015,8:32,LIS,60,3,5.00%,0.0697,314.159,0.418478994,6,250.24,1421,cf. Chroococcus minutus,Soft Body,Chroococcus,minutus,,1,1,4,i,BSA.YOLO-01,KS,High sediment and moderate detritus. Sample contains mucilaginous detritus.,sphere,33.51,33.51,33.51,33.51,33.51,33.51,33.51,33.51,33.51,33.51
Phyto,9/15/2015,8:32,LIS,60,3,5.00%,0.0697,314.159,0.418478994,6,250.24,1789,cf. Heteroleibleinia sp.,Soft Body,Heteroleibleinia,sp.,,29,187,0.7,f,BSA.YOLO-01,KS,High sediment and moderate detritus. Sample contains mucilaginous detritus.,cylinder,0.27,,,,,,,,,
Phyto,9/15/2015,8:32,LIS,60,3,5.00%,0.0697,314.159,0.418478994,6,250.24,1519,Snowella sp.,Soft Body,Snowella,sp.,,8,42,0.8,c,BSA.YOLO-01,KS,High sediment and moderate detritus. Sample contains mucilaginous detritus.,sphere,0.27,,,,,,,,,
Phyto,9/15/2015,12:28,RYI,65,10,15.38%,0.0697,314.159,0.906704487,13,34.65,145,Cocconeis placentula,Diatom,Cocconeis,placentula,,2,2,14.8,i,BSA.YOLO-02,JW,,elliptic prism,216.20,,,,,,,,,
Phyto,9/15/2015,12:28,RYI,65,10,15.38%,0.0697,314.159,0.906704487,13,34.65,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,,1,1,9.3,i,BSA.YOLO-02,JW,,cylinder,271.72,,,,,,,,,
Phyto,9/15/2015,12:28,RYI,65,10,15.38%,0.0697,314.159,0.906704487,13,34.65,631,Navicula sp.,Diatom,Navicula,sp.,,1,1,68.5,i,BSA.YOLO-02,JW,Girdle view.,elliptic prism,2229.46,,,,,,,,,
Phyto,9/15/2015,12:28,RYI,65,10,15.38%,0.0697,314.159,0.906704487,13,34.65,720,Nitzschia linearis,Diatom,Nitzschia,linearis,,1,1,133,i,BSA.YOLO-02,JW,,prism on parallelogram,2473.80,,,,,,,,,
Phyto,9/15/2015,12:28,RYI,65,10,15.38%,0.0697,314.159,0.906704487,13,34.65,749,Nitzschia sp.,Diatom,Nitzschia,sp.,,1,1,11,i,BSA.YOLO-02,JW,,prism on parallelogram,11.00,,,,,,,,,
Phyto,9/15/2015,12:28,RYI,65,10,15.38%,0.0697,314.159,0.906704487,13,34.65,841,Planothidium lanceolatum,Diatom,Planothidium,lanceolatum,,1,1,9.3,i,BSA.YOLO-02,JW,,elliptic prism,100.80,,,,,,,,,
Phyto,9/15/2015,12:28,RYI,65,10,15.38%,0.0697,314.159,0.906704487,13,34.65,1038,cf. Chlorella spp.,Soft Body,Chlorella,spp.,,11,11,2.8,i,BSA.YOLO-02,JW,,sphere,11.49,,,,,,,,,
Phyto,9/15/2015,12:28,RYI,65,10,15.38%,0.0697,314.159,0.906704487,13,34.65,1119,Lagerheimia genevensis,Soft Body,Lagerheimia,genevensis,,1,1,5.6,i,BSA.YOLO-02,JW,,ellipsoid,5.86,,,,,,,,,
Phyto,9/15/2015,12:28,RYI,65,10,15.38%,0.0697,314.159,0.906704487,13,34.65,1324,Ochromonas sp.,Soft Body,Ochromonas,sp.,,1,1,5.6,i,BSA.YOLO-02,JW,,cone + half sphere,83.74,,,,,,,,,
Phyto,9/15/2015,12:28,RYI,65,10,15.38%,0.0697,314.159,0.906704487,13,34.65,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,1,1,8.3,i,BSA.YOLO-02,JW,,cone + half sphere,250.69,,,,,,,,,
Phyto,9/15/2015,12:28,RYI,65,10,15.38%,0.0697,314.159,0.906704487,13,34.65,1731,Aphanizomenon cf. klebahnii ,Soft Body,Aphanizomenon,klebahnii,,3,61,6.5,f,BSA.YOLO-02,JW,,cylinder,69.89,,,,,,,,,
Phyto,9/15/2015,12:28,RYI,65,10,15.38%,0.0697,314.159,0.906704487,13,34.65,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,412,948,0.65,c,BSA.YOLO-02,JW,,sphere,0.27,0.27,0.27,0.27,0.27,0.07,0.07,0.07,0.07,0.07
Phyto,9/15/2015,12:28,RYI,65,10,15.38%,0.0697,314.159,0.906704487,13,34.65,1421,Chroococcus minutus,Soft Body,Chroococcus,minutus,,6,9,5.6,c,BSA.YOLO-02,JW,,sphere,91.95,,,,,,,,,
Phyto,9/15/2015,12:28,RYI,65,10,15.38%,0.0697,314.159,0.906704487,13,34.65,1471,Merismopedia tenuissima,Soft Body,Merismopedia,tenuissima,,2,24,0.8,c,BSA.YOLO-02,JW,,cube,0.51,,,,,,,,,
Phyto,9/15/2015,7:48,I80,63,5,7.94%,0.0697,314.159,0.488225493,7,128.69,145,Cocconeis placentula,Diatom,Cocconeis,placentula,,1,1,20.4,i,BSA.YOLO-03,JW,Moderate sediment and high detritus.,elliptic prism,416.57,,,,,,,,,
Phyto,9/15/2015,7:48,I80,63,5,7.94%,0.0697,314.159,0.488225493,7,128.69,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,5,5,7.4,i,BSA.YOLO-03,JW,Moderate sediment and high detritus.,cylinder,318.26,,,,,,,,,
Phyto,9/15/2015,7:48,I80,63,5,7.94%,0.0697,314.159,0.488225493,7,128.69,975,Fragilaria tenera,Diatom,Fragilaria,tenera,,2,2,56,c,BSA.YOLO-03,JW,Moderate sediment and high detritus.,elliptic prism,87.96,,,,,,,,,
Phyto,9/15/2015,7:48,I80,63,5,7.94%,0.0697,314.159,0.488225493,7,128.69,749,Nitzschia sp.,Diatom,Nitzschia,sp.,,1,1,13,i,BSA.YOLO-03,JW,Moderate sediment and high detritus.,prism on parallelogram,13.00,,,,,,,,,
Phyto,9/15/2015,7:48,I80,63,5,7.94%,0.0697,314.159,0.488225493,7,128.69,1038,cf. Chlorella spp.,Soft Body,Chlorella,spp.,,1,1,2.8,i,BSA.YOLO-03,JW,Moderate sediment and high detritus.,sphere,11.49,,,,,,,,,
Phyto,9/15/2015,7:48,I80,63,5,7.94%,0.0697,314.159,0.488225493,7,128.69,1134,Monoraphidium contortum,Soft Body,Monoraphidium,contortum,,2,2,14.8,i,BSA.YOLO-03,JW,Moderate sediment and high detritus.,2 cones,31.00,,,,,,,,,
Phyto,9/15/2015,7:48,I80,63,5,7.94%,0.0697,314.159,0.488225493,7,128.69,1136,Monoraphidium griffithii,Soft Body,Monoraphidium,griffithii,,1,1,46,i,BSA.YOLO-03,JW,Moderate sediment and high detritus.,2 cones,96.34,,,,,,,,,
Phyto,9/15/2015,7:48,I80,63,5,7.94%,0.0697,314.159,0.488225493,7,128.69,1138,Monoraphidium sp.,Soft Body,Monoraphidium,sp.,,1,1,18.5,i,BSA.YOLO-03,JW,Moderate sediment and high detritus.,2 cones,75.94,,,,,,,,,
Phyto,9/15/2015,7:48,I80,63,5,7.94%,0.0697,314.159,0.488225493,7,128.69,1733,cf. Plagioselmis prolonga,Soft Body,Plagioselmis,prolonga,,2,2,5.6,i,BSA.YOLO-03,JW,Moderate sediment and high detritus.,cone + half sphere,76.35,,,,,,,,,
