MethodCode,SampleDate,SampleTime,StationCode,Volume Received (mL),Volume Analyzed (mL),Percent of Sample Counted,Field-of-view (mm²),Slide/ Chamber Area (mm²),Area Counted,Number of Fields Counted,Factor,BSA_TIN,Taxon,Diatom/SoftBody,Genus,Species,Synonym,Unit Abundance,Number of cells per unit,GALD,Colony/Filament/Individual Group Code,BSA#,Taxonomist,Comments,Shape,Biovolume 1,Biovolume 2,Biovolume 3,Biovolume 4,Biovolume 5,Biovolume 6,Biovolume 7,Biovolume 8,Biovolume 9,Biovolume 10
Phyto,12/13/2016,12:39,LIS,74,1,1.35%,0.0697,314.159,0.348732495,5,900.86,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,6,6,8.3,i,BSA.YOLO-01,DK,Large jar. Obscured by detritus. Low sediment and high detritus. Sample contains mucilaginous detritus. Ciliates observed.,cylinder,200.19,,,,,,,,,
Phyto,12/13/2016,12:39,LIS,74,1,1.35%,0.0697,314.159,0.348732495,5,900.86,749,cf. Nitzschia sp.,Diatom,Nitzschia,sp.,,1,1,23.1,i,BSA.YOLO-01,DK,Large jar. Fragment. Low sediment and high detritus. Sample contains mucilaginous detritus. Ciliates observed.,prism on parallelogram,148.76,,,,,,,,,
Phyto,12/13/2016,12:39,LIS,74,1,1.35%,0.0697,314.159,0.348732495,5,900.86,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,6,6,3.7,i,BSA.YOLO-01,DK,Large jar. Low sediment and high detritus. Sample contains mucilaginous detritus. Ciliates observed.,sphere,26.52,,,,,,,,,
Phyto,12/13/2016,12:39,LIS,74,1,1.35%,0.0697,314.159,0.348732495,5,900.86,1134,Monoraphidium contortum,Soft Body,Monoraphidium,contortum,,2,2,25.9,i,BSA.YOLO-01,DK,Large jar. Low sediment and high detritus. Sample contains mucilaginous detritus. Ciliates observed.,2 cones,48.96,,,,,,,,,
Phyto,12/13/2016,12:39,LIS,74,1,1.35%,0.0697,314.159,0.348732495,5,900.86,1162,cf. Oocystis sp.,Soft Body,Oocystis,sp.,,1,4,5.6,i,BSA.YOLO-01,DK,Large jar. Low sediment and high detritus. Sample contains mucilaginous detritus. Ciliates observed.,prolate spheroid,40.14,,,,,,,,,
Phyto,12/13/2016,12:39,LIS,74,1,1.35%,0.0697,314.159,0.348732495,5,900.86,1733,cf. Plagioselmis prolonga,Soft Body,Plagioselmis,prolonga,,3,3,7.4,i,BSA.YOLO-01,DK,Large jar. Obscured by detritus. Low sediment and high detritus. Sample contains mucilaginous detritus. Ciliates observed.,cone + half sphere,159.13,,,,,,,,,
Phyto,12/13/2016,12:39,LIS,74,1,1.35%,0.0697,314.159,0.348732495,5,900.86,1365,cf. Rhodomonas lacustris,Soft Body,Rhodomonas,lacustris,,5,5,13,i,BSA.YOLO-01,DK,Large jar. Obscured by detritus. Low sediment and high detritus. Sample contains mucilaginous detritus. Ciliates observed.,cone + half sphere,862.76,,,,,,,,,
Phyto,12/13/2016,12:39,LIS,74,1,1.35%,0.0697,314.159,0.348732495,5,900.86,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,533,1106,0.65,c,BSA.YOLO-01,DK,Large jar. Low sediment and high detritus. Sample contains mucilaginous detritus. Ciliates observed.,sphere,0.27,0.27,0.27,0.27,0.27,0.07,0.07,0.07,0.07,0.07
Phyto,12/13/2016,12:39,LIS,74,1,1.35%,0.0697,314.159,0.348732495,5,900.86,1421,Chroococcus minutus,Soft Body,Chroococcus,minutus,,3,6,7.4,c,BSA.YOLO-01,DK,Large jar. Low sediment and high detritus. Sample contains mucilaginous detritus. Ciliates observed.,sphere,212.17,,,,,,,,,
Phyto,12/13/2016,12:39,LIS,74,1,1.35%,0.0697,314.159,0.348732495,5,900.86,1759,cf. Glaucospira sp.,Soft Body,Glaucospira,sp.,,1,12,0.9,f,BSA.YOLO-01,DK,Large jar. Low sediment and high detritus. Sample contains mucilaginous detritus. Ciliates observed.,cylinder,0.18,,,,,,,,,
Phyto,12/13/2016,12:39,LIS,74,1,1.35%,0.0697,314.159,0.348732495,5,900.86,1709,cf. Planktolyngbya sp.,Soft Body,Planktolyngbya,sp.,,4,38,1.9,f,BSA.YOLO-01,DK,Large jar. Low sediment and high detritus. Sample contains mucilaginous detritus. Ciliates observed.,cylinder,1.21,,,,,,,,,
Phyto,12/13/2016,12:39,LIS,74,1,1.35%,0.0697,314.159,0.348732495,5,900.86,1508,cf. Pseudanabaena sp.,Soft Body,Pseudanabaena,sp.,,1,4,7.4,f,BSA.YOLO-01,DK,Large jar. Low sediment and high detritus. Sample contains mucilaginous detritus. Ciliates observed.,cylinder,45.57,,,,,,,,,
Phyto,1/25/2017,12:53,YTR4,111,1,0.90%,0.0683,314.159,0.3415,5,919.94,749,Nitzschia sp.,Diatom,Nitzschia,sp.,,1,1,14.8,i,BSA.YOLO-02,CT,Large jar. Obscured by detritus.,prism on parallelogram,76.66,,,,,,,,,
Phyto,1/25/2017,12:53,YTR4,111,1,0.90%,0.0683,314.159,0.3415,5,919.94,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,2,2,2.8,i,BSA.YOLO-02,CT,Large jar.,sphere,11.49,,,,,,,,,
Phyto,1/25/2017,12:53,YTR4,111,1,0.90%,0.0683,314.159,0.3415,5,919.94,1761,Drepanochloris nannoselene,Soft Body,Drepanochloris,nannoselene,,2,2,3.7,i,BSA.YOLO-02,CT,Large jar.,cylinder + 2 cones,3.30,,,,,,,,,
Phyto,1/25/2017,12:53,YTR4,111,1,0.90%,0.0683,314.159,0.3415,5,919.94,1733,cf. Plagioselmis prolonga,Soft Body,Plagioselmis,prolonga,,2,2,5.6,i,BSA.YOLO-02,CT,Large jar.,cone + half sphere,76.35,,,,,,,,,
