MethodCode,SampleDate,SampleTime,StationCode,Volume Received (mL),Volume Analyzed (mL),Percent of Sample Counted,Field-of-view (mm²),Slide/ Chamber Area (mm²),Area Counted,Number of Fields Counted,Factor,BSA_TIN,Taxon,Diatom/SoftBody,Genus,Species,Synonym,Unit Abundance,Number of cells per unit,GALD,Colony/Filament/Individual Group Code,BSA#,Taxonomist,Comments,Shape,Biovolume 1,Biovolume 2,Biovolume 3,Biovolume 4,Biovolume 5,Biovolume 6,Biovolume 7,Biovolume 8,Biovolume 9,Biovolume 10
Phyto,10/31/13,9:20,SHR,60,10,16.67%,0.0697,314.159,0.488225493,7,64.35,44,Achnanthidium minutissimum,Diatom,Achnanthidium,minutissimum,,1,1,10.2,i,BSA.YOLO-01,KS,Girdle view. Low sediment and detritus. Many broken diatoms.,elliptic prism,42.62,,,,,,,,,
Phyto,10/31/13,9:20,SHR,60,10,16.67%,0.0697,314.159,0.488225493,7,64.35,46,Achnanthidium sp.,Diatom,Achnanthidium,sp.,,2,2,11.1,i,BSA.YOLO-01,KS,Low sediment and detritus. Many broken diatoms.,elliptic prism,61.29,,,,,,,,,
Phyto,10/31/13,9:20,SHR,60,10,16.67%,0.0697,314.159,0.488225493,7,64.35,88,Aulacoseira cf. alpigena,Diatom,Aulacoseira,alpigena,,3,3,5.6,i,BSA.YOLO-01,KS,Low sediment and detritus. Many broken diatoms.,cylinder,91.13,,,,,,,,,
Phyto,10/31/13,9:20,SHR,60,10,16.67%,0.0697,314.159,0.488225493,7,64.35,145,Cocconeis placentula,Diatom,Cocconeis,placentula,,3,3,18.5,i,BSA.YOLO-01,KS,Low sediment and detritus. Many broken diatoms.,elliptic prism,499.97,,,,,,,,,
Phyto,10/31/13,9:20,SHR,60,10,16.67%,0.0697,314.159,0.488225493,7,64.35,145,Cocconeis placentula,Diatom,Cocconeis,placentula,,3,3,11.1,i,BSA.YOLO-01,KS,Fragment. Low sediment and detritus. Many broken diatoms.,elliptic prism,238.70,,,,,,,,,
Phyto,10/31/13,9:20,SHR,60,10,16.67%,0.0697,314.159,0.488225493,7,64.35,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,,7,7,12,i,BSA.YOLO-01,KS,Low sediment and detritus. Many broken diatoms.,cylinder,520.25,,,,,,,,,
Phyto,10/31/13,9:20,SHR,60,10,16.67%,0.0697,314.159,0.488225493,7,64.35,248,Cymbella turgidula,Diatom,Cymbella,turgidula,,1,1,28,i,BSA.YOLO-01,KS,Low sediment and detritus. Many broken diatoms.,cymbelloid,328.18,,,,,,,,,
Phyto,10/31/13,9:20,SHR,60,10,16.67%,0.0697,314.159,0.488225493,7,64.35,310,Encyonema sp.,Diatom,Encyonema,sp.,,1,1,27,i,BSA.YOLO-01,KS,Broken. Low sediment and detritus. Many broken diatoms.,cymbelloid,372.99,,,,,,,,,
Phyto,10/31/13,9:20,SHR,60,10,16.67%,0.0697,314.159,0.488225493,7,64.35,1755,Eolimna subminuscula,Diatom,Eolimna,subminuscula,,1,1,10.2,i,BSA.YOLO-01,KS,Low sediment and detritus. Many broken diatoms.,elliptic prism,84.76,,,,,,,,,
Phyto,10/31/13,9:20,SHR,60,10,16.67%,0.0697,314.159,0.488225493,7,64.35,412,Geissleria decussis,Diatom,Geissleria,decussis,,1,1,22.57,i,BSA.YOLO-01,KS,Low sediment and detritus. Many broken diatoms.,elliptic prism,734.58,,,,,,,,,
Phyto,10/31/13,9:20,SHR,60,10,16.67%,0.0697,314.159,0.488225493,7,64.35,505,cf. Karayevia sp.,Diatom,Karayevia,sp.,,1,1,27.8,i,BSA.YOLO-01,KS,Low sediment and detritus. Many broken diatoms.,elliptic prism,904.80,,,,,,,,,
Phyto,10/31/13,9:20,SHR,60,10,16.67%,0.0697,314.159,0.488225493,7,64.35,631,Navicula sp.,Diatom,Navicula,sp.,,1,1,17.6,i,BSA.YOLO-01,KS,Low sediment and detritus. Many broken diatoms.,elliptic prism,286.41,,,,,,,,,
Phyto,10/31/13,9:20,SHR,60,10,16.67%,0.0697,314.159,0.488225493,7,64.35,644,Navicula tripunctata,Diatom,Navicula,tripunctata,,1,1,42.6,i,BSA.YOLO-01,KS,Low sediment and detritus. Many broken diatoms.,elliptic prism,1188.43,,,,,,,,,
Phyto,10/31/13,9:20,SHR,60,10,16.67%,0.0697,314.159,0.488225493,7,64.35,669,Nitzschia cf. agnita,Diatom,Nitzschia,agnita,,1,1,36,i,BSA.YOLO-01,KS,Low sediment and detritus. Many broken diatoms.,prism on parallelogram,160.38,,,,,,,,,
Phyto,10/31/13,9:20,SHR,60,10,16.67%,0.0697,314.159,0.488225493,7,64.35,693,Nitzschia dissipata,Diatom,Nitzschia,dissipata,,3,3,38.9,i,BSA.YOLO-01,KS,Low sediment and detritus. Many broken diatoms.,prism on parallelogram,266.27,,,,,,,,,
Phyto,10/31/13,9:20,SHR,60,10,16.67%,0.0697,314.159,0.488225493,7,64.35,744,Nitzschia cf. sigma,Diatom,Nitzschia,sigma,,2,2,107.4,i,BSA.YOLO-01,KS,Girdle view. Low sediment and detritus. Many broken diatoms.,prism on parallelogram,1684.03,,,,,,,,,
Phyto,10/31/13,9:20,SHR,60,10,16.67%,0.0697,314.159,0.488225493,7,64.35,749,Nitzschia sp.,Diatom,Nitzschia,sp.,,1,1,11.1,i,BSA.YOLO-01,KS,Small. Low sediment and detritus. Many broken diatoms.,prism on parallelogram,75.98,,,,,,,,,
Phyto,10/31/13,9:20,SHR,60,10,16.67%,0.0697,314.159,0.488225493,7,64.35,874,Rhoicosphenia abbreviata,Diatom,Rhoicosphenia,abbreviata,,2,2,9.3,i,BSA.YOLO-01,KS,Low sediment and detritus. Many broken diatoms.,gomphonemoid,229.06,,,,,,,,,
Phyto,10/31/13,9:20,SHR,60,10,16.67%,0.0697,314.159,0.488225493,7,64.35,1005,cf. Ulnaria sp.,Diatom,Ulnaria,sp.,,8,8,5.6,i,BSA.YOLO-01,KS,Fragment. Low sediment and detritus. Many broken diatoms.,elliptic prism,91.13,,,,,,,,,
Phyto,10/31/13,9:20,SHR,60,10,16.67%,0.0697,314.159,0.488225493,7,64.35,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,2,2,2.8,i,BSA.YOLO-01,KS,Low sediment and detritus. Many broken diatoms.,sphere,11.49,,,,,,,,,
Phyto,10/31/13,9:20,SHR,60,10,16.67%,0.0697,314.159,0.488225493,7,64.35,1132,Monoraphidium arcuatum,Soft Body,Monoraphidium,arcuatum,,1,1,44.4,i,BSA.YOLO-01,KS,Low sediment and detritus. Many broken diatoms.,2 cones,75.32,,,,,,,,,
Phyto,10/31/13,9:20,SHR,60,10,16.67%,0.0697,314.159,0.488225493,7,64.35,1134,Monoraphidium contortum,Soft Body,Monoraphidium,contortum,,1,1,18.5,i,BSA.YOLO-01,KS,Low sediment and detritus. Many broken diatoms.,2 cones,7.85,,,,,,,,,
Phyto,10/31/13,9:20,SHR,60,10,16.67%,0.0697,314.159,0.488225493,7,64.35,1346,Cryptomonas erosa,Soft Body,Cryptomonas,erosa,,1,1,13,i,BSA.YOLO-01,KS,Low sediment and detritus. Many broken diatoms.,prolate spheroid,468.92,,,,,,,,,
Phyto,10/31/13,9:20,SHR,60,10,16.67%,0.0697,314.159,0.488225493,7,64.35,1349,Cryptomonas ovata,Soft Body,Cryptomonas,ovata,,2,2,20.4,i,BSA.YOLO-01,KS,Low sediment and detritus. Many broken diatoms.,prolate spheroid,1316.06,,,,,,,,,
Phyto,10/31/13,9:20,SHR,60,10,16.67%,0.0697,314.159,0.488225493,7,64.35,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,8,8,8.5,i,BSA.YOLO-01,KS,Low sediment and detritus. Many broken diatoms.,cone + half sphere,264.81,,,,,,,,,
Phyto,10/31/13,9:20,SHR,60,10,16.67%,0.0697,314.159,0.488225493,7,64.35,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,372,913,0.8,c,BSA.YOLO-01,KS,Low sediment and detritus. Many broken diatoms.,sphere,0.27,,,,,,,,,
Phyto,10/31/13,9:20,SHR,60,10,16.67%,0.0697,314.159,0.488225493,7,64.35,1758,Eucapsis cf. starmachii,Soft Body,Eucapsis,starmachii,,3,8,1.9,c,BSA.YOLO-01,KS,Low sediment and detritus. Many broken diatoms.,prolate spheroid,3.59,,,,,,,,,
Phyto,12/17/13,9:20,SHR,65,10,15.38%,0.0697,314.159,0.348732495,5,90.09,145,Cocconeis placentula,Diatom,Cocconeis,placentula,,2,2,18.5,i,BSA.YOLO-02,KS,Moderate sediment.,elliptic prism,397.83,,,,,,,,,
Phyto,12/17/13,9:20,SHR,65,10,15.38%,0.0697,314.159,0.348732495,5,90.09,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,,2,2,8.3,i,BSA.YOLO-02,KS,Moderate sediment.,cylinder,200.19,,,,,,,,,
Phyto,12/17/13,9:20,SHR,65,10,15.38%,0.0697,314.159,0.348732495,5,90.09,310,Encyonema sp.,Diatom,Encyonema,sp.,,1,1,24.1,i,BSA.YOLO-02,KS,Fragment. Moderate sediment.,cymbelloid,499.45,,,,,,,,,
Phyto,12/17/13,9:20,SHR,65,10,15.38%,0.0697,314.159,0.348732495,5,90.09,693,Nitzschia dissipata,Diatom,Nitzschia,dissipata,,1,1,27.8,i,BSA.YOLO-02,KS,Moderate sediment.,prism on parallelogram,236.58,,,,,,,,,
Phyto,12/17/13,9:20,SHR,65,10,15.38%,0.0697,314.159,0.348732495,5,90.09,749,Nitzschia sp.,Diatom,Nitzschia,sp.,,1,1,15.7,i,BSA.YOLO-02,KS,Girdle view. Moderate sediment.,prism on parallelogram,119.08,,,,,,,,,
Phyto,12/17/13,9:20,SHR,65,10,15.38%,0.0697,314.159,0.348732495,5,90.09,846,Planothidium sp.,Diatom,Planothidium,sp.,,1,1,12,i,BSA.YOLO-02,KS,Girdle view. Moderate sediment.,elliptic prism,226.67,,,,,,,,,
Phyto,12/17/13,9:20,SHR,65,10,15.38%,0.0697,314.159,0.348732495,5,90.09,873,Reimeria sinuata,Diatom,Reimeria,sinuata,,1,1,13.9,i,BSA.YOLO-02,KS,Moderate sediment.,elliptic prism,185.81,,,,,,,,,
Phyto,12/17/13,9:20,SHR,65,10,15.38%,0.0697,314.159,0.348732495,5,90.09,1005,cf. Ulnaria sp.,Diatom,Ulnaria,sp.,,1,1,11.1,i,BSA.YOLO-02,KS,Fragment. Moderate sediment.,elliptic prism,148.38,,,,,,,,,
