MethodCode,SampleDate,SampleTime,StationCode,Volume Received (mL),Volume Analyzed (mL),Percent of Sample Counted,Field-of-view (mm²),Slide/ Chamber Area (mm²),Area Counted,Number of Fields Counted,Factor,BSA_TIN,Taxon,Diatom/SoftBody,Genus,Species,Synonym,Unit Abundance,Number of cells per unit,GALD,Colony/Filament/Individual Group Code,BSA#,Taxonomist,Comments,Shape,Biovolume 1,Biovolume 2,Biovolume 3,Biovolume 4,Biovolume 5,Biovolume 6,Biovolume 7,Biovolume 8,Biovolume 9,Biovolume 10
Phyto,11/28/2016,11:31,LIS,62,1,1.61%,0.0697,314.159,0.348732495,5,900.86,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,,4,4,5.6,i,BSA.YOLO-01,DK,High sediment and moderate detritus.,cylinder,113.30,,,,,,,,,
Phyto,11/28/2016,11:31,LIS,62,1,1.61%,0.0697,314.159,0.348732495,5,900.86,749,Nitzschia sp.,Diatom,Nitzschia,sp.,,2,2,17.6,i,BSA.YOLO-01,DK,High sediment and moderate detritus.,prism on parallelogram,49.28,,,,,,,,,
Phyto,11/28/2016,11:31,LIS,62,1,1.61%,0.0697,314.159,0.348732495,5,900.86,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,2,2,3.7,i,BSA.YOLO-01,DK,High sediment and moderate detritus.,sphere,26.52,,,,,,,,,
Phyto,11/28/2016,11:31,LIS,62,1,1.61%,0.0697,314.159,0.348732495,5,900.86,1761,Drepanochloris nannoselene,Soft Body,Drepanochloris,nannoselene,,1,1,3.7,i,BSA.YOLO-01,DK,High sediment and moderate detritus.,cylinder + 2 cones,11.77,,,,,,,,,
Phyto,11/28/2016,11:31,LIS,62,1,1.61%,0.0697,314.159,0.348732495,5,900.86,1357,cf. Hemiselmis sp.,Soft Body,Hemiselmis,sp.,,3,3,6.5,i,BSA.YOLO-01,DK,High sediment and moderate detritus.,prolate spheroid,46.59,,,,,,,,,
Phyto,11/28/2016,11:31,LIS,62,1,1.61%,0.0697,314.159,0.348732495,5,900.86,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,2,2,7.4,i,BSA.YOLO-01,DK,High sediment and moderate detritus.,cone + half sphere,186.37,,,,,,,,,
Phyto,11/28/2016,11:31,LIS,62,1,1.61%,0.0697,314.159,0.348732495,5,900.86,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,594,1390,0.65,c,BSA.YOLO-01,DK,High sediment and moderate detritus.,sphere,0.27,0.27,0.27,0.27,0.27,0.07,0.07,0.07,0.07,0.07
Phyto,11/28/2016,11:31,LIS,62,1,1.61%,0.0697,314.159,0.348732495,5,900.86,1759,cf. Glaucospira sp.,Soft Body,Glaucospira,sp.,,2,17,0.9,f,BSA.YOLO-01,DK,High sediment and moderate detritus.,cylinder,0.18,,,,,,,,,
Phyto,11/28/2016,11:31,LIS,62,1,1.61%,0.0697,314.159,0.348732495,5,900.86,1709,Planktolyngbya sp.,Soft Body,Planktolyngbya,sp.,,6,60,1.9,f,BSA.YOLO-01,DK,High sediment and moderate detritus.,cylinder,1.21,,,,,,,,,
Phyto,11/28/2016,11:31,LIS,62,1,1.61%,0.0697,314.159,0.348732495,5,900.86,1508,Pseudanabaena sp.,Soft Body,Pseudanabaena,sp.,,1,3,5.6,f,BSA.YOLO-01,DK,High sediment and moderate detritus.,cylinder,3.56,,,,,,,,,
Phyto,11/28/2016,11:31,LIS,62,1,1.61%,0.0697,314.159,0.348732495,5,900.86,1519,Snowella sp.,Soft Body,Snowella,sp.,,1,6,0.9,c,BSA.YOLO-01,DK,High sediment and moderate detritus.,sphere,0.38,,,,,,,,,
Phyto,10/31/2016,9:18,STTD,67,1,1.49%,0.0697,314.159,0.348732495,5,900.86,631,Navicula sp.,Diatom,Navicula,sp.,,1,1,14.8,i,BSA.YOLO-02,DK,Moderate sediment and detritus. ,elliptic prism,197.84,,,,,,,,,
Phyto,10/31/2016,9:18,STTD,67,1,1.49%,0.0697,314.159,0.348732495,5,900.86,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,1,1,3.7,i,BSA.YOLO-02,DK,Moderate sediment and detritus. ,sphere,26.52,,,,,,,,,
Phyto,10/31/2016,9:18,STTD,67,1,1.49%,0.0697,314.159,0.348732495,5,900.86,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,475,1060,0.65,c,BSA.YOLO-02,DK,Moderate sediment and detritus. ,sphere,0.27,0.27,0.27,0.27,0.27,0.07,0.07,0.07,0.07,0.07
Phyto,10/31/2016,9:18,STTD,67,1,1.49%,0.0697,314.159,0.348732495,5,900.86,1430,Cylindrospermopsis sp.,Soft Body,Cylindrospermopsis,sp.,,2,13,10.2,f,BSA.YOLO-02,DK,Moderate sediment and detritus. ,cylinder,28.92,,,,,,,,,
Phyto,10/31/2016,9:18,STTD,67,1,1.49%,0.0697,314.159,0.348732495,5,900.86,1709,Planktolyngbya sp.,Soft Body,Planktolyngbya,sp.,,1,6,1.9,f,BSA.YOLO-02,DK,Moderate sediment and detritus. ,cylinder,1.21,,,,,,,,,
Phyto,10/31/2016,9:18,STTD,67,1,1.49%,0.0697,314.159,0.348732495,5,900.86,1519,Snowella sp.,Soft Body,Snowella,sp.,,1,9,0.9,c,BSA.YOLO-02,DK,Moderate sediment and detritus. ,sphere,0.38,,,,,,,,,
Phyto,10/31/2016,9:18,STTD,67,1,1.49%,0.0697,314.159,0.348732495,5,900.86,1588,Trachelomonas sp.,Soft Body,Trachelomonas,sp.,,1,1,13,i,BSA.YOLO-02,DK,Moderate sediment and detritus. ,ellipsoid,982.22,,,,,,,,,
Phyto,10/4/2016,11:33,STTD,64,1,1.56%,0.0697,314.159,0.348732495,5,900.86,538,Melosira sp.,Diatom,Melosira,sp.,,1,1,18.5,i,BSA.YOLO-03,KS,Fragment.,cylinder,4972.84,,,,,,,,,
Phyto,10/4/2016,11:33,STTD,64,1,1.56%,0.0697,314.159,0.348732495,5,900.86,749,Nitzschia sp.,Diatom,Nitzschia,sp.,,1,1,14.8,i,BSA.YOLO-03,KS,,prism on parallelogram,52.02,,,,,,,,,
Phyto,10/4/2016,11:33,STTD,64,1,1.56%,0.0697,314.159,0.348732495,5,900.86,1761,Drepanochloris nannoselene,Soft Body,Drepanochloris,nannoselene,,2,2,7.4,i,BSA.YOLO-03,KS,,cylinder + 2 cones,23.67,,,,,,,,,
Phyto,10/4/2016,11:33,STTD,64,1,1.56%,0.0697,314.159,0.348732495,5,900.86,1733,Plagioselmis prolonga,Soft Body,Plagioselmis,prolonga,,1,1,6.5,i,BSA.YOLO-03,KS,,cone + half sphere,122.78,,,,,,,,,
Phyto,10/4/2016,11:33,STTD,64,1,1.56%,0.0697,314.159,0.348732495,5,900.86,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,457,974,0.65,c,BSA.YOLO-03,KS,,sphere,0.27,0.27,0.27,0.27,0.27,0.07,0.07,0.07,0.07,0.07
Phyto,10/4/2016,11:33,STTD,64,1,1.56%,0.0697,314.159,0.348732495,5,900.86,1471,Merismopedia tenuissima,Soft Body,Merismopedia,tenuissima,,1,8,0.9,c,BSA.YOLO-03,KS,,cube,0.73,,,,,,,,,
Phyto,10/4/2016,11:33,STTD,64,1,1.56%,0.0697,314.159,0.348732495,5,900.86,1526,Synechococcus sp.,Soft Body,Synechococcus,sp.,,9,9,1.5,i,BSA.YOLO-03,KS,,sphere,1.77,,,,,,,,,
Phyto,11/1/2016,10:00,SHR,66,3,4.55%,0.0697,314.159,0.418478994,6,250.24,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,,1,1,6.5,i,BSA.YOLO-04,DK,Girdle view. Low sediment and detritus. Sample contains mucilaginous detritus.,cylinder,185.83,,,,,,,,,
Phyto,11/1/2016,10:00,SHR,66,3,4.55%,0.0697,314.159,0.418478994,6,250.24,278,Diatoma vulgaris,Diatom,Diatoma,vulgaris,,1,1,36,i,BSA.YOLO-04,DK,Low sediment and detritus. Sample contains mucilaginous detritus.,elliptic prism,2918.76,,,,,,,,,
Phyto,11/1/2016,10:00,SHR,66,3,4.55%,0.0697,314.159,0.418478994,6,250.24,373,Fragilaria brevistriata,Diatom,Fragilaria,brevistriata,,1,1,19.4,i,BSA.YOLO-04,DK,Low sediment and detritus. Sample contains mucilaginous detritus.,elliptic prism,392.50,,,,,,,,,
Phyto,11/1/2016,10:00,SHR,66,3,4.55%,0.0697,314.159,0.418478994,6,250.24,713,Nitzschia inconspicua,Diatom,Nitzschia,inconspicua,,5,5,10.2,i,BSA.YOLO-04,DK,Low sediment and detritus. Sample contains mucilaginous detritus.,prism on parallelogram,37.74,,,,,,,,,
Phyto,11/1/2016,10:00,SHR,66,3,4.55%,0.0697,314.159,0.418478994,6,250.24,874,Rhoicosphenia abbreviata,Diatom,Rhoicosphenia,abbreviata,,1,1,7.4,i,BSA.YOLO-04,DK,Low sediment and detritus. Sample contains mucilaginous detritus.,gomphonemoid,173.78,,,,,,,,,
Phyto,11/1/2016,10:00,SHR,66,3,4.55%,0.0697,314.159,0.418478994,6,250.24,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,8,8,2.8,i,BSA.YOLO-04,DK,Low sediment and detritus. Sample contains mucilaginous detritus.,sphere,11.49,,,,,,,,,
Phyto,11/1/2016,10:00,SHR,66,3,4.55%,0.0697,314.159,0.418478994,6,250.24,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,423,942,0.65,c,BSA.YOLO-04,DK,Low sediment and detritus. Sample contains mucilaginous detritus.,sphere,0.27,0.27,0.27,0.27,0.27,0.07,0.07,0.07,0.07,0.07
Phyto,11/1/2016,10:00,SHR,66,3,4.55%,0.0697,314.159,0.418478994,6,250.24,1709,Planktolyngbya sp.,Soft Body,Planktolyngbya,sp.,,8,80,1.9,f,BSA.YOLO-04,DK,Low sediment and detritus. Sample contains mucilaginous detritus.,cylinder,1.21,,,,,,,,,
Phyto,11/18/2016,9:47,SHR,65,3,4.62%,0.0697,314.159,0.836957988,12,125.12,693,Nitzschia dissipata,Diatom,Nitzschia,dissipata,,1,1,27.8,i,BSA.YOLO-05,KS,,prism on parallelogram,190.29,,,,,,,,,
Phyto,11/18/2016,9:47,SHR,65,3,4.62%,0.0697,314.159,0.836957988,12,125.12,1324,cf. Ochromonas sp.,Soft Body,Ochromonas,sp.,,2,2,6.5,i,BSA.YOLO-05,KS,,cone + half sphere,133.84,,,,,,,,,
Phyto,11/18/2016,9:47,SHR,65,3,4.62%,0.0697,314.159,0.836957988,12,125.12,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,401,901,0.65,c,BSA.YOLO-05,KS,,sphere,0.27,0.27,0.27,0.27,0.27,0.07,0.07,0.07,0.07,0.07
Phyto,11/18/2016,9:47,SHR,65,3,4.62%,0.0697,314.159,0.836957988,12,125.12,1526,cf. Synechococcus sp.,Soft Body,Synechococcus,sp.,,10,10,1.8,i,BSA.YOLO-05,KS,,sphere,3.05,,,,,,,,,
Phyto,9/20/2016,12:47,LIS,64,0.5,0.78%,0.0697,314.159,0.348732495,5,1801.72,191,Cyclotella spp.,Diatom,Cyclotella,spp.,,18,18,7.4,i,BSA.YOLO-06,DK,High sediment and moderate detritus. Sample contains mucilaginous detritus.,cylinder,240.85,,,,,,,,,
Phyto,9/20/2016,12:47,LIS,64,0.5,0.78%,0.0697,314.159,0.348732495,5,1801.72,669,Nitzschia cf. agnita,Diatom,Nitzschia,agnita,,3,3,22.2,i,BSA.YOLO-06,DK,High sediment and moderate detritus. Sample contains mucilaginous detritus.,prism on parallelogram,115.00,,,,,,,,,
Phyto,9/20/2016,12:47,LIS,64,0.5,0.78%,0.0697,314.159,0.348732495,5,1801.72,713,Nitzschia inconspicua,Diatom,Nitzschia,inconspicua,,1,1,10.2,i,BSA.YOLO-06,DK,High sediment and moderate detritus. Sample contains mucilaginous detritus.,prism on parallelogram,27.13,,,,,,,,,
Phyto,9/20/2016,12:47,LIS,64,0.5,0.78%,0.0697,314.159,0.348732495,5,1801.72,749,Nitzschia sp.,Diatom,Nitzschia,sp.,,4,4,19.4,i,BSA.YOLO-06,DK,Obscured by detritus. High sediment and moderate detritus. Sample contains mucilaginous detritus.,prism on parallelogram,51.60,,,,,,,,,
Phyto,9/20/2016,12:47,LIS,64,0.5,0.78%,0.0697,314.159,0.348732495,5,1801.72,1038,Chlorella spp.,Soft Body,Chlorella,spp.,,21,21,3.7,i,BSA.YOLO-06,DK,High sediment and moderate detritus. Sample contains mucilaginous detritus.,sphere,26.52,,,,,,,,,
Phyto,9/20/2016,12:47,LIS,64,0.5,0.78%,0.0697,314.159,0.348732495,5,1801.72,1774,Desmodesmus sp.,Soft Body,Desmodesmus,sp.,,2,4,6.5,c,BSA.YOLO-06,DK,Obscured by detritus.High sediment and moderate detritus. Sample contains mucilaginous detritus.,prolate spheroid,12.29,,,,,,,,,
Phyto,9/20/2016,12:47,LIS,64,0.5,0.78%,0.0697,314.159,0.348732495,5,1801.72,1704,Monoraphidium minutum,Soft Body,Monoraphidium,minutum,,1,1,7.4,i,BSA.YOLO-06,DK,High sediment and moderate detritus. Sample contains mucilaginous detritus.,2 cones,13.99,,,,,,,,,
Phyto,9/20/2016,12:47,LIS,64,0.5,0.78%,0.0697,314.159,0.348732495,5,1801.72,1172,Pediastrum duplex,Soft Body,Pediastrum,duplex,,1,8,29.6,c,BSA.YOLO-06,DK,High sediment and moderate detritus. Sample contains mucilaginous detritus.,elliptic prism,44.17,,,,,,,,,
Phyto,9/20/2016,12:47,LIS,64,0.5,0.78%,0.0697,314.159,0.348732495,5,1801.72,1733,cf. Plagioselmis prolonga,Soft Body,Plagioselmis,prolonga,,9,9,7.4,i,BSA.YOLO-06,DK,High sediment and moderate detritus. Sample contains mucilaginous detritus.,cone + half sphere,159.13,,,,,,,,,
Phyto,9/20/2016,12:47,LIS,64,0.5,0.78%,0.0697,314.159,0.348732495,5,1801.72,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,686,1499,0.65,c,BSA.YOLO-06,DK,High sediment and moderate detritus. Sample contains mucilaginous detritus.,sphere,0.27,0.27,0.27,0.27,0.27,0.07,0.07,0.07,0.07,0.07
Phyto,9/20/2016,12:47,LIS,64,0.5,0.78%,0.0697,314.159,0.348732495,5,1801.72,1588,Trachelomonas sp.,Soft Body,Trachelomonas,sp.,,4,4,13,i,BSA.YOLO-06,DK,Obscured by detritus. High sediment and moderate detritus. Sample contains mucilaginous detritus.,ellipsoid,555.43,,,,,,,,,
Phyto,10/4/2016,10:31,LIS,65,0.5,0.77%,0.0697,314.159,0.348732495,5,1801.72,191,cf. Cyclotella spp.,Diatom,Cyclotella,spp.,,12,12,5.6,i,BSA.YOLO-07,DK,Obscured by detritus. High sediment and moderate detritus. Sample contains mucilaginous detritus. ,cylinder,113.30,,,,,,,,,
Phyto,10/4/2016,10:31,LIS,65,0.5,0.77%,0.0697,314.159,0.348732495,5,1801.72,664,Nitzschia acicularis,Diatom,Nitzschia,acicularis,,1,1,38.9,i,BSA.YOLO-07,DK,High sediment and moderate detritus. Sample contains mucilaginous detritus. ,prism on parallelogram,103.47,,,,,,,,,
Phyto,10/4/2016,10:31,LIS,65,0.5,0.77%,0.0697,314.159,0.348732495,5,1801.72,749,Nitzschia sp.,Diatom,Nitzschia,sp.,,2,2,13,i,BSA.YOLO-07,DK,Obscured by detritus. High sediment and moderate detritus. Sample contains mucilaginous detritus. ,prism on parallelogram,11.12,,,,,,,,,
Phyto,10/4/2016,10:31,LIS,65,0.5,0.77%,0.0697,314.159,0.348732495,5,1801.72,895,cf. Skeletonema sp.,Diatom,Skeletonema,sp.,,1,1,11.1,i,BSA.YOLO-07,DK,High sediment and moderate detritus. Sample contains mucilaginous detritus. ,cylinder + 2 half spheres,68.35,,,,,,,,,
Phyto,10/4/2016,10:31,LIS,65,0.5,0.77%,0.0697,314.159,0.348732495,5,1801.72,1038,Chlorella spp.,Soft Body,Chlorella,spp.,,17,17,2.8,i,BSA.YOLO-07,DK,High sediment and moderate detritus. Sample contains mucilaginous detritus. ,sphere,11.49,,,,,,,,,
Phyto,10/4/2016,10:31,LIS,65,0.5,0.77%,0.0697,314.159,0.348732495,5,1801.72,1733,cf. Plagioselmis prolonga,Soft Body,Plagioselmis,prolonga,,5,5,6.5,i,BSA.YOLO-07,DK,High sediment and moderate detritus. Sample contains mucilaginous detritus. ,cone + half sphere,112.82,,,,,,,,,
Phyto,10/4/2016,10:31,LIS,65,0.5,0.77%,0.0697,314.159,0.348732495,5,1801.72,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,643,1391,0.65,c,BSA.YOLO-07,DK,High sediment and moderate detritus. Sample contains mucilaginous detritus. ,sphere,0.27,0.27,0.27,0.27,0.27,0.07,0.07,0.07,0.07,0.07
Phyto,10/4/2016,10:31,LIS,65,0.5,0.77%,0.0697,314.159,0.348732495,5,1801.72,1519,Snowella sp.,Soft Body,Snowella,sp.,,2,10,0.9,c,BSA.YOLO-07,DK,High sediment and moderate detritus. Sample contains mucilaginous detritus. ,sphere,0.38,,,,,,,,,
Phyto,11/14/2016,9:00,STTD,65,1,1.54%,0.0697,314.159,0.906704487,13,346.48,693,Nitzschia dissipata,Diatom,Nitzschia,dissipata,,1,1,27.8,i,BSA.YOLO-08,KS,,prism on parallelogram,190.29,,,,,,,,,
Phyto,11/14/2016,9:00,STTD,65,1,1.54%,0.0697,314.159,0.906704487,13,346.48,1677,Nitzschia cf. incerta,Diatom,Nitzschia,incerta,,1,1,87,i,BSA.YOLO-08,KS,,prism on parallelogram,305.81,,,,,,,,,
Phyto,11/14/2016,9:00,STTD,65,1,1.54%,0.0697,314.159,0.906704487,13,346.48,749,Nitzschia sp.,Diatom,Nitzschia,sp.,,2,2,13,i,BSA.YOLO-08,KS,,prism on parallelogram,23.47,,,,,,,,,
Phyto,11/14/2016,9:00,STTD,65,1,1.54%,0.0697,314.159,0.906704487,13,346.48,1005,cf. Ulnaria sp.,Diatom,Ulnaria,sp.,,1,1,13,i,BSA.YOLO-08,KS,Fragment.,elliptic prism,279.55,,,,,,,,,
Phyto,11/14/2016,9:00,STTD,65,1,1.54%,0.0697,314.159,0.906704487,13,346.48,1031,cf. Chlamydomonas sp.,Soft Body,Chlamydomonas,sp.,,1,1,4.8,i,BSA.YOLO-08,KS,,sphere,57.91,,,,,,,,,
Phyto,11/14/2016,9:00,STTD,65,1,1.54%,0.0697,314.159,0.906704487,13,346.48,1349,Cryptomonas ovata,Soft Body,Cryptomonas,ovata,,1,1,20.4,i,BSA.YOLO-08,KS,,prolate spheroid,1538.12,,,,,,,,,
Phyto,11/14/2016,9:00,STTD,65,1,1.54%,0.0697,314.159,0.906704487,13,346.48,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,423,930,0.65,c,BSA.YOLO-08,KS,,sphere,0.27,0.27,0.27,0.27,0.27,0.07,0.07,0.07,0.07,0.07
Phyto,11/14/2016,9:00,STTD,65,1,1.54%,0.0697,314.159,0.906704487,13,346.48,1709,Planktolyngbya sp.,Soft Body,Planktolyngbya,sp.,,1,20,0.8,f,BSA.YOLO-08,KS,,cylinder,0.40,,,,,,,,,
Phyto,11/14/2016,9:00,STTD,65,1,1.54%,0.0697,314.159,0.906704487,13,346.48,1526,cf. Synechococcus sp.,Soft Body,Synechococcus,sp.,,4,4,1.8,i,BSA.YOLO-08,KS,,sphere,3.05,,,,,,,,,
Phyto,11/28/2016,9:28,STTD,60,2,3.33%,0.0697,314.159,0.348732495,5,450.43,91,Aulacoseira granulata,Diatom,Aulacoseira,granulata,,10,10,24.1,c,BSA.YOLO-09,DK,Moderate sediment and detritus.,cylinder,1036.50,,,,,,,,,
Phyto,11/28/2016,9:28,STTD,60,2,3.33%,0.0697,314.159,0.348732495,5,450.43,191,Cyclotella spp.,Diatom,Cyclotella,spp.,,6,6,6.5,i,BSA.YOLO-09,DK,Obscured by detritus. Moderate sediment and detritus.,cylinder,152.64,,,,,,,,,
Phyto,11/28/2016,9:28,STTD,60,2,3.33%,0.0697,314.159,0.348732495,5,450.43,975,Fragilaria tenera,Diatom,Fragilaria,tenera,,1,1,55.6,i,BSA.YOLO-09,DK,Moderate sediment and detritus.,elliptic prism,232.31,,,,,,,,,
Phyto,11/28/2016,9:28,STTD,60,2,3.33%,0.0697,314.159,0.348732495,5,450.43,749,Nitzschia sp.,Diatom,Nitzschia,sp.,,3,3,14.8,i,BSA.YOLO-09,DK,Moderate sediment and detritus.,prism on parallelogram,39.37,,,,,,,,,
Phyto,11/28/2016,9:28,STTD,60,2,3.33%,0.0697,314.159,0.348732495,5,450.43,1038,Chlorella spp.,Soft Body,Chlorella,spp.,,11,11,3.7,i,BSA.YOLO-09,DK,Moderate sediment and detritus.,sphere,26.52,,,,,,,,,
Phyto,11/28/2016,9:28,STTD,60,2,3.33%,0.0697,314.159,0.348732495,5,450.43,1134,Monoraphidium contortum,Soft Body,Monoraphidium,contortum,,1,1,18.5,i,BSA.YOLO-09,DK,Moderate sediment and detritus.,2 cones,34.97,,,,,,,,,
Phyto,11/28/2016,9:28,STTD,60,2,3.33%,0.0697,314.159,0.348732495,5,450.43,1828,Tetrastrum cf. triangulare,Soft Body,Tetrastrum,triangulare,,1,4,3.7,c,BSA.YOLO-09,DK,Moderate sediment and detritus.,sphere,26.52,,,,,,,,,
Phyto,11/28/2016,9:28,STTD,60,2,3.33%,0.0697,314.159,0.348732495,5,450.43,1347,Cryptomonas cf. marssonii,Soft Body,Cryptomonas,marssonii,,1,1,25,i,BSA.YOLO-09,DK,Moderate sediment and detritus.,prolate spheroid,1884.95,,,,,,,,,
Phyto,11/28/2016,9:28,STTD,60,2,3.33%,0.0697,314.159,0.348732495,5,450.43,1733,cf. Plagioselmis prolonga,Soft Body,Plagioselmis,prolonga,,6,6,7.4,i,BSA.YOLO-09,DK,Moderate sediment and detritus.,cone + half sphere,172.03,,,,,,,,,
Phyto,11/28/2016,9:28,STTD,60,2,3.33%,0.0697,314.159,0.348732495,5,450.43,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,428,958,0.65,c,BSA.YOLO-09,DK,Moderate sediment and detritus.,sphere,0.27,0.27,0.27,0.27,0.27,0.07,0.07,0.07,0.07,0.07
