MethodCode,SampleDate,SampleTime,StationCode,Volume Received (mL),Volume Analyzed (mL),Percent of Sample Counted,Field-of-view (mm²),Slide/ Chamber Area (mm²),Area Counted,Number of Fields Counted,Factor,BSA_TIN,Taxon,Diatom/SoftBody,Genus,Species,Synonym,Unit Abundance,Number of cells per unit,GALD 1,Colony/Filament/Individual Group Code,BSA#,Taxonomist,Comments,Shape,Biovolume 1,Biovolume 2,Biovolume 3,Biovolume 4,Biovolume 5,Biovolume 6,Biovolume 7,Biovolume 8,Biovolume 9,Biovolume 10
Phyto,10/7/2019,10:20,D6,64.0,1,1.56%,0.0697,314.159,0.6273,9,500.81,1892,Cylindrotheca closterium,Diatom,Cylindrotheca,closterium,,1,1,20.4,i,BSA.10-01,BB,,prolate spheroid + 2 cylinders,94.48,,,,,,,,,
Phyto,10/7/2019,10:20,D6,64.0,1,1.56%,0.0697,314.159,0.6273,9,500.81,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,423,868,0.8,c,BSA.10-01,BB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,10/1/2019,9:00,C3A-Hood,63.0,2,3.17%,0.0683,314.159,2.1173,31,74.19,46,Achnanthidium sp.,Diatom,Achnanthidium,sp.,,13,13,13,i,BSA.10-02,CT,Low sediment and detritus.,elliptic prism,88.67,,,,,,,,,
Phyto,10/1/2019,9:00,C3A-Hood,63.0,2,3.17%,0.0683,314.159,2.1173,31,74.19,145,Cocconeis placentula,Diatom,Cocconeis,placentula,,1,1,16.7,i,BSA.10-02,CT,Low sediment and detritus.,elliptic prism,304.82,,,,,,,,,
Phyto,10/1/2019,9:00,C3A-Hood,63.0,2,3.17%,0.0683,314.159,2.1173,31,74.19,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,,5,5,18.5,i,BSA.10-02,CT,Low sediment and detritus.,cylinder,723.63,,,,,,,,,
Phyto,10/1/2019,9:00,C3A-Hood,63.0,2,3.17%,0.0683,314.159,2.1173,31,74.19,310,Encyonema sp.,Diatom,Encyonema,sp.,,1,1,24.1,i,BSA.10-02,CT,Low sediment and detritus.,cymbelloid,552.90,,,,,,,,,
Phyto,10/1/2019,9:00,C3A-Hood,63.0,2,3.17%,0.0683,314.159,2.1173,31,74.19,631,cf. Navicula sp.,Diatom,Navicula,sp.,,2,2,16.7,i,BSA.10-02,CT,Low sediment and detritus.,elliptic prism,337.87,,,,,,,,,
Phyto,10/1/2019,9:00,C3A-Hood,63.0,2,3.17%,0.0683,314.159,2.1173,31,74.19,651,Navicula viridula,Diatom,Navicula,viridula,,1,1,50,i,BSA.10-02,CT,Low sediment and detritus.,elliptic prism,4053.83,,,,,,,,,
Phyto,10/1/2019,9:00,C3A-Hood,63.0,2,3.17%,0.0683,314.159,2.1173,31,74.19,693,Nitzschia dissipata,Diatom,Nitzschia,dissipata,,1,1,24.1,i,BSA.10-02,CT,Low sediment and detritus.,prism on parallelogram,377.89,,,,,,,,,
Phyto,10/1/2019,9:00,C3A-Hood,63.0,2,3.17%,0.0683,314.159,2.1173,31,74.19,713,Nitzschia inconspicua,Diatom,Nitzschia,inconspicua,,1,1,8.3,i,BSA.10-02,CT,Low sediment and detritus.,prism on parallelogram,32.54,,,,,,,,,
Phyto,10/1/2019,9:00,C3A-Hood,63.0,2,3.17%,0.0683,314.159,2.1173,31,74.19,1031,cf. Chlamydomonas sp.,Soft Body,Chlamydomonas,sp.,,1,1,9.3,i,BSA.10-02,CT,Low sediment and detritus.,sphere,335.12,,,,,,,,,
Phyto,10/1/2019,9:00,C3A-Hood,63.0,2,3.17%,0.0683,314.159,2.1173,31,74.19,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,2,2,1.9,i,BSA.10-02,CT,Low sediment and detritus.,sphere,3.59,,,,,,,,,
Phyto,10/1/2019,9:00,C3A-Hood,63.0,2,3.17%,0.0683,314.159,2.1173,31,74.19,1138,Monoraphidium sp.,Soft Body,Monoraphidium,sp.,,1,1,7.4,i,BSA.10-02,CT,Low sediment and detritus.,2 cones,13.99,,,,,,,,,
Phyto,10/1/2019,9:00,C3A-Hood,63.0,2,3.17%,0.0683,314.159,2.1173,31,74.19,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,379,772,0.8,c,BSA.10-02,CT,Low sediment and detritus.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,10/8/2019,11:50,D7,62.0,1,1.61%,0.0697,314.159,0.4879,7,643.90,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,,1,1,6,i,BSA.10-03,BB,,cylinder,84.82,,,,,,,,,
Phyto,10/8/2019,11:50,D7,62.0,1,1.61%,0.0697,314.159,0.4879,7,643.90,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,420,876,0.8,c,BSA.10-03,BB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,10/1/2019,11:00,C9,63.0,1,1.59%,0.0683,314.159,2.2539,33,139.38,46,Achnanthidium sp.,Diatom,Achnanthidium,sp.,,1,1,9.3,i,BSA.10-04,CT,Low sediment and detritus.,elliptic prism,57.26,,,,,,,,,
Phyto,10/1/2019,11:00,C9,63.0,1,1.59%,0.0683,314.159,2.2539,33,139.38,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,,2,2,6.5,i,BSA.10-04,CT,Low sediment and detritus.,cylinder,134.43,,,,,,,,,
Phyto,10/1/2019,11:00,C9,63.0,1,1.59%,0.0683,314.159,2.2539,33,139.38,631,cf. Navicula sp.,Diatom,Navicula,sp.,,1,1,27.8,i,BSA.10-04,CT,Low sediment and detritus.,elliptic prism,684.72,,,,,,,,,
Phyto,10/1/2019,11:00,C9,63.0,1,1.59%,0.0683,314.159,2.2539,33,139.38,998,cf. Tryblionella levidensis,Diatom,Tryblionella,levidensis,,1,1,20.4,i,BSA.10-04,CT,Low sediment and detritus.,elliptic prism,1653.96,,,,,,,,,
Phyto,10/1/2019,11:00,C9,63.0,1,1.59%,0.0683,314.159,2.2539,33,139.38,1733,Plagioselmis prolonga,Soft Body,Plagioselmis,prolonga,,2,2,7.4,i,BSA.10-04,CT,Low sediment and detritus.,cone + half sphere,159.13,,,,,,,,,
Phyto,10/1/2019,11:00,C9,63.0,1,1.59%,0.0683,314.159,2.2539,33,139.38,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,319,814,0.8,c,BSA.10-04,CT,Low sediment and detritus.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,10/1/2019,11:00,C9,63.0,1,1.59%,0.0683,314.159,2.2539,33,139.38,1477,cf. Microcystis sp.,Soft Body,Microcystis,sp.,,1,1,3.7,i,BSA.10-04,CT,Low sediment and detritus.,sphere,26.52,,,,,,,,,
Phyto,10/1/2019,12:30,C10A,63.0,1,1.59%,0.0683,314.159,1.366,20,229.98,46,Achnanthidium sp.,Diatom,Achnanthidium,sp.,,1,1,9.3,i,BSA.10-05,CT,Moderate sediment and detritus.,elliptic prism,57.26,,,,,,,,,
Phyto,10/1/2019,12:30,C10A,63.0,1,1.59%,0.0683,314.159,1.366,20,229.98,631,Navicula sp.,Diatom,Navicula,sp.,,1,1,20.4,i,BSA.10-05,CT,Moderate sediment and detritus.,elliptic prism,502.45,,,,,,,,,
Phyto,10/1/2019,12:30,C10A,63.0,1,1.59%,0.0683,314.159,1.366,20,229.98,749,cf. Nitzschia sp.,Diatom,Nitzschia,sp.,,1,1,22.2,i,BSA.10-05,CT,Moderate sediment and detritus.,prism on parallelogram,468.98,,,,,,,,,
Phyto,10/1/2019,12:30,C10A,63.0,1,1.59%,0.0683,314.159,1.366,20,229.98,1115,Kirchneriella sp.,Soft Body,Kirchneriella,sp.,,1,6,13,c,BSA.10-05,CT,Moderate sediment and detritus.,2 cones,24.57,,,,,,,,,
Phyto,10/1/2019,12:30,C10A,63.0,1,1.59%,0.0683,314.159,1.366,20,229.98,1138,Monoraphidium sp.,Soft Body,Monoraphidium,sp.,,1,1,9.3,i,BSA.10-05,CT,Moderate sediment and detritus.,2 cones,7.01,,,,,,,,,
Phyto,10/1/2019,12:30,C10A,63.0,1,1.59%,0.0683,314.159,1.366,20,229.98,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,420,849,0.8,c,BSA.10-05,CT,Moderate sediment and detritus.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,10/1/2019,12:30,C10A,63.0,1,1.59%,0.0683,314.159,1.366,20,229.98,1588,Trachelomonas sp.,Soft Body,Trachelomonas,sp.,,1,1,31.5,i,BSA.10-05,CT,Moderate sediment and detritus.,ellipsoid,4599.83,,,,,,,,,
Phyto,10/7/2019,11:25,D8,64.0,1,1.56%,0.0697,314.159,0.4879,7,643.90,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,,2,2,13,i,BSA.10-06,BB,,cylinder,796.39,,,,,,,,,
