MethodCode,SampleDate,SampleTime,StationCode,Volume Received (mL),Volume Analyzed (mL),Percent of Sample Counted,Field-of-view (mm²),Slide/ Chamber Area (mm²),Area Counted,Number of Fields Counted,Factor,BSA_TIN,Taxon,Diatom/SoftBody,Genus,Species,Synonym,Unit Abundance,Number of cells per unit,GALD,Colony/Filament/Individual Group Code,BSA#,Taxonomist,Comments,Shape,Biovolume 1,Biovolume 2,Biovolume 3,Biovolume 4,Biovolume 5,Biovolume 6,Biovolume 7,Biovolume 8,Biovolume 9,Biovolume 10
Phyto,5/15/2017,9:30,C10A,60,2,3.33%,0.0697,314.159,0.348732495,5,450.43,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,2,2,8,i,BSA.05-01,DTK,Low sediment and detritus. Broken diatoms observed.,cylinder,185.98,,,,,,,,,
Phyto,5/15/2017,9:30,C10A,60,2,3.33%,0.0697,314.159,0.348732495,5,450.43,895,Skeletonema sp.,Diatom,Skeletonema,sp.,,2,2,4.6,c,BSA.05-01,DTK,Low sediment and detritus. Broken diatoms observed.,cylinder + 2 half spheres,28.32,,,,,,,,,
Phyto,5/15/2017,9:30,C10A,60,2,3.33%,0.0697,314.159,0.348732495,5,450.43,1039,Chlorella vulgaris,Soft Body,Chlorella,vulgaris,,16,16,3.7,i,BSA.05-01,DTK,Low sediment and detritus. Broken diatoms observed.,sphere,26.52,,,,,,,,,
Phyto,5/15/2017,9:30,C10A,60,2,3.33%,0.0697,314.159,0.348732495,5,450.43,1761,Drepanochloris nannoselene,Soft Body,Drepanochloris,nannoselene,,1,1,5.6,i,BSA.05-01,DTK,Low sediment and detritus. Broken diatoms observed.,cylinder + 2 cones,17.15,,,,,,,,,
Phyto,5/15/2017,9:30,C10A,60,2,3.33%,0.0697,314.159,0.348732495,5,450.43,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,436,878,0.65,c,BSA.05-01,DTK,Low sediment and detritus. Broken diatoms observed.,sphere,0.27,0.27,0.27,0.27,0.27,0.07,0.07,0.07,0.07,0.07
Phyto,5/17/2017,9:45,D28A,60,2,3.33%,0.0697,314.159,0.348732495,5,450.43,1039,Chlorella vulgaris,Soft Body,Chlorella,vulgaris,,7,7,3.7,i,BSA.05-02,DTK,Low sediment and detritus.,sphere,26.52,,,,,,,,,
Phyto,5/17/2017,9:45,D28A,60,2,3.33%,0.0697,314.159,0.348732495,5,450.43,1761,Drepanochloris nannoselene,Soft Body,Drepanochloris,nannoselene,,1,1,3.7,i,BSA.05-02,DTK,Low sediment and detritus.,cylinder + 2 cones,2.64,,,,,,,,,
Phyto,5/17/2017,9:45,D28A,60,2,3.33%,0.0697,314.159,0.348732495,5,450.43,1692,Kephyrion sp.,Soft Body,Kephyrion,sp.,,1,1,7.4,i,BSA.05-02,DTK,Low sediment and detritus.,prolate spheroid,53.04,,,,,,,,,
Phyto,5/17/2017,9:45,D28A,60,2,3.33%,0.0697,314.159,0.348732495,5,450.43,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,414,831,0.65,c,BSA.05-02,DTK,Low sediment and detritus.,sphere,0.27,0.27,0.27,0.27,0.27,0.07,0.07,0.07,0.07,0.07
Phyto,5/24/2017,10:30,D41A,61,0.2,0.33%,0.0697,314.159,0.557971992,8,2815.19,1039,Chlorella vulgaris,Soft Body,Chlorella,vulgaris,,16,16,3.7,i,BSA.05-03,DTK,Low detritus. Sample contains mucilaginous detritus.,sphere,26.52,,,,,,,,,
Phyto,5/24/2017,10:30,D41A,61,0.2,0.33%,0.0697,314.159,0.557971992,8,2815.19,1324,Ochromonas sp.,Soft Body,Ochromonas,sp.,,3,3,9,i,BSA.05-03,DTK,Low detritus. Sample contains mucilaginous detritus.,cone + half sphere,366.86,,,,,,,,,
Phyto,5/24/2017,10:30,D41A,61,0.2,0.33%,0.0697,314.159,0.557971992,8,2815.19,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,1,1,12,i,BSA.05-03,DTK,Low detritus. Sample contains mucilaginous detritus.,cone + half sphere,663.50,,,,,,,,,
Phyto,5/24/2017,10:30,D41A,61,0.2,0.33%,0.0697,314.159,0.557971992,8,2815.19,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,446,893,0.65,c,BSA.05-03,DTK,Low detritus. Sample contains mucilaginous detritus.,sphere,0.27,0.27,0.27,0.27,0.27,0.07,0.07,0.07,0.07,0.07
Phyto,5/24/2017,10:30,D41A,61,0.2,0.33%,0.0697,314.159,0.557971992,8,2815.19,1709,Planktolyngbya sp.,Soft Body,Planktolyngbya,sp.,,1,14,0.9,f,BSA.05-03,DTK,Low detritus. Sample contains mucilaginous detritus.,cylinder,0.25,,,,,,,,,
Phyto,5/24/2017,10:30,D41A,61,0.2,0.33%,0.0697,314.159,0.557971992,8,2815.19,1550,cf. Eutreptiella sp.,Soft Body,Eutreptiella,sp.,,1,1,44.4,i,BSA.05-03,DTK,Low detritus. Sample contains mucilaginous detritus.,cylinder + cone,768.63,,,,,,,,,
Phyto,5/24/2017,11:25,D41,61,2,3.28%,0.0697,314.159,0.348732495,5,450.43,1718,Asterionellopsis glacialis,Diatom,Asterionellopsis ,glacialis,,1,1,35.2,i,BSA.05-04,DTK,Low sediment and moderate detritus. Sample contains mucilaginous detritus. Broken diatoms observed.,prism on triangle,1211.23,,,,,,,,,
Phyto,5/24/2017,11:25,D41,61,2,3.28%,0.0697,314.159,0.348732495,5,450.43,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,2,2,9.3,i,BSA.05-04,DTK,Girdle view. Low sediment and moderate detritus. Sample contains mucilaginous detritus. Broken diatoms observed.,cylinder,251.34,,,,,,,,,
Phyto,5/24/2017,11:25,D41,61,2,3.28%,0.0697,314.159,0.348732495,5,450.43,631,Navicula sp.,Diatom,Navicula,sp.,,2,2,16.7,i,BSA.05-04,DTK,Fragment. Low sediment and moderate detritus. Sample contains mucilaginous detritus. Broken diatoms observed.,elliptic prism,92.21,,,,,,,,,
Phyto,5/24/2017,11:25,D41,61,2,3.28%,0.0697,314.159,0.348732495,5,450.43,987,cf. Thalassiosira sp.,Diatom,Thalassiosira,sp.,,4,4,13.9,i,BSA.05-04,DTK,Obscured by detritus. Low sediment and moderate detritus. Sample contains mucilaginous detritus. Broken diatoms observed.,cylinder,698.03,,,,,,,,,
Phyto,5/24/2017,11:25,D41,61,2,3.28%,0.0697,314.159,0.348732495,5,450.43,1039,Chlorella vulgaris,Soft Body,Chlorella,vulgaris,,17,17,4.6,i,BSA.05-04,DTK,Low sediment and moderate detritus. Sample contains mucilaginous detritus. Broken diatoms observed.,sphere,50.96,,,,,,,,,
Phyto,5/24/2017,11:25,D41,61,2,3.28%,0.0697,314.159,0.348732495,5,450.43,1692,Kephyrion sp.,Soft Body,Kephyrion,sp.,,1,1,4,i,BSA.05-04,DTK,Low sediment and moderate detritus. Sample contains mucilaginous detritus. Broken diatoms observed.,prolate spheroid,16.42,,,,,,,,,
Phyto,5/24/2017,11:25,D41,61,2,3.28%,0.0697,314.159,0.348732495,5,450.43,1324,Ochromonas sp.,Soft Body,Ochromonas,sp.,,2,2,7.4,i,BSA.05-04,DTK,Low sediment and moderate detritus. Sample contains mucilaginous detritus. Broken diatoms observed.,cone + half sphere,199.27,,,,,,,,,
Phyto,5/24/2017,11:25,D41,61,2,3.28%,0.0697,314.159,0.348732495,5,450.43,1352,cf. Cryptomonas sp.,Soft Body,Cryptomonas,sp.,,1,1,14.8,i,BSA.05-04,DTK,Low sediment and moderate detritus. Sample contains mucilaginous detritus. Broken diatoms observed.,prolate spheroid,424.35,,,,,,,,,
Phyto,5/24/2017,11:25,D41,61,2,3.28%,0.0697,314.159,0.348732495,5,450.43,1733,cf. Plagioselmis prolonga,Soft Body,Plagioselmis,prolonga,,6,6,5.6,i,BSA.05-04,DTK,Low sediment and moderate detritus. Sample contains mucilaginous detritus. Broken diatoms observed.,cone + half sphere,68.96,,,,,,,,,
Phyto,5/24/2017,11:25,D41,61,2,3.28%,0.0697,314.159,0.348732495,5,450.43,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,448,902,0.65,c,BSA.05-04,DTK,Low sediment and moderate detritus. Sample contains mucilaginous detritus. Broken diatoms observed.,sphere,0.27,0.27,0.27,0.27,0.27,0.07,0.07,0.07,0.07,0.07
Phyto,5/24/2017,11:25,D41,61,2,3.28%,0.0697,314.159,0.348732495,5,450.43,1709,Planktolyngbya sp.,Soft Body,Planktolyngbya,sp.,,1,19,1.7,f,BSA.05-04,DTK,Low sediment and moderate detritus. Sample contains mucilaginous detritus. Broken diatoms observed.,cylinder,0.85,,,,,,,,,
Phyto,5/24/2017,12:15,D7,63,1,1.59%,0.0697,314.159,0.348732495,5,900.86,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,1,1,7.4,i,BSA.05-05,DTK,Low sediment and moderate detritus. Sample contains mucilaginous detritus.,cylinder,120.42,,,,,,,,,
Phyto,5/24/2017,12:15,D7,63,1,1.59%,0.0697,314.159,0.348732495,5,900.86,749,Nitzschia sp.,Diatom,Nitzschia,sp.,,2,2,16.7,i,BSA.05-05,DTK,Obscured by detritus. Low sediment and moderate detritus. Sample contains mucilaginous detritus.,prism on parallelogram,44.42,,,,,,,,,
Phyto,5/24/2017,12:15,D7,63,1,1.59%,0.0697,314.159,0.348732495,5,900.86,1039,Chlorella vulgaris,Soft Body,Chlorella,vulgaris,,21,21,4.6,i,BSA.05-05,DTK,Low sediment and moderate detritus. Sample contains mucilaginous detritus.,sphere,50.96,,,,,,,,,
Phyto,5/24/2017,12:15,D7,63,1,1.59%,0.0697,314.159,0.348732495,5,900.86,1134,Monoraphidium contortum,Soft Body,Monoraphidium,contortum,,1,1,14.8,i,BSA.05-05,DTK,Low sediment and moderate detritus. Sample contains mucilaginous detritus.,2 cones,22.40,,,,,,,,,
Phyto,5/24/2017,12:15,D7,63,1,1.59%,0.0697,314.159,0.348732495,5,900.86,1324,cf. Ochromonas sp.,Soft Body,Ochromonas,sp.,,1,1,4.6,i,BSA.05-05,DTK,Low sediment and moderate detritus. Sample contains mucilaginous detritus.,cone + half sphere,45.98,,,,,,,,,
Phyto,5/24/2017,12:15,D7,63,1,1.59%,0.0697,314.159,0.348732495,5,900.86,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,4,4,9.3,i,BSA.05-05,DTK,Low sediment and moderate detritus. Sample contains mucilaginous detritus.,cone + half sphere,332.85,,,,,,,,,
Phyto,5/24/2017,12:15,D7,63,1,1.59%,0.0697,314.159,0.348732495,5,900.86,1733,cf. Plagioselmis prolonga,Soft Body,Plagioselmis,prolonga,,4,4,5.6,i,BSA.05-05,DTK,Low sediment and moderate detritus. Sample contains mucilaginous detritus.,cone + half sphere,76.35,,,,,,,,,
Phyto,5/24/2017,12:15,D7,63,1,1.59%,0.0697,314.159,0.348732495,5,900.86,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,436,890,0.65,c,BSA.05-05,DTK,Low sediment and moderate detritus. Sample contains mucilaginous detritus.,sphere,0.27,0.27,0.27,0.27,0.27,0.07,0.07,0.07,0.07,0.07
