MethodCode,SampleDate,SampleTime,StationCode,Volume Received (mL),Volume Analyzed (mL),Percent of Sample Counted,Field-of-view (mm²),Slide/ Chamber Area (mm²),Area Counted,Number of Fields Counted,Factor,BSA_TIN,Taxon,Diatom/SoftBody,Genus,Species,Synonym,Unit Abundance,Number of cells per unit,GALD,Colony/Filament/Individual Group Code,BSA#,Taxonomist,Comments,Shape,Biovolume 1,Biovolume 2,Biovolume 3,Biovolume 4,Biovolume 5,Biovolume 6,Biovolume 7,Biovolume 8,Biovolume 9,Biovolume 10
Phyto,4/9/2014,9:55,EZ6,61,1,1.64%,0.0697,314.159,0.418478994,6,750.72,976,Synedra ulna,Diatom,Synedra,ulna,,1,1,22.4,i,BSA.04-01,KS,Fragment. High sediment and detritus. ,box,738.9,,,,,,,,,
Phyto,4/9/2014,9:55,EZ6,61,1,1.64%,0.0697,314.159,0.418478994,6,750.72,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,422,896,0.85,c,BSA.04-01,KS,High sediment and detritus. ,sphere,0.27,0.27,0.27,0.27,0.27,0.38,0.38,0.38,0.38,0.38
Phyto,4/8/2014,12:30,P8,62,10,16.13%,0.0697,314.159,0.627718491,9,50.05,95,Aulacoseira sp.,Diatom,Aulacoseira,sp.,,3,3,5.6,i,BSA.04-02,KS,Fragment. Moderate sediment and detritus.,cylinder,60.21,,,,,,,,,
Phyto,4/8/2014,12:30,P8,62,10,16.13%,0.0697,314.159,0.627718491,9,50.05,99,Bacillaria paxillifer,Diatom,Bacillaria,paxillifer,,1,1,97.2,i,BSA.04-02,KS,Moderate sediment and detritus.,box,4082.4,,,,,,,,,
Phyto,4/8/2014,12:30,P8,62,10,16.13%,0.0697,314.159,0.627718491,9,50.05,145,Cocconeis placentula,Diatom,Cocconeis,placentula,,1,1,22.4,i,BSA.04-02,KS,Moderate sediment and detritus.,elliptic prism,729.05,,,,,,,,,
Phyto,4/8/2014,12:30,P8,62,10,16.13%,0.0697,314.159,0.627718491,9,50.05,152,Craticula buderi,Diatom,Craticula,buderi,,1,1,16.8,i,BSA.04-02,KS,Moderate sediment and detritus.,elliptic prism,273.39,,,,,,,,,
Phyto,4/8/2014,12:30,P8,62,10,16.13%,0.0697,314.159,0.627718491,9,50.05,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,1,1,11.2,i,BSA.04-02,KS,Girdle view. Moderate sediment and detritus.,cylinder,738.9,,,,,,,,,
Phyto,4/8/2014,12:30,P8,62,10,16.13%,0.0697,314.159,0.627718491,9,50.05,496,Hippodonta capitata,Diatom,Hippodonta,capitata,,1,1,18.7,i,BSA.04-02,KS,Moderate sediment and detritus.,elliptic prism,304.31,,,,,,,,,
Phyto,4/8/2014,12:30,P8,62,10,16.13%,0.0697,314.159,0.627718491,9,50.05,890,Sellaphora pupula,Diatom,Sellaphora,pupula,,1,1,16.8,i,BSA.04-02,KS,Moderate sediment and detritus.,box,404.04,,,,,,,,,
Phyto,4/8/2014,12:30,P8,62,10,16.13%,0.0697,314.159,0.627718491,9,50.05,1357,cf. Hemiselmis sp.,Soft Body,Hemiselmis,sp.,,6,6,7.5,i,BSA.04-02,KS,Moderate sediment and detritus.,prolate spheroid,53.76,,,,,,,,,
