MethodCode,SampleDate,SampleTime,StationCode,Volume Received (mL),Volume Analyzed (mL),Percent of Sample Counted,Field-of-view (mm²),Slide/ Chamber Area (mm²),Area Counted,Number of Fields Counted,Factor,BSA_TIN,Taxon,Diatom/SoftBody,Genus,Species,Synonym,Unit Abundance,Number of cells per unit,GALD,Colony/Filament/Individual Group Code,BSA#,Taxonomist,Comments,Shape,Biovolume 1,Biovolume 2,Biovolume 3,Biovolume 4,Biovolume 5,Biovolume 6,Biovolume 7,Biovolume 8,Biovolume 9,Biovolume 10
Phyto,8/5/2016,7:15,C3A,63,8,12.70%,0.0697,314.159,0.348732495,5,112.61,44,Achnanthidium minutissimum,Diatom,Achnanthidium,minutissimum,,1,1,7.4,i,BSA.08-01,DK,Low sediment and moderate detritus.,elliptic prism,32.55,,,,,,,,,
Phyto,8/5/2016,7:15,C3A,63,8,12.70%,0.0697,314.159,0.348732495,5,112.61,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,,6,6,5.6,i,BSA.08-01,DK,Low sediment and moderate detritus.,cylinder,68.96,,,,,,,,,
Phyto,8/5/2016,7:15,C3A,63,8,12.70%,0.0697,314.159,0.348732495,5,112.61,631,Navicula sp.,Diatom,Navicula,sp.,,1,1,22.2,i,BSA.08-01,DK,Fragment. Low sediment and moderate detritus.,elliptic prism,645.13,,,,,,,,,
Phyto,8/5/2016,7:15,C3A,63,8,12.70%,0.0697,314.159,0.348732495,5,112.61,713,Nitzschia inconspicua,Diatom,Nitzschia,inconspicua,,2,2,11.1,i,BSA.08-01,DK,Low sediment and moderate detritus.,prism on parallelogram,93.24,,,,,,,,,
Phyto,8/5/2016,7:15,C3A,63,8,12.70%,0.0697,314.159,0.348732495,5,112.61,1039,Chlorella vulgaris,Soft Body,Chlorella,vulgaris,,24,24,2.8,i,BSA.08-01,DK,Low sediment and moderate detritus.,sphere,11.49,,,,,,,,,
Phyto,8/5/2016,7:15,C3A,63,8,12.70%,0.0697,314.159,0.348732495,5,112.61,1368,Rhodomonas sp.,Soft Body,Rhodomonas,sp.,,3,3,7.4,i,BSA.08-01,DK,Low sediment and moderate detritus.,cone + half sphere,186.37,,,,,,,,,
Phyto,8/5/2016,7:15,C3A,63,8,12.70%,0.0697,314.159,0.348732495,5,112.61,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,453,951,0.65,c,BSA.08-01,DK,Low sediment and moderate detritus.,sphere,0.27,0.27,0.27,0.27,0.27,0.07,0.07,0.07,0.07,0.07
Phyto,8/5/2016,7:15,C3A,63,8,12.70%,0.0697,314.159,0.348732495,5,112.61,1789,cf. Heteroleibleinia sp.,Soft Body,Heteroleibleinia,sp.,,11,88,0.9,f,BSA.08-01,DK,Low sediment and moderate detritus.,cylinder,0.25,,,,,,,,,
Phyto,8/5/2016,7:15,C3A,63,8,12.70%,0.0697,314.159,0.348732495,5,112.61,1507,Pseudanabaena limnetica,Soft Body,Pseudanabaena,limnetica,,1,14,2.8,f,BSA.08-01,DK,Low sediment and moderate detritus.,cylinder,1.78,,,,,,,,,
Phyto,8/8/2016,10:25,D28A,65,6,9.23%,0.0697,314.159,0.348732495,5,150.14,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,5,5,8.3,i,BSA.08-02,DK,Low sediment and detritus.,cylinder,204.43,,,,,,,,,
Phyto,8/8/2016,10:25,D28A,65,6,9.23%,0.0697,314.159,0.348732495,5,150.14,730,Nitzschia palea,Diatom,Nitzschia,palea,,1,1,14.8,i,BSA.08-02,DK,Low sediment and detritus.,prism on parallelogram,54.76,,,,,,,,,
