MethodCode,SampleDate,SampleTime,StationCode,Volume Received (mL),Volume Analyzed (mL),Percent of Sample Counted,Field-of-view (mm²),Slide/ Chamber Area (mm²),Area Counted,Number of Fields Counted,Factor,BSA_TIN,Taxon,Diatom/SoftBody,Genus,Species,Synonym,Unit Abundance,Number of cells per unit,GALD,Colony/Filament/Individual Group Code,BSA#,Taxonomist,Comments,Shape,Biovolume 1,Biovolume 2,Biovolume 3,Biovolume 4,Biovolume 5,Biovolume 6,Biovolume 7,Biovolume 8,Biovolume 9,Biovolume 10
Phyto,8/14/2014,11:00,D28A,64,5,7.81%,0.0697,314.159,0.557971992,8,112.61,976,Synedra ulna,Diatom,Synedra,ulna,,1,1,9.3,i,BSA.08-01,KS,Fragment. Low sediment and detritus.,box,99.99,,,,,,,,,
Phyto,8/14/2014,11:00,D28A,64,5,7.81%,0.0697,314.159,0.557971992,8,112.61,1134,Monoraphidium contortum,Soft Body,Monoraphidium,contortum,,1,1,15,i,BSA.08-01,KS,Low sediment and detritus.,2 cones,7.85,,,,,,,,,
Phyto,8/14/2014,11:00,D28A,64,5,7.81%,0.0697,314.159,0.557971992,8,112.61,1346,Cryptomonas erosa,Soft Body,Cryptomonas,erosa,,1,1,15,i,BSA.08-01,KS,Low sediment and detritus.,prolate spheroid,441.79,,,,,,,,,
Phyto,8/14/2014,11:00,D28A,64,5,7.81%,0.0697,314.159,0.557971992,8,112.61,1357,cf. Hemiselmis sp.,Soft Body,Hemiselmis,sp.,,7,7,7.5,i,BSA.08-01,KS,Low sediment and detritus.,prolate spheroid,53.76,,,,,,,,,
Phyto,8/14/2014,11:00,D28A,64,5,7.81%,0.0697,314.159,0.557971992,8,112.61,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,4,4,11.2,i,BSA.08-01,KS,Low sediment and detritus.,cone + half sphere,545.15,,,,,,,,,
Phyto,8/14/2014,11:00,D28A,64,5,7.81%,0.0697,314.159,0.557971992,8,112.61,1415,Chroococcus dispersus,Soft Body,Chroococcus,dispersus,,3,3,5.6,i,BSA.08-01,KS,Low sediment and detritus.,sphere,91.95,,,,,,,,,
Phyto,8/14/2014,11:00,D28A,64,5,7.81%,0.0697,314.159,0.557971992,8,112.61,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,355,957,0.85,c,BSA.08-01,KS,Low sediment and detritus.,sphere,0.27,0.27,0.27,0.27,0.27,0.38,0.38,0.38,0.38,0.38
Phyto,8/14/2014,11:00,D28A,64,5,7.81%,0.0697,314.159,0.557971992,8,112.61,1681,Chroococcus planctonicus,Soft Body,Chroococcus,planctonicus,,48,68,3.7,c,BSA.08-01,KS,Low sediment and detritus.,sphere,26.52,,,,,,,,,
Phyto,8/14/2014,11:00,D28A,64,5,7.81%,0.0697,314.159,0.557971992,8,112.61,1508,Pseudanabaena sp.,Soft Body,Pseudanabaena,sp.,,1,4,2.8,f,BSA.08-01,KS,Low sediment and detritus.,cylinder,7.94,,,,,,,,,
Phyto,8/14/2014,11:00,D28A,64,5,7.81%,0.0697,314.159,0.557971992,8,112.61,1678,cf. Synechococcus salinarum,Soft Body,Synechococcus,salinarum,,6,6,5.6,i,BSA.08-01,KS,Low sediment and detritus.,sphere,91.95,,,,,,,,,
Phyto,8/14/2014,11:00,D28A,64,5,7.81%,0.0697,314.159,0.557971992,8,112.61,1693,Synechocystis sp.,Soft Body,Synechocystis,sp.,,1,2,1.9,c,BSA.08-01,KS,Low sediment and detritus.,sphere,3.59,,,,,,,,,
Phyto,8/15/2014,9:09,C3A,63,5,7.94%,0.0697,314.159,0.348732495,5,180.17,464,Gomphonema sp.,Diatom,Gomphonema,sp.,,1,1,16,i,BSA.08-02,KS,Fragment. Moderate sediment and detritus. Many fragmented diatoms.,gomphonemoid,1305.76,,,,,,,,,
Phyto,8/15/2014,9:09,C3A,63,5,7.94%,0.0697,314.159,0.348732495,5,180.17,976,Synedra ulna,Diatom,Synedra,ulna,,10,10,9.3,i,BSA.08-02,KS,Fragment. Moderate sediment and detritus. Many fragmented diatoms.,box,51.35,,,,,,,,,
Phyto,8/15/2014,9:09,C3A,63,5,7.94%,0.0697,314.159,0.348732495,5,180.17,1134,Monoraphidium contortum,Soft Body,Monoraphidium,contortum,,1,1,33.6,i,BSA.08-02,KS,Moderate sediment and detritus. Many fragmented diatoms.,2 cones,63.51,,,,,,,,,
Phyto,8/15/2014,9:09,C3A,63,5,7.94%,0.0697,314.159,0.348732495,5,180.17,1365,Rhodomonas lacustris,Soft Body,Rhodomonas,lacustris,,1,1,11.2,i,BSA.08-02,KS,Moderate sediment and detritus. Many fragmented diatoms.,cone + half sphere,614.11,,,,,,,,,
Phyto,8/15/2014,9:09,C3A,63,5,7.94%,0.0697,314.159,0.348732495,5,180.17,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,637,1915,0.85,c,BSA.08-02,KS,Moderate sediment and detritus. Many fragmented diatoms.,sphere,0.27,0.27,0.27,0.27,0.27,0.38,0.38,0.38,0.38,0.38
Phyto,8/15/2014,9:09,C3A,63,5,7.94%,0.0697,314.159,0.348732495,5,180.17,1678,cf. Synechococcus salinarum,Soft Body,Synechococcus,salinarum,,26,26,5.6,i,BSA.08-02,KS,Moderate sediment and detritus. Many fragmented diatoms.,sphere,91.95,,,,,,,,,
Phyto,8/15/2014,9:09,C3A,63,5,7.94%,0.0697,314.159,0.348732495,5,180.17,1693,cf. Synechocystis sp.,Soft Body,Synechocystis,sp.,,329,1026,1.9,c,BSA.08-02,KS,Moderate sediment and detritus. Many fragmented diatoms.,sphere,3.59,3.59,3.59,3.59,3.59,3.59,3.59,3.59,3.59,3.59
Phyto,8/20/2014,12:50,D6,65,3,4.62%,0.0697,314.159,0.488225493,7,214.49,191,Cyclotella spp.,Diatom,Cyclotella,spp.,,2,2,13.1,i,BSA.08-03,KS,Low sediment and moderate detritus.,cylinder,754.78,,,,,,,,,
Phyto,8/20/2014,12:50,D6,65,3,4.62%,0.0697,314.159,0.488225493,7,214.49,1694,Skeletonema cf. costatum,Diatom,Skeletonema,costatum,,2,2,11.2,f,BSA.08-03,KS,Low sediment and moderate detritus.,cylinder + 2 half spheres,1103.43,,,,,,,,,
Phyto,8/20/2014,12:50,D6,65,3,4.62%,0.0697,314.159,0.488225493,7,214.49,1346,Cryptomonas erosa,Soft Body,Cryptomonas,erosa,,1,1,15,i,BSA.08-03,KS,Low sediment and moderate detritus.,prolate spheroid,441.79,,,,,,,,,
Phyto,8/20/2014,12:50,D6,65,3,4.62%,0.0697,314.159,0.488225493,7,214.49,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,449,1892,0.85,c,BSA.08-03,KS,Low sediment and moderate detritus.,sphere,0.27,0.27,0.27,0.27,0.27,0.38,0.38,0.38,0.38,0.38
Phyto,8/20/2014,12:50,D6,65,3,4.62%,0.0697,314.159,0.488225493,7,214.49,1678,cf. Synechococcus salinarum,Soft Body,Synechococcus,salinarum,,2,2,9.3,i,BSA.08-03,KS,Low sediment and moderate detritus.,sphere,421.16,,,,,,,,,
Phyto,8/15/2014,10:25,D26,64,3,4.69%,0.0697,314.159,0.488225493,7,214.49,95,Aulacoseira sp. ,Diatom,Aulacoseira,sp.,,4,4,5.6,i,BSA.08-04,KS,Fragment. Low sediment and detritus.,cylinder,60.21,,,,,,,,,
Phyto,8/15/2014,10:25,D26,64,3,4.69%,0.0697,314.159,0.488225493,7,214.49,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,1,1,6.5,i,BSA.08-04,KS,Low sediment and detritus.,cylinder,122.78,,,,,,,,,
Phyto,8/15/2014,10:25,D26,64,3,4.69%,0.0697,314.159,0.488225493,7,214.49,1651,Cyclotella cf. striata,Diatom,Cyclotella,striata,,1,1,15,i,BSA.08-04,KS,Fragment. Low sediment and detritus.,cylinder,989.6,,,,,,,,,
Phyto,8/15/2014,10:25,D26,64,3,4.69%,0.0697,314.159,0.488225493,7,214.49,749,Nitzschia sp.,Diatom,Nitzschia,sp.,,1,1,18.7,i,BSA.08-04,KS,Low sediment and detritus.,prism on parallelogram,128,,,,,,,,,
Phyto,8/15/2014,10:25,D26,64,3,4.69%,0.0697,314.159,0.488225493,7,214.49,1039,Chlorella vulgaris,Soft Body,Chlorella,vulgaris,,1,1,5.6,i,BSA.08-04,KS,Low sediment and detritus.,sphere,91.95,,,,,,,,,
Phyto,8/15/2014,10:25,D26,64,3,4.69%,0.0697,314.159,0.488225493,7,214.49,1357,cf. Hemiselmis sp.,Soft Body,Hemiselmis,sp.,,4,4,6.5,i,BSA.08-04,KS,Low sediment and detritus.,prolate spheroid,46.59,,,,,,,,,
Phyto,8/15/2014,10:25,D26,64,3,4.69%,0.0697,314.159,0.488225493,7,214.49,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,2,2,11.2,i,BSA.08-04,KS,Low sediment and detritus.,cone + half sphere,548.43,,,,,,,,,
Phyto,8/15/2014,10:25,D26,64,3,4.69%,0.0697,314.159,0.488225493,7,214.49,1415,Chroococcus dispersus,Soft Body,Chroococcus,dispersus,,6,6,5.6,i,BSA.08-04,KS,Low sediment and detritus.,sphere,91.95,,,,,,,,,
Phyto,8/15/2014,10:25,D26,64,3,4.69%,0.0697,314.159,0.488225493,7,214.49,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,385,1170,0.85,c,BSA.08-04,KS,Low sediment and detritus.,sphere,0.27,0.27,0.27,0.27,0.27,0.38,0.38,0.38,0.38,0.38
Phyto,8/15/2014,10:25,D26,64,3,4.69%,0.0697,314.159,0.488225493,7,214.49,1420,Chroococcus minimus,Soft Body,Chroococcus,minimus,,2,8,1.9,c,BSA.08-04,KS,Low sediment and detritus.,sphere,3.59,,,,,,,,,
Phyto,8/15/2014,10:25,D26,64,3,4.69%,0.0697,314.159,0.488225493,7,214.49,1681,Chroococcus planctonicus,Soft Body,Chroococcus,planctonicus,,20,23,3.7,c,BSA.08-04,KS,Low sediment and detritus.,sphere,26.52,,,,,,,,,
