MethodCode,SampleDate,SampleTime,StationCode,Volume Received (mL),Volume Analyzed (mL),Percent of Sample Counted,Field-of-view (mm²),Slide/ Chamber Area (mm²),Area Counted,Number of Fields Counted,Factor,BSA_TIN,Taxon,Diatom/SoftBody,Genus,Species,Synonym,Unit Abundance,Number of cells per unit,GALD 1,Colony/Filament/Individual Group Code,BSA#,Taxonomist,Comments,Shape,Biovolume 1,Biovolume 2,Biovolume 3,Biovolume 4,Biovolume 5,Biovolume 6,Biovolume 7,Biovolume 8,Biovolume 9,Biovolume 10
Phyto,5/4/2021,12:50,D19,61,3,4.92%,0.0683,314.159,1.7758,26,58.97,46,Achnanthidium sp.,Diatom,Achnanthidium,sp.,,1,1,9.3,i,BSA.05-01,AB,High detritus.,elliptic prism,88.75,,,,,,,,,
Phyto,5/4/2021,12:50,D19,61,3,4.92%,0.0683,314.159,1.7758,26,58.97,145,Cocconeis placentula,Diatom,Cocconeis,placentula,,1,1,20.4,i,BSA.05-01,AB,High detritus.,elliptic prism,1562.16,,,,,,,,,
Phyto,5/4/2021,12:50,D19,61,3,4.92%,0.0683,314.159,1.7758,26,58.97,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,3,3,4,i,BSA.05-01,AB,High detritus.,sphere,26.52,,,,,,,,,
Phyto,5/4/2021,12:50,D19,61,3,4.92%,0.0683,314.159,1.7758,26,58.97,1287,Tetrastrum cf. glabrum,Soft Body,Tetrastrum,glabrum,,4,4,4,i,BSA.05-01,AB,High detritus.,sphere,18.82,,,,,,,,,
Phyto,5/4/2021,12:50,D19,61,3,4.92%,0.0683,314.159,1.7758,26,58.97,1352,Cryptomonas sp.,Soft Body,Cryptomonas,sp.,,1,1,13,i,BSA.05-01,AB,High detritus.,prolate spheroid,372.74,,,,,,,,,
Phyto,5/4/2021,12:50,D19,61,3,4.92%,0.0683,314.159,1.7758,26,58.97,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,390,778,0.8,c,BSA.05-01,AB,High detritus.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,5/4/2021,12:50,D19,61,3,4.92%,0.0683,314.159,1.7758,26,58.97,1709,Planktolyngbya sp.,Soft Body,Planktolyngbya,sp.,,1,1,16.7,i,BSA.05-01,AB,High detritus.,cylinder,47.35,,,,,,,,,
Phyto,5/4/2021,12:50,D19,61,3,4.92%,0.0683,314.159,1.7758,26,58.97,1555,cf. Lepocinclis sp.,Soft Body,Lepocinclis,sp.,,1,1,18.5,i,BSA.05-01,AB,High detritus.,2 cones,837.79,,,,,,,,,
Phyto,5/3/2021,8:00,C3A-HOOD,59,3,5.08%,0.0683,314.159,2.5954,38,40.35,46,Achnanthidium sp.,Diatom,Achnanthidium,sp.,,1,1,13,i,BSA.05-02,AB,Moderate detritus.,elliptic prism,71.78,,,,,,,,,
Phyto,5/3/2021,8:00,C3A-HOOD,59,3,5.08%,0.0683,314.159,2.5954,38,40.35,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,2,2,4.5,i,BSA.05-02,AB,Moderate detritus.,sphere,44.60,,,,,,,,,
Phyto,5/3/2021,8:00,C3A-HOOD,59,3,5.08%,0.0683,314.159,2.5954,38,40.35,1842,Plagioselmis sp.,Soft Body,Plagioselmis,sp.,,5,5,7.4,i,BSA.05-02,AB,Moderate detritus.,cone + half sphere,122.22,,,,,,,,,
Phyto,5/3/2021,8:00,C3A-HOOD,59,3,5.08%,0.0683,314.159,2.5954,38,40.35,1421,Chroococcus cf. minutus,Soft Body,Chroococcus,minutus,,18,18,2.3,i,BSA.05-02,AB,Moderate detritus.,sphere,4.85,,,,,,,,,
Phyto,5/3/2021,8:00,C3A-HOOD,59,3,5.08%,0.0683,314.159,2.5954,38,40.35,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,398,795,0.8,c,BSA.05-02,AB,Moderate detritus.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,5/3/2021,8:00,C3A-HOOD,59,3,5.08%,0.0683,314.159,2.5954,38,40.35,1709,Planktolyngbya sp.,Soft Body,Planktolyngbya,sp.,,2,2,14.8,i,BSA.05-02,AB,Moderate detritus.,cylinder,24.56,,,,,,,,,
Phyto,5/4/2021,13:30,D28A,60,4,6.67%,0.0683,314.159,1.4343,21,54.76,145,Cocconeis placentula,Diatom,Cocconeis,placentula,,1,1,18.5,i,BSA.05-03,AB,Moderate detritus.,elliptic prism,621.59,,,,,,,,,
Phyto,5/4/2021,13:30,D28A,60,4,6.67%,0.0683,314.159,1.4343,21,54.76,631,cf. Navicula sp.,Diatom,Navicula,sp.,,1,1,25.9,i,BSA.05-03,AB,Moderate detritus.,elliptic prism,318.96,,,,,,,,,
Phyto,5/4/2021,13:30,D28A,60,4,6.67%,0.0683,314.159,1.4343,21,54.76,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,3,3,4,i,BSA.05-03,AB,Moderate detritus.,sphere,26.52,,,,,,,,,
Phyto,5/4/2021,13:30,D28A,60,4,6.67%,0.0683,314.159,1.4343,21,54.76,1138,Monoraphidium sp.,Soft Body,Monoraphidium,sp.,,1,1,11.1,i,BSA.05-03,AB,Moderate detritus.,2 cones,23.25,,,,,,,,,
Phyto,5/4/2021,13:30,D28A,60,4,6.67%,0.0683,314.159,1.4343,21,54.76,1352,Cryptomonas sp.,Soft Body,Cryptomonas,sp.,,1,1,11.1,i,BSA.05-03,AB,Moderate detritus.,prolate spheroid,245.55,,,,,,,,,
Phyto,5/4/2021,13:30,D28A,60,4,6.67%,0.0683,314.159,1.4343,21,54.76,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,4,4,9.3,i,BSA.05-03,AB,Moderate detritus.,cone + half sphere,318.69,,,,,,,,,
Phyto,5/4/2021,13:30,D28A,60,4,6.67%,0.0683,314.159,1.4343,21,54.76,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,444,883,0.8,c,BSA.05-03,AB,Moderate detritus.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,5/4/2021,13:30,D28A,60,4,6.67%,0.0683,314.159,1.4343,21,54.76,1709,Planktolyngbya sp.,Soft Body,Planktolyngbya,sp.,,1,1,18.5,i,BSA.05-03,AB,Moderate detritus.,cylinder,32.69,,,,,,,,,
Phyto,5/6/2021,15:00,NZ068,60,4,6.67%,0.0683,314.159,0.8879,13,88.46,182,Cyclotella cf. meneghiniana,Diatom,Cyclotella,meneghiniana,,1,1,13,i,BSA.05-04,AB,High detritus.,cylinder,862.76,,,,,,,,,
Phyto,5/6/2021,15:00,NZ068,60,4,6.67%,0.0683,314.159,0.8879,13,88.46,2060,Lindavia cf. comta,Diatom,Lindavia,comta,,1,1,42.6,i,BSA.05-04,AB,High detritus.,cylinder,30359.06,,,,,,,,,
Phyto,5/6/2021,15:00,NZ068,60,4,6.67%,0.0683,314.159,0.8879,13,88.46,1352,Cryptomonas sp.,Soft Body,Cryptomonas,sp.,,3,3,13,i,BSA.05-04,AB,High detritus.,prolate spheroid,161.40,,,,,,,,,
Phyto,5/6/2021,15:00,NZ068,60,4,6.67%,0.0683,314.159,0.8879,13,88.46,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,398,794,0.8,c,BSA.05-04,AB,High detritus.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
