MethodCode,SampleDate,SampleTime,StationCode,Volume Received (mL),Volume Analyzed (mL),Percent of Sample Counted,Field-of-view (mm²),Slide/ Chamber Area (mm²),Area Counted,Number of Fields Counted,Factor,BSA_TIN,Taxon,Diatom/SoftBody,Genus,Species,Synonym,Unit Abundance,Number of cells per unit,GALD 1,Colony/Filament/Individual Group Code,BSA#,Taxonomist,Comments,Shape,Biovolume 1,Biovolume 2,Biovolume 3,Biovolume 4,Biovolume 5,Biovolume 6,Biovolume 7,Biovolume 8,Biovolume 9,Biovolume 10
Phyto,2/12/2020,8:15,C3A-Hood,57,3,5.26%,0.0683,314.159,1.5026,22,69.69,88,Aulacoseira alpigena,Diatom,Aulacoseira,alpigena,,2,2,6.3,i,BSA.02-01,LA,,cylinder,155.17,,,,,,,,,
Phyto,2/12/2020,8:15,C3A-Hood,57,3,5.26%,0.0683,314.159,1.5026,22,69.69,145,Cocconeis placentula,Diatom,Cocconeis,placentula,,1,1,24.1,i,BSA.02-01,LA,,elliptic prism,3151.53,,,,,,,,,
Phyto,2/12/2020,8:15,C3A-Hood,57,3,5.26%,0.0683,314.159,1.5026,22,69.69,182,Cyclotella meneghiniana,Diatom,Cyclotella,meneghiniana,,1,1,7.4,i,BSA.02-01,LA,,cylinder,215.04,,,,,,,,,
Phyto,2/12/2020,8:15,C3A-Hood,57,3,5.26%,0.0683,314.159,1.5026,22,69.69,540,Melosira varians,Diatom,Melosira,varians,,1,1,25.9,i,BSA.02-01,LA,,cylinder,5078.13,,,,,,,,,
Phyto,2/12/2020,8:15,C3A-Hood,57,3,5.26%,0.0683,314.159,1.5026,22,69.69,631,Navicula sp.,Diatom,Navicula,sp.,,1,1,14.8,i,BSA.02-01,LA,,elliptic prism,159.13,,,,,,,,,
Phyto,2/12/2020,8:15,C3A-Hood,57,3,5.26%,0.0683,314.159,1.5026,22,69.69,841,Planothidium lanceolatum,Diatom,Planothidium,lanceolatum,,1,1,17.6,i,BSA.02-01,LA,,elliptic prism,409.3,,,,,,,,,
Phyto,2/12/2020,8:15,C3A-Hood,57,3,5.26%,0.0683,314.159,1.5026,22,69.69,956,Surirella sp.,Diatom,Surirella,sp.,,1,1,87,i,BSA.02-01,LA,,elliptic prism,103397.01,,,,,,,,,
Phyto,2/12/2020,8:15,C3A-Hood,57,3,5.26%,0.0683,314.159,1.5026,22,69.69,1034,Chloroidium ellipsoideum,Soft Body,Chloroidium,ellipsoideum,,1,1,11.1,i,BSA.02-01,LA,,sphere,716.09,,,,,,,,,
Phyto,2/12/2020,8:15,C3A-Hood,57,3,5.26%,0.0683,314.159,1.5026,22,69.69,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,416,832,0.8,c,BSA.02-01,LA,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,2/12/2020,10:10,C9,62,3,4.84%,0.0683,314.159,2.5271,37,41.44,145,Cocconeis placentula,Diatom,Cocconeis,placentula,,8,8,22.2,i,BSA.02-02,LA,,elliptic prism,1043.08,,,,,,,,,
Phyto,2/12/2020,10:10,C9,62,3,4.84%,0.0683,314.159,2.5271,37,41.44,182,Cyclotella meneghiniana,Diatom,Cyclotella,meneghiniana,,4,4,14,i,BSA.02-02,LA,,cylinder,878.64,,,,,,,,,
Phyto,2/12/2020,10:10,C9,62,3,4.84%,0.0683,314.159,2.5271,37,41.44,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,9,9,13,i,BSA.02-02,LA,,cylinder,732.87,,,,,,,,,
Phyto,2/12/2020,10:10,C9,62,3,4.84%,0.0683,314.159,2.5271,37,41.44,309,Encyonema silesiacum,Diatom,Encyonema,silesiacum,,1,1,22.2,i,BSA.02-02,LA,,cymbelloid,405.24,,,,,,,,,
Phyto,2/12/2020,10:10,C9,62,3,4.84%,0.0683,314.159,2.5271,37,41.44,452,Gomphonema cf. mexicanum,Diatom,Gomphonema,mexicanum,,1,1,11.1,i,BSA.02-02,LA,,gomphonemoid,515.61,,,,,,,,,
Phyto,2/12/2020,10:10,C9,62,3,4.84%,0.0683,314.159,2.5271,37,41.44,464,Gomphonema sp.,Diatom,Gomphonema,sp.,,1,1,12.2,i,BSA.02-02,LA,,gomphonemoid,568.24,,,,,,,,,
Phyto,2/12/2020,10:10,C9,62,3,4.84%,0.0683,314.159,2.5271,37,41.44,730,Nitzschia palea,Diatom,Nitzschia,palea,,1,1,20.4,i,BSA.02-02,LA,,prism on parallelogram,105.67,,,,,,,,,
Phyto,2/12/2020,10:10,C9,62,3,4.84%,0.0683,314.159,2.5271,37,41.44,1935,Planothidium reichardtii,Diatom,Planothidium,reichardtii,,1,1,16.7,i,BSA.02-02,LA,,elliptic prism,308.49,,,,,,,,,
Phyto,2/12/2020,10:10,C9,62,3,4.84%,0.0683,314.159,2.5271,37,41.44,1735,Rhoicosphenia sp.,Diatom,Rhoicosphenia,sp.,,2,2,11.1,i,BSA.02-02,LA,,gomphonemoid,619.14,,,,,,,,,
Phyto,2/12/2020,10:10,C9,62,3,4.84%,0.0683,314.159,2.5271,37,41.44,1005,Ulnaria sp.,Diatom,Ulnaria,sp.,,3,3,273.8,i,BSA.02-02,LA,,elliptic prism,11775.69,,,,,,,,,
