MethodCode,SampleDate,SampleTime,StationCode,Volume Received (mL),Volume Analyzed (mL),Percent of Sample Counted,Field-of-view (mm²),Slide/ Chamber Area (mm²),Area Counted,Number of Fields Counted,Factor,BSA_TIN,Taxon,Diatom/SoftBody,Genus,Species,Synonym,Unit Abundance,Number of cells per unit,GALD,Colony/Filament/Individual Group Code,BSA#,Taxonomist,Comments,Shape,Biovolume 1,Biovolume 2,Biovolume 3,Biovolume 4,Biovolume 5,Biovolume 6,Biovolume 7,Biovolume 8,Biovolume 9,Biovolume 10
Phyto,3/10/14,9:35,EZ6,59,10,16.95%,0.0697,314.159,0.348732495,5,90.09,57,Adlafia sp.,Diatom,Adlafia,sp.,,1,1,7.5,i,BSA.03-01,KS,"High sediment and detritus, diatom fragments.",elliptic prism,31.34,,,,,,,,,
Phyto,3/10/14,9:35,EZ6,59,10,16.95%,0.0697,314.159,0.348732495,5,90.09,99,Bacillaria paxillifer,Diatom,Bacillaria,paxillifer,,2,2,16.8,i,BSA.03-01,KS," Fragment. High sediment and detritus, diatom fragments.",box,348.10,,,,,,,,,
Phyto,3/10/14,9:35,EZ6,59,10,16.95%,0.0697,314.159,0.348732495,5,90.09,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,1,1,7.5,i,BSA.03-01,KS,"High sediment and detritus, diatom fragments.",cylinder,163.46,,,,,,,,,
Phyto,3/10/14,9:35,EZ6,59,10,16.95%,0.0697,314.159,0.348732495,5,90.09,289,Diploneis sp.,Diatom,Diploneis,sp.,,1,1,16.8,i,BSA.03-01,KS," Fragment. High sediment and detritus, diatom fragments.",elliptic prism,92.76,,,,,,,,,
Phyto,3/10/14,9:35,EZ6,59,10,16.95%,0.0697,314.159,0.348732495,5,90.09,458,Gomphonema parvulum,Diatom,Gomphonema,parvulum,,1,1,5.6,i,BSA.03-01,KS,"High sediment and detritus, diatom fragments.",gomphonemoid,91.13,,,,,,,,,
Phyto,3/10/14,9:35,EZ6,59,10,16.95%,0.0697,314.159,0.348732495,5,90.09,976,Synedra ulna,Diatom,Synedra,ulna,,3,3,9.3,i,BSA.03-01,KS," Fragment. High sediment and detritus, diatom fragments.",box,51.35,,,,,,,,,
Phyto,3/10/14,9:35,EZ6,59,10,16.95%,0.0697,314.159,0.348732495,5,90.09,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,699,1464,0.85,c,BSA.03-01,KS,"High sediment and detritus, diatom fragments.",sphere,0.27,0.27,0.27,0.27,0.27,0.38,0.38,0.38,0.38,0.38
Phyto,3/7/14,9:00,MD10A,61,10,16.39%,0.0697,314.159,1.255436982,18,25.02,95,Aulacoseira sp. ,Diatom,Aulacoseira,sp.,,10,10,9.3,i,BSA.03-02,KS,Fragment. Low sediment and detritus.,cylinder,410.86,,,,,,,,,
Phyto,3/7/14,9:00,MD10A,61,10,16.39%,0.0697,314.159,1.255436982,18,25.02,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,1,1,11.2,i,BSA.03-02,KS,Low sediment and detritus.,cylinder,551.71,,,,,,,,,
Phyto,3/7/14,9:00,MD10A,61,10,16.39%,0.0697,314.159,1.255436982,18,25.02,1347,Cryptomonas marssonii,Soft Body,Cryptomonas,marssonii,,1,1,16.8,i,BSA.03-02,KS,Low sediment and detritus.,prolate spheroid,494.80,,,,,,,,,
Phyto,3/7/14,9:00,MD10A,61,10,16.39%,0.0697,314.159,1.255436982,18,25.02,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,16,16,9.3,i,BSA.03-02,KS,Low sediment and detritus.,cone + half sphere,337.38,,,,,,,,,
Phyto,3/7/14,9:00,MD10A,61,10,16.39%,0.0697,314.159,1.255436982,18,25.02,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,386,1308,0.84,c,BSA.03-02,KS,Low sediment and detritus.,sphere,0.27,0.38,0.27,0.38,0.27,0.38,0.27,0.38,0.27,0.38
Phyto,3/6/14,13:21,C10A,60,10,16.67%,0.0697,314.159,0.348732495,5,90.09,44,Achnanthidium minutissimum,Diatom,Achnanthidium,minutissimum,,3,3,13.1,i,BSA.03-03,KS,High sediment and moderate detritus.,elliptic prism,72.33,,,,,,,,,
Phyto,3/6/14,13:21,C10A,60,10,16.67%,0.0697,314.159,0.348732495,5,90.09,152,Craticula buderi,Diatom,Craticula,buderi,,5,5,24.3,i,BSA.03-03,KS,High sediment and moderate detritus.,elliptic prism,374.07,,,,,,,,,
Phyto,3/6/14,13:21,C10A,60,10,16.67%,0.0697,314.159,0.348732495,5,90.09,191,Cyclotella spp.,Diatom,Cyclotella,spp.,,58,58,5.6,i,BSA.03-03,KS,High sediment and moderate detritus.,cylinder,91.13,,,,,,,,,
Phyto,3/6/14,13:21,C10A,60,10,16.67%,0.0697,314.159,0.348732495,5,90.09,277,Diatoma vulgare,Diatom,Diatoma,vulgare,,1,1,35.5,i,BSA.03-03,KS,High sediment and moderate detritus.,elliptic prism,2045.40,,,,,,,,,
Phyto,3/6/14,13:21,C10A,60,10,16.67%,0.0697,314.159,0.348732495,5,90.09,309,Encyonema silesiacum,Diatom,Encyonema,silesiacum,,1,1,28,i,BSA.03-03,KS,High sediment and moderate detritus.,cymbelloid,392.04,,,,,,,,,
Phyto,3/6/14,13:21,C10A,60,10,16.67%,0.0697,314.159,0.348732495,5,90.09,326,Epithemia sp.,Diatom,Epithemia,sp.,,1,1,15,i,BSA.03-03,KS,Fragment. High sediment and moderate detritus.,cymbelloid,138.78,,,,,,,,,
Phyto,3/6/14,13:21,C10A,60,10,16.67%,0.0697,314.159,0.348732495,5,90.09,464,Gomphonema sp.,Diatom,Gomphonema,sp.,,1,1,8.4,i,BSA.03-03,KS,High sediment and moderate detritus.,gomphonemoid,147.95,,,,,,,,,
Phyto,3/6/14,13:21,C10A,60,10,16.67%,0.0697,314.159,0.348732495,5,90.09,540,Melosira varians,Diatom,Melosira,varians,,4,4,22.4,i,BSA.03-03,KS,High sediment and moderate detritus.,cylinder,4965.42,,,,,,,,,
Phyto,3/6/14,13:21,C10A,60,10,16.67%,0.0697,314.159,0.348732495,5,90.09,586,Navicula gregaria,Diatom,Navicula,gregaria,,9,9,26.2,i,BSA.03-03,KS,High sediment and moderate detritus.,elliptic prism,426.36,,,,,,,,,
Phyto,3/6/14,13:21,C10A,60,10,16.67%,0.0697,314.159,0.348732495,5,90.09,632,Navicula spp.,Diatom,Navicula,spp.,,6,6,24.3,i,BSA.03-03,KS,High sediment and moderate detritus.,elliptic prism,801.58,,,,,,,,,
Phyto,3/6/14,13:21,C10A,60,10,16.67%,0.0697,314.159,0.348732495,5,90.09,749,Nitzschia sp.,Diatom,Nitzschia,sp.,,2,2,18.7,i,BSA.03-03,KS,Fragment. High sediment and moderate detritus.,prism on parallelogram,128.00,,,,,,,,,
Phyto,3/6/14,13:21,C10A,60,10,16.67%,0.0697,314.159,0.348732495,5,90.09,749,Nitzschia sp.,Diatom,Nitzschia,sp.,,3,3,16.8,i,BSA.03-03,KS, High sediment and moderate detritus.,prism on parallelogram,115.00,,,,,,,,,
Phyto,3/6/14,13:21,C10A,60,10,16.67%,0.0697,314.159,0.348732495,5,90.09,837,Planothidium frequentissimum,Diatom,Planothidium,frequentissimum,,1,1,13.1,i,BSA.03-03,KS,High sediment and moderate detritus.,elliptic prism,270.08,,,,,,,,,
Phyto,3/6/14,13:21,C10A,60,10,16.67%,0.0697,314.159,0.348732495,5,90.09,890,Sellaphora pupula,Diatom,Sellaphora,pupula,,1,1,15,i,BSA.03-03,KS,High sediment and moderate detritus.,box,310.80,,,,,,,,,
Phyto,3/6/14,13:21,C10A,60,10,16.67%,0.0697,314.159,0.348732495,5,90.09,931,Stephanocyclus meneghiniana,Diatom,Stephanocyclus,meneghiniana,,1,1,16.8,i,BSA.03-03,KS,High sediment and moderate detritus.,cylinder,1241.36,,,,,,,,,
Phyto,3/6/14,13:21,C10A,60,10,16.67%,0.0697,314.159,0.348732495,5,90.09,1669,Chlamydomonas gloeopara,Soft Body,Chlamydomonas,gloeopara,,2,2,7.5,i,BSA.03-03,KS,High sediment and moderate detritus.,sphere,53.76,,,,,,,,,
Phyto,3/6/14,13:21,C10A,60,10,16.67%,0.0697,314.159,0.348732495,5,90.09,1027,Chlamydomonas globosa,Soft Body,Chlamydomonas,globosa,,2,2,5.6,i,BSA.03-03,KS,High sediment and moderate detritus.,sphere,91.95,,,,,,,,,
Phyto,3/6/14,13:21,C10A,60,10,16.67%,0.0697,314.159,0.348732495,5,90.09,1132,Monoraphidium arcuatum,Soft Body,Monoraphidium,arcuatum,,5,5,26.2,i,BSA.03-03,KS,High sediment and moderate detritus.,2 cones,49.52,,,,,,,,,
Phyto,3/6/14,13:21,C10A,60,10,16.67%,0.0697,314.159,0.348732495,5,90.09,1135,Monoraphidium convolutum,Soft Body,Monoraphidium,convolutum,,1,1,7.5,i,BSA.03-03,KS,High sediment and moderate detritus.,2 cones,14.18,,,,,,,,,
Phyto,3/6/14,13:21,C10A,60,10,16.67%,0.0697,314.159,0.348732495,5,90.09,1670,Tetrastrum elegans,Soft Body,Tetrastrum,elegans,,1,10,3.7,c,BSA.03-03,KS,High sediment and moderate detritus.,sphere,26.52,,,,,,,,,
Phyto,3/6/14,13:21,C10A,60,10,16.67%,0.0697,314.159,0.348732495,5,90.09,1305,Chrysococcus sp.,Soft Body,Chrysococcus,sp.,,2,2,5.6,i,BSA.03-03,KS,High sediment and moderate detritus.,prolate spheroid,91.95,,,,,,,,,
Phyto,3/6/14,13:21,C10A,60,10,16.67%,0.0697,314.159,0.348732495,5,90.09,1328,Pseudokephyrion sp.,Soft Body,Pseudokephyrion,sp.,,1,1,7.5,i,BSA.03-03,KS,High sediment and moderate detritus.,ellipsoid,53.76,,,,,,,,,
Phyto,3/6/14,13:21,C10A,60,10,16.67%,0.0697,314.159,0.348732495,5,90.09,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,2,2,11.8,i,BSA.03-03,KS,High sediment and moderate detritus.,cone + half sphere,634.28,,,,,,,,,
Phyto,3/6/14,13:21,C10A,60,10,16.67%,0.0697,314.159,0.348732495,5,90.09,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,603,1304,0.84,c,BSA.03-03,KS,High sediment and moderate detritus.,sphere,0.27,0.38,0.27,0.38,0.27,0.27,0.38,0.27,0.38,0.27
Phyto,3/6/14,13:21,C10A,60,10,16.67%,0.0697,314.159,0.348732495,5,90.09,1420,Chroococcus minimus,Soft Body,Chroococcus,minimus,,1,4,2.8,c,BSA.03-03,KS,High sediment and moderate detritus.,sphere,11.49,,,,,,,,,
Phyto,3/6/14,13:21,C10A,60,10,16.67%,0.0697,314.159,0.348732495,5,90.09,1672,Geitlerinema cf. amphibium,Soft Body,Geitlerinema,amphibium,,1,40,5.6,c,BSA.03-03,KS,High sediment and moderate detritus.,cylinder,15.88,,,,,,,,,
Phyto,3/6/14,13:21,C10A,60,10,16.67%,0.0697,314.159,0.348732495,5,90.09,1671,Ophiocytium parvulum,Soft Body,Ophiocytium,parvulum,,1,1,26.2,i,BSA.03-03,KS,High sediment and moderate detritus.,cylinder,281.70,,,,,,,,,
Phyto,3/7/14,10:25,P8,64,10,15.63%,0.0697,314.159,2.231887968,32,14.08,95,Aulacoseira sp. ,Diatom,Aulacoseira,sp.,,2,2,7.5,i,BSA.03-04,KS,Fragment. Low sediment and detritus.,cylinder,80.64,,,,,,,,,
Phyto,3/7/14,10:25,P8,64,10,15.63%,0.0697,314.159,2.231887968,32,14.08,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,1,1,7.5,i,BSA.03-04,KS,Low sediment and detritus.,cylinder,163.46,,,,,,,,,
Phyto,3/7/14,10:25,P8,64,10,15.63%,0.0697,314.159,2.231887968,32,14.08,846,Planothidium sp.,Diatom,Planothidium,sp.,,1,1,7.5,i,BSA.03-04,KS,Low sediment and detritus.,elliptic prism,122.05,,,,,,,,,
