MethodCode,SampleDate,SampleTime,StationCode,Volume Received (mL),Volume Analyzed (mL),Percent of Sample Counted,Field-of-view (mm²),Slide/ Chamber Area (mm²),Area Counted,Number of Fields Counted,Factor,BSA_TIN,Taxon,Diatom/SoftBody,Genus,Species,Synonym,Unit Abundance,Number of cells per unit,GALD 1,Colony/Filament/Individual Group Code,BSA#,Taxonomist,Comments,Shape,Biovolume 1,Biovolume 2,Biovolume 3,Biovolume 4,Biovolume 5,Biovolume 6,Biovolume 7,Biovolume 8,Biovolume 9,Biovolume 10
Phyto,12/2/2019,14:45,C10A,54.0,1,1.85%,0.0697,314.159,0.697,10,450.73,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,,2,2,9.3,i,BSA.12-01,BB,,cylinder,312.47,,,,,,,,,
Phyto,12/2/2019,14:45,C10A,54.0,1,1.85%,0.0697,314.159,0.697,10,450.73,1707,Navicula cf. antonii,Diatom,Navicula,antonii,,1,1,27.8,i,BSA.12-01,BB,,elliptic prism,1014.85,,,,,,,,,
Phyto,12/2/2019,14:45,C10A,54.0,1,1.85%,0.0697,314.159,0.697,10,450.73,730,Nitzschia palea,Diatom,Nitzschia,palea,,2,2,27.8,i,BSA.12-01,BB,,prism on parallelogram,81.87,,,,,,,,,
Phyto,12/2/2019,14:45,C10A,54.0,1,1.85%,0.0697,314.159,0.697,10,450.73,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,2,2,1.9,i,BSA.12-01,BB,,sphere,3.59,,,,,,,,,
Phyto,12/2/2019,14:45,C10A,54.0,1,1.85%,0.0697,314.159,0.697,10,450.73,1365,Plagioselmis lacustris,Soft Body,Plagioselmis,lacustris,,1,1,12,i,BSA.12-01,BB,,cone + half sphere,731.36,,,,,,,,,
Phyto,12/2/2019,14:45,C10A,54.0,1,1.85%,0.0697,314.159,0.697,10,450.73,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,5,5,8.3,i,BSA.12-01,BB,,cone + half sphere,227.25,,,,,,,,,
Phyto,12/2/2019,14:45,C10A,54.0,1,1.85%,0.0697,314.159,0.697,10,450.73,1420,Chroococcus minimus,Soft Body,Chroococcus,minimus,,1,12,3,c,BSA.12-01,BB,,sphere,14.14,,,,,,,,,
Phyto,12/2/2019,14:45,C10A,54.0,1,1.85%,0.0697,314.159,0.697,10,450.73,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,414,840,0.8,c,BSA.12-01,BB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,12/2/2019,14:45,C10A,54.0,1,1.85%,0.0697,314.159,0.697,10,450.73,1636,cf. Protoperidinium sp.,Soft Body,Protoperidinium,sp.,,1,1,24.1,i,BSA.12-01,BB,,2 cones,7329.08,,,,,,,,,
Phyto,12/3/2019,10:35,D12,58.0,1,1.72%,0.0697,314.159,0.3485,5,901.46,595,Navicula lanceolata,Diatom,Navicula,lanceolata,,1,1,33.3,i,BSA.12-02,BB,,elliptic prism,1083.81,,,,,,,,,
Phyto,12/3/2019,10:35,D12,58.0,1,1.72%,0.0697,314.159,0.3485,5,901.46,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,466,960,0.8,c,BSA.12-02,BB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,12/4/2019,11:50,D16,62.0,1,1.61%,0.0697,314.159,0.3485,5,901.46,145,Cocconeis placentula,Diatom,Cocconeis,placentula,,1,1,22.2,i,BSA.12-03,BB,,elliptic prism,974.66,,,,,,,,,
Phyto,12/4/2019,11:50,D16,62.0,1,1.61%,0.0697,314.159,0.3485,5,901.46,1707,Navicula cf. antonii,Diatom,Navicula,antonii,,1,1,20.4,i,BSA.12-03,BB,,elliptic prism,385.33,,,,,,,,,
Phyto,12/4/2019,11:50,D16,62.0,1,1.61%,0.0697,314.159,0.3485,5,901.46,664,Nitzschia acicularis,Diatom,Nitzschia,acicularis,,1,1,46.3,i,BSA.12-03,BB,,prism on parallelogram,123.16,,,,,,,,,
Phyto,12/4/2019,11:50,D16,62.0,1,1.61%,0.0697,314.159,0.3485,5,901.46,749,Nitzschia sp.,Diatom,Nitzschia,sp.,,2,2,37,i,BSA.12-03,BB,,prism on parallelogram,314.87,,,,,,,,,
Phyto,12/4/2019,11:50,D16,62.0,1,1.61%,0.0697,314.159,0.3485,5,901.46,1037,cf. Chlorella sp.,Soft Body,Chlorella,sp.,,1,1,2.8,i,BSA.12-03,BB,,sphere,11.49,,,,,,,,,
Phyto,12/4/2019,11:50,D16,62.0,1,1.61%,0.0697,314.159,0.3485,5,901.46,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,446,936,0.8,c,BSA.12-03,BB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,12/6/2019,11:50,D8,59.0,1,1.69%,0.0683,314.159,0.683,10,459.97,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,,4,4,10.2,i,BSA.12-04,CT,Moderate sediment and detritus.,cylinder,118.75,,,,,,,,,
Phyto,12/6/2019,11:50,D8,59.0,1,1.69%,0.0683,314.159,0.683,10,459.97,1037,cf. Chlorella sp.,Soft Body,Chlorella,sp.,,3,3,1.9,i,BSA.12-04,CT,Moderate sediment and detritus.,sphere,3.59,,,,,,,,,
Phyto,12/6/2019,11:50,D8,59.0,1,1.69%,0.0683,314.159,0.683,10,459.97,1138,Monoraphidium sp.,Soft Body,Monoraphidium,sp.,,1,1,9.3,i,BSA.12-04,CT,Moderate sediment and detritus.,2 cones,17.58,,,,,,,,,
Phyto,12/6/2019,11:50,D8,59.0,1,1.69%,0.0683,314.159,0.683,10,459.97,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,406,842,0.8,c,BSA.12-04,CT,Moderate sediment and detritus.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,12/2/2019,13:00,C9,58.0,3,5.17%,0.0697,314.159,0.4879,7,214.63,88,Aulacoseira alpigena,Diatom,Aulacoseira,alpigena,,2,2,6.5,i,BSA.12-05,BB,,cylinder,185.83,,,,,,,,,
Phyto,12/2/2019,13:00,C9,58.0,3,5.17%,0.0697,314.159,0.4879,7,214.63,91,Aulacoseira granulata,Diatom,Aulacoseira,granulata,,9,9,35.2,i,BSA.12-05,BB,,cylinder,1168.04,,,,,,,,,
Phyto,12/2/2019,13:00,C9,58.0,3,5.17%,0.0697,314.159,0.4879,7,214.63,145,Cocconeis placentula,Diatom,Cocconeis,placentula,,1,1,27.8,i,BSA.12-05,BB,,elliptic prism,1305.68,,,,,,,,,
Phyto,12/2/2019,13:00,C9,58.0,3,5.17%,0.0697,314.159,0.4879,7,214.63,540,Melosira varians,Diatom,Melosira,varians,,17,17,20.4,i,BSA.12-05,BB,,cylinder,3509.48,,,,,,,,,
Phyto,12/2/2019,13:00,C9,58.0,3,5.17%,0.0697,314.159,0.4879,7,214.63,1027,Chlamydomonas globosa,Soft Body,Chlamydomonas,globosa,,1,1,10.2,i,BSA.12-05,BB,,sphere,461.92,,,,,,,,,
Phyto,12/2/2019,13:00,C9,58.0,3,5.17%,0.0697,314.159,0.4879,7,214.63,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,424,894,0.8,c,BSA.12-05,BB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,12/6/2019,10:45,D6,56.0,2,3.57%,0.0697,314.159,0.4879,7,321.95,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,2,2,9.8,i,BSA.12-06,BB,,cone + half sphere,305.68,,,,,,,,,
Phyto,12/6/2019,10:45,D6,56.0,2,3.57%,0.0697,314.159,0.4879,7,321.95,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,407,850,0.8,c,BSA.12-06,BB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,12/3/2019,11:55,D19,61.0,1,1.64%,0.0683,314.159,0.5464,8,574.96,145,Cocconeis placentula,Diatom,Cocconeis,placentula,,1,1,14.8,i,BSA.12-07,CT,Moderate sediment and detritus. ,elliptic prism,302.69,,,,,,,,,
Phyto,12/3/2019,11:55,D19,61.0,1,1.64%,0.0683,314.159,0.5464,8,574.96,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,,1,1,4.6,i,BSA.12-07,CT,Moderate sediment and detritus. ,cylinder,61.49,,,,,,,,,
Phyto,12/3/2019,11:55,D19,61.0,1,1.64%,0.0683,314.159,0.5464,8,574.96,987,Thalassiosira sp.,Diatom,Thalassiosira,sp.,,1,1,13,i,BSA.12-07,CT,Moderate sediment and detritus. ,cylinder,982.22,,,,,,,,,
Phyto,12/3/2019,11:55,D19,61.0,1,1.64%,0.0683,314.159,0.5464,8,574.96,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,1,1,2.8,i,BSA.12-07,CT,Moderate sediment and detritus. ,sphere,11.49,,,,,,,,,
Phyto,12/3/2019,11:55,D19,61.0,1,1.64%,0.0683,314.159,0.5464,8,574.96,1365,Plagioselmis lacustris,Soft Body,Plagioselmis,lacustris,,1,1,11.1,i,BSA.12-07,CT,Moderate sediment and detritus. ,cone + half sphere,567.71,,,,,,,,,
Phyto,12/3/2019,11:55,D19,61.0,1,1.64%,0.0683,314.159,0.5464,8,574.96,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,397,836,0.8,c,BSA.12-07,CT,Moderate sediment and detritus. ,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,12/2/2019,11:00,C3A,57.0,2,3.51%,0.0697,314.159,0.697,10,225.37,631,cf. Navicula sp.,Diatom,Navicula,sp.,,1,1,29.6,i,BSA.12-08,BB,,elliptic prism,559.11,,,,,,,,,
Phyto,12/2/2019,11:00,C3A,57.0,2,3.51%,0.0697,314.159,0.697,10,225.37,749,Nitzschia sp.,Diatom,Nitzschia,sp.,,1,1,16.7,i,BSA.12-08,BB,,prism on parallelogram,86.51,,,,,,,,,
Phyto,12/2/2019,11:00,C3A,57.0,2,3.51%,0.0697,314.159,0.697,10,225.37,911,Staurosira construens,Diatom,Staurosira,construens,,1,1,11.1,i,BSA.12-08,BB,,elliptic prism,161.28,,,,,,,,,
Phyto,12/2/2019,11:00,C3A,57.0,2,3.51%,0.0697,314.159,0.697,10,225.37,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,1,1,1.9,i,BSA.12-08,BB,,sphere,3.59,,,,,,,,,
Phyto,12/2/2019,11:00,C3A,57.0,2,3.51%,0.0697,314.159,0.697,10,225.37,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,403,852,0.8,c,BSA.12-08,BB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,12/5/2019,13:20,D22,58.0,1,1.72%,0.0683,314.159,0.9562,14,328.55,927,Staurosirella pinnata,Diatom,Staurosirella,pinnata,,1,1,7.4,i,BSA.12-09,CT,Moderate sediment and detritus.,elliptic prism,45.57,,,,,,,,,
Phyto,12/5/2019,13:20,D22,58.0,1,1.72%,0.0683,314.159,0.9562,14,328.55,1733,Plagioselmis prolonga,Soft Body,Plagioselmis,prolonga,,1,1,6.5,i,BSA.12-09,CT,Moderate sediment and detritus.,cone + half sphere,112.82,,,,,,,,,
Phyto,12/5/2019,13:20,D22,58.0,1,1.72%,0.0683,314.159,0.9562,14,328.55,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,410,836,0.8,c,BSA.12-09,CT,Moderate sediment and detritus.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,12/6/2019,12:35,D10,55.0,1,1.82%,0.0697,314.159,0.4182,6,751.22,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,442,902,0.8,c,BSA.12-10,BB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,12/9/2019,11:30,D7,59.0,1,1.69%,0.0683,314.159,0.5464,8,574.96,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,,1,1,6.5,i,BSA.12-11,CT,Low sediment and detritus.,cylinder,185.83,,,,,,,,,
