MethodCode,SampleDate,SampleTime,StationCode,Volume Received (mL),Volume Analyzed (mL),Percent of Sample Counted,Field-of-view (mm²),Slide/ Chamber Area (mm²),Area Counted,Number of Fields Counted,Factor,BSA_TIN,Taxon,Diatom/SoftBody,Genus,Species,Synonym,Unit Abundance,Number of cells per unit,GALD,Colony/Filament/Individual Group Code,BSA#,Taxonomist,Comments,Shape,Biovolume 1,Biovolume 2,Biovolume 3,Biovolume 4,Biovolume 5,Biovolume 6,Biovolume 7,Biovolume 8,Biovolume 9,Biovolume 10
Phyto,7/24/2017,14:15,NZ325,61,1,1.64%,0.0697,314.159,0.557971992,8,563.04,95,Aulacoseira sp. ,Diatom,Aulacoseira,sp.,,1,1,7.4,i,BSA.07-01,KS,Fragment. High sediment and detritus. Sample contains mucilaginous detritus. ,cylinder,318.26,,,,,,,,,
Phyto,7/24/2017,14:15,NZ325,61,1,1.64%,0.0697,314.159,0.557971992,8,563.04,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,1,1,2.4,i,BSA.07-01,KS,High sediment and detritus. Sample contains mucilaginous detritus. ,sphere,7.24,,,,,,,,,
Phyto,7/24/2017,14:15,NZ325,61,1,1.64%,0.0697,314.159,0.557971992,8,563.04,1235,Scenedesmus sp.,Soft Body,Scenedesmus,sp.,,1,2,11.1,c,BSA.07-01,KS,Degraded. High sediment and detritus. Sample contains mucilaginous detritus. ,prolate spheroid,79.57,,,,,,,,,
Phyto,7/24/2017,14:15,NZ325,61,1,1.64%,0.0697,314.159,0.557971992,8,563.04,1352,cf. Cryptomonas sp.,Soft Body,Cryptomonas,sp.,,2,2,13,i,BSA.07-01,KS,High sediment and detritus. Sample contains mucilaginous detritus. ,prolate spheroid,372.74,,,,,,,,,
Phyto,7/24/2017,14:15,NZ325,61,1,1.64%,0.0697,314.159,0.557971992,8,563.04,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,423,1305,0.65,c,BSA.07-01,KS,High sediment and detritus. Sample contains mucilaginous detritus. ,sphere,0.27,0.27,0.27,0.27,0.27,0.07,0.07,0.07,0.07,0.07
Phyto,7/13/2017,8:30,NZ068,63,2,3.17%,0.0697,314.159,0.348732495,5,450.43,95,Aulacoseira sp. ,Diatom,Aulacoseira,sp.,,2,2,25.9,c,BSA.07-02,KS,,cylinder,1759.36,,,,,,,,,
Phyto,7/13/2017,8:30,NZ068,63,2,3.17%,0.0697,314.159,0.348732495,5,450.43,95,Aulacoseira sp. ,Diatom,Aulacoseira,sp.,,1,1,13,i,BSA.07-02,KS,Fragment.,cylinder,703.38,,,,,,,,,
Phyto,7/13/2017,8:30,NZ068,63,2,3.17%,0.0697,314.159,0.348732495,5,450.43,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,,3,3,5.6,i,BSA.07-02,KS,,cylinder,137.93,,,,,,,,,
Phyto,7/13/2017,8:30,NZ068,63,2,3.17%,0.0697,314.159,0.348732495,5,450.43,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,,1,1,7.4,i,BSA.07-02,KS,Fragment.,cylinder,159.13,,,,,,,,,
Phyto,7/13/2017,8:30,NZ068,63,2,3.17%,0.0697,314.159,0.348732495,5,450.43,866,Pseudostaurosira brevistriata,Diatom,Pseudostaurosira,brevistriata,,2,2,13,c,BSA.07-02,KS,,box,211.55,,,,,,,,,
Phyto,7/13/2017,8:30,NZ068,63,2,3.17%,0.0697,314.159,0.348732495,5,450.43,987,Thalassiosira sp.,Diatom,Thalassiosira,sp.,,1,1,13,i,BSA.07-02,KS,,cylinder,743.30,,,,,,,,,
Phyto,7/13/2017,8:30,NZ068,63,2,3.17%,0.0697,314.159,0.348732495,5,450.43,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,1,1,3.2,i,BSA.07-02,KS,,sphere,17.16,,,,,,,,,
Phyto,7/13/2017,8:30,NZ068,63,2,3.17%,0.0697,314.159,0.348732495,5,450.43,1761,Drepanochloris nannoselene,Soft Body,Drepanochloris,nannoselene,,1,1,7.4,i,BSA.07-02,KS,,cylinder + 2 cones,23.67,,,,,,,,,
Phyto,7/13/2017,8:30,NZ068,63,2,3.17%,0.0697,314.159,0.348732495,5,450.43,1138,Monoraphidium sp.,Soft Body,Monoraphidium,sp.,,1,1,13,i,BSA.07-02,KS,,2 cones,24.57,,,,,,,,,
Phyto,7/13/2017,8:30,NZ068,63,2,3.17%,0.0697,314.159,0.348732495,5,450.43,1842,Plagioselmis sp.,Soft Body,Plagioselmis,sp.,,2,2,7.4,i,BSA.07-02,KS,,cone + half sphere,184.94,,,,,,,,,
Phyto,7/13/2017,8:30,NZ068,63,2,3.17%,0.0697,314.159,0.348732495,5,450.43,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,387,926,0.65,c,BSA.07-02,KS,,sphere,0.27,0.27,0.27,0.27,0.27,0.07,0.07,0.07,0.07,0.07
Phyto,7/13/2017,8:30,NZ068,63,2,3.17%,0.0697,314.159,0.348732495,5,450.43,1420,Chroococcus minimus,Soft Body,Chroococcus,minimus,,1,2,1.9,c,BSA.07-02,KS,,sphere,3.59,,,,,,,,,
Phyto,7/24/2017,14:55,NZ004,60,1,1.67%,0.0697,314.159,0.418478994,6,750.72,1324,cf. Ochromonas sp.,Soft Body,Ochromonas,sp.,,1,1,7.4,i,BSA.07-03,KS,,cone + half sphere,212.17,,,,,,,,,
Phyto,7/24/2017,14:55,NZ004,60,1,1.67%,0.0697,314.159,0.418478994,6,750.72,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,463,1233,0.65,c,BSA.07-03,KS,,sphere,0.27,0.27,0.27,0.27,0.27,0.07,0.07,0.07,0.07,0.07
Phyto,7/13/2017,7:40,D22,62,1,1.61%,0.0697,314.159,0.348732495,5,900.86,95,Aulacoseira sp. ,Diatom,Aulacoseira,sp.,,3,3,11.1,i,BSA.07-04,KS,Fragment.,cylinder,273.39,,,,,,,,,
Phyto,7/13/2017,7:40,D22,62,1,1.61%,0.0697,314.159,0.348732495,5,900.86,95,Aulacoseira sp. ,Diatom,Aulacoseira,sp.,,10,10,29.6,c,BSA.07-04,KS,,cylinder,2010.70,,,,,,,,,
Phyto,7/13/2017,7:40,D22,62,1,1.61%,0.0697,314.159,0.348732495,5,900.86,145,Cocconeis placentula,Diatom,Cocconeis,placentula,,1,1,18.5,i,BSA.07-04,KS,,elliptic prism,499.97,,,,,,,,,
Phyto,7/13/2017,7:40,D22,62,1,1.61%,0.0697,314.159,0.348732495,5,900.86,976,Synedra cf. ulna,Diatom,Synedra,ulna,,2,2,14.8,i,BSA.07-04,KS,Fragment.,box,240.85,,,,,,,,,
Phyto,7/13/2017,7:40,D22,62,1,1.61%,0.0697,314.159,0.348732495,5,900.86,987,cf. Thalassiosira sp.,Diatom,Thalassiosira,sp.,,1,1,4.9,i,BSA.07-04,KS,,cylinder,37.71,,,,,,,,,
Phyto,7/13/2017,7:40,D22,62,1,1.61%,0.0697,314.159,0.348732495,5,900.86,1037,cf. Chlorella sp.,Soft Body,Chlorella,sp.,,1,1,3.7,i,BSA.07-04,KS,,sphere,26.52,,,,,,,,,
Phyto,7/13/2017,7:40,D22,62,1,1.61%,0.0697,314.159,0.348732495,5,900.86,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,454,995,0.65,c,BSA.07-04,KS,,sphere,0.27,0.27,0.27,0.27,0.27,0.07,0.07,0.07,0.07,0.07
Phyto,7/17/2017,9:15,D16-Twitchel,62,2,3.23%,0.0697,314.159,0.348732495,5,450.43,95,Aulacoseira sp. ,Diatom,Aulacoseira,sp.,,10,10,13,i,BSA.07-05,KS,Fragment.,cylinder,320.19,,,,,,,,,
Phyto,7/17/2017,9:15,D16-Twitchel,62,2,3.23%,0.0697,314.159,0.348732495,5,450.43,95,Aulacoseira sp. ,Diatom,Aulacoseira,sp.,,10,10,35.2,c,BSA.07-05,KS,,cylinder,4672.17,,,,,,,,,
Phyto,7/17/2017,9:15,D16-Twitchel,62,2,3.23%,0.0697,314.159,0.348732495,5,450.43,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,,2,2,7.4,i,BSA.07-05,KS,,cylinder,159.13,,,,,,,,,
Phyto,7/17/2017,9:15,D16-Twitchel,62,2,3.23%,0.0697,314.159,0.348732495,5,450.43,943,Stephanodiscus sp.,Diatom,Stephanodiscus,sp.,,1,1,15.7,i,BSA.07-05,KS,,cylinder,1084.12,,,,,,,,,
Phyto,7/17/2017,9:15,D16-Twitchel,62,2,3.23%,0.0697,314.159,0.348732495,5,450.43,976,Synedra cf. ulna,Diatom,Synedra,ulna,,1,1,37,i,BSA.07-05,KS,Fragment.,box,1204.23,,,,,,,,,
Phyto,7/17/2017,9:15,D16-Twitchel,62,2,3.23%,0.0697,314.159,0.348732495,5,450.43,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,556,1282,0.65,c,BSA.07-05,KS,,sphere,0.27,0.27,0.27,0.27,0.27,0.07,0.07,0.07,0.07,0.07
Phyto,7/14/2017,7:00,D12,61,1,1.65%,0.0697,314.159,0.348732495,5,900.86,95,Aulacoseira sp. ,Diatom,Aulacoseira,sp.,,5,5,27.8,i,BSA.07-06,KS,Fragment.,cylinder,1888.43,,,,,,,,,
