MethodCode,SampleDate,SampleTime,StationCode,Volume Received (mL),Volume Analyzed (mL),Percent of Sample Counted,Field-of-view (mm²),Slide/ Chamber Area (mm²),Area Counted,Number of Fields Counted,Factor,BSA_TIN,Taxon,Diatom/SoftBody,Genus,Species,Synonym,Unit Abundance,Number of cells per unit,GALD 1,Colony/Filament/Individual Group Code,BSA#,Taxonomist,Comments,Shape,Biovolume 1,Biovolume 2,Biovolume 3,Biovolume 4,Biovolume 5,Biovolume 6,Biovolume 7,Biovolume 8,Biovolume 9,Biovolume 10
Phyto,8/17/2020,15:45,NZ032,62.0,1,1.61%,0.0683,314.159,2.5271,37,124.32,1837,cf. Rhizosolenia sp.,Diatom,Rhizosolenia,sp.,,4,4,93,i,BSA.08-01,LA,,cylinder,4707.67,,,,,,,,,
Phyto,8/17/2020,15:45,NZ032,62.0,1,1.61%,0.0683,314.159,2.5271,37,124.32,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,398,796,0.8,c,BSA.08-01,LA,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,8/18/2020,12:10,D41A,61.0,4,6.56%,0.0683,314.159,2.732,40,28.75,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,1,1,11.1,i,BSA.08-02,LA,,cylinder,716.09,,,,,,,,,
Phyto,8/18/2020,12:10,D41A,61.0,4,6.56%,0.0683,314.159,2.732,40,28.75,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,6,6,6.3,i,BSA.08-02,LA,,sphere,87.11,,,,,,,,,
Phyto,8/18/2020,12:10,D41A,61.0,4,6.56%,0.0683,314.159,2.732,40,28.75,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,12,12,12,i,BSA.08-02,LA,,cone + half sphere,282.02,,,,,,,,,
Phyto,8/18/2020,12:10,D41A,61.0,4,6.56%,0.0683,314.159,2.732,40,28.75,1423,Chroococcus sp.,Soft Body,Chroococcus,sp.,,3,3,4.5,i,BSA.08-02,LA,,sphere,38.79,,,,,,,,,
Phyto,8/18/2020,12:10,D41A,61.0,4,6.56%,0.0683,314.159,2.732,40,28.75,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,394,788,0.8,c,BSA.08-02,LA,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,8/12/2020,10:55,D4,60.0,1.5,2.50%,0.0683,314.159,1.0928,16,191.65,749,Nitzschia sp.,Diatom,Nitzschia,sp.,,1,1,14.8,i,BSA.08-03,LA,,prism on parallelogram,29.60,,,,,,,,,
Phyto,8/12/2020,10:55,D4,60.0,1.5,2.50%,0.0683,314.159,1.0928,16,191.65,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,2,2,5.6,i,BSA.08-03,LA,,sphere,91.95,,,,,,,,,
Phyto,8/12/2020,10:55,D4,60.0,1.5,2.50%,0.0683,314.159,1.0928,16,191.65,1423,Chroococcus sp.,Soft Body,Chroococcus,sp.,,24,29,4.5,i,BSA.08-03,LA,,sphere,31.06,,,,,,,,,
Phyto,8/12/2020,10:55,D4,60.0,1.5,2.50%,0.0683,314.159,1.0928,16,191.65,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,384,768,0.8,c,BSA.08-03,LA,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,8/10/2020,8:25,D12,59.0,1.5,2.54%,0.0683,314.159,1.0245,15,204.43,175,Cyclotella atomus,Diatom,Cyclotella,atomus,,2,2,5.6,i,BSA.08-04,LA,,cylinder,96.06,,,,,,,,,
Phyto,8/10/2020,8:25,D12,59.0,1.5,2.54%,0.0683,314.159,1.0245,15,204.43,1393,Aphanizomenon sp.,Soft Body,Aphanizomenon,sp.,,2,52,7.4,i,BSA.08-04,LA,,cylinder,75.40,,,,,,,,,
Phyto,8/10/2020,8:25,D12,59.0,1.5,2.54%,0.0683,314.159,1.0245,15,204.43,1423,Chroococcus sp.,Soft Body,Chroococcus,sp.,,58,67,4.5,i,BSA.08-04,LA,,sphere,38.79,,,,,,,,,
Phyto,8/10/2020,8:25,D12,59.0,1.5,2.54%,0.0683,314.159,1.0245,15,204.43,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,380,760,0.8,c,BSA.08-04,LA,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,8/10/2020,8:25,D12,59.0,1.5,2.54%,0.0683,314.159,1.0245,15,204.43,1508,Pseudanabaena sp.,Soft Body,Pseudanabaena,sp.,,1,7,4.5,i,BSA.08-04,LA,,cylinder,12.88,,,,,,,,,
Phyto,8/6/2020,8:15,C9,54.0,1.5,2.78%,0.0683,314.159,1.7758,26,117.94,91,Aulacoseira granulata,Diatom,Aulacoseira,granulata,,34,34,37,i,BSA.08-05,LA,,cylinder,4672.17,,,,,,,,,
Phyto,8/6/2020,8:15,C9,54.0,1.5,2.78%,0.0683,314.159,1.7758,26,117.94,145,Cocconeis placentula,Diatom,Cocconeis,placentula,,3,3,20.4,i,BSA.08-05,LA,,elliptic prism,643.18,,,,,,,,,
Phyto,8/6/2020,8:15,C9,54.0,1.5,2.78%,0.0683,314.159,1.7758,26,117.94,175,Cyclotella atomus,Diatom,Cyclotella,atomus,,4,4,7.4,i,BSA.08-05,LA,,cylinder,116.90,,,,,,,,,
Phyto,8/6/2020,8:15,C9,54.0,1.5,2.78%,0.0683,314.159,1.7758,26,117.94,1985,Nitzschia columbiana,Diatom,Nitzschia,columbiana,,1,1,59.3,i,BSA.08-05,LA,,prism on parallelogram,600.41,,,,,,,,,
Phyto,8/6/2020,8:15,C9,54.0,1.5,2.78%,0.0683,314.159,1.7758,26,117.94,1935,Planothidium reichardtii,Diatom,Planothidium,reichardtii,,1,1,14,i,BSA.08-05,LA,,elliptic prism,455.66,,,,,,,,,
Phyto,8/6/2020,8:15,C9,54.0,1.5,2.78%,0.0683,314.159,1.7758,26,117.94,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,1,1,9.3,i,BSA.08-05,LA,,sphere,421.16,,,,,,,,,
Phyto,8/6/2020,8:15,C9,54.0,1.5,2.78%,0.0683,314.159,1.7758,26,117.94,1393,Aphanizomenon sp.,Soft Body,Aphanizomenon,sp.,,1,6,9.3,f,BSA.08-05,LA,,cylinder,61.29,,,,,,,,,
Phyto,8/6/2020,8:15,C9,54.0,1.5,2.78%,0.0683,314.159,1.7758,26,117.94,1423,Chroococcus sp.,Soft Body,Chroococcus,sp.,,55,58,7.4,c,BSA.08-05,LA,,sphere,91.95,,,,,,,,,
Phyto,8/6/2020,8:15,C9,54.0,1.5,2.78%,0.0683,314.159,1.7758,26,117.94,1766,Dolichospermum sp.,Soft Body,Dolichospermum,sp.,,1,53,8.3,f,BSA.08-05,LA,,sphere,205.60,,,,,,,,,
Phyto,8/6/2020,8:15,C9,54.0,1.5,2.78%,0.0683,314.159,1.7758,26,117.94,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,311,622,0.8,c,BSA.08-05,LA,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,8/6/2020,8:15,C9,54.0,1.5,2.78%,0.0683,314.159,1.7758,26,117.94,1448,cf. Komvophoron sp.,Soft Body,Komvophoron,sp.,,1,4,3.7,f,BSA.08-05,LA,,cylinder,20.04,,,,,,,,,
Phyto,8/6/2020,8:15,C9,54.0,1.5,2.78%,0.0683,314.159,1.7758,26,117.94,1508,Pseudanabaena sp.,Soft Body,Pseudanabaena,sp.,,2,11,3.7,f,BSA.08-05,LA,,cylinder,9.92,,,,,,,,,
Phyto,8/13/2020,13:00,D8,62.0,2,3.23%,0.0683,314.159,1.366,20,114.99,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,415,830,0.8,c,BSA.08-06,LA,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,8/10/2020,10:15,D16,62.0,2,3.23%,0.0683,314.159,1.366,20,114.99,91,Aulacoseira granulata,Diatom,Aulacoseira,granulata,,45,45,37,i,BSA.08-07,LA,,cylinder,5831.93,,,,,,,,,
Phyto,8/10/2020,10:15,D16,62.0,2,3.23%,0.0683,314.159,1.366,20,114.99,175,Cyclotella atomus,Diatom,Cyclotella,atomus,,1,1,6.3,i,BSA.08-07,LA,,cylinder,130.92,,,,,,,,,
Phyto,8/10/2020,10:15,D16,62.0,2,3.23%,0.0683,314.159,1.366,20,114.99,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,6,6,9.3,i,BSA.08-07,LA,,cylinder,421.16,,,,,,,,,
