MethodCode,SampleDate,SampleTime,StationCode,Volume Received (mL),Volume Analyzed (mL),Percent of Sample Counted,Field-of-view (mm²),Slide/ Chamber Area (mm²),Area Counted,Number of Fields Counted,Factor,BSA_TIN,Taxon,Diatom/SoftBody,Genus,Species,Synonym,Unit Abundance,Number of cells per unit,GALD,Colony/Filament/Individual Group Code,BSA#,Taxonomist,Comments,Shape,Biovolume 1,Biovolume 2,Biovolume 3,Biovolume 4,Biovolume 5,Biovolume 6,Biovolume 7,Biovolume 8,Biovolume 9,Biovolume 10
Phyto,11/13/2017,11:00,D19,59,5,8.55%,0.0697,314.159,0.627718491,9,100.10,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,2,2,4.3,i,BSA.11-01,DK,Low sediment and detritus.,cylinder,40.66,,,,,,,,,
Phyto,11/13/2017,11:00,D19,59,5,8.55%,0.0697,314.159,0.627718491,9,100.10,749,Nitzschia sp.,Diatom,Nitzschia,sp.,,2,2,13.5,i,BSA.11-01,DK,Low sediment and detritus.,prism on parallelogram,35.91,,,,,,,,,
Phyto,11/13/2017,11:00,D19,59,5,8.55%,0.0697,314.159,0.627718491,9,100.10,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,30,30,2.8,i,BSA.11-01,DK,Low sediment and detritus.,sphere,11.49,,,,,,,,,
Phyto,11/13/2017,11:00,D19,59,5,8.55%,0.0697,314.159,0.627718491,9,100.10,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,1,1,11.7,i,BSA.11-01,DK,Low sediment and detritus.,cone + half sphere,619.99,,,,,,,,,
Phyto,11/13/2017,11:00,D19,59,5,8.55%,0.0697,314.159,0.627718491,9,100.10,1733,cf. Plagioselmis prolonga,Soft Body,Plagioselmis,prolonga,,5,5,6.1,i,BSA.11-01,DK,Obscured by detritus. Low sediment and detritus.,cone + half sphere,89.62,,,,,,,,,
Phyto,11/13/2017,11:00,D19,59,5,8.55%,0.0697,314.159,0.627718491,9,100.10,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,379,764,0.65,c,BSA.11-01,DK,Low sediment and detritus.,sphere,0.27,0.27,0.27,0.27,0.27,0.07,0.07,0.07,0.07,0.07
Phyto,11/13/2017,11:45,D28A,58,5,8.62%,0.0697,314.159,0.627718491,9,100.10,464,Gomphonema sp.,Diatom,Gomphonema,sp.,,1,1,6.8,i,BSA.11-02,DK,Girdle view. Low sediment and detritus.,gomphonemoid,204.94,,,,,,,,,
Phyto,11/13/2017,11:45,D28A,58,5,8.62%,0.0697,314.159,0.627718491,9,100.10,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,48,48,2.8,i,BSA.11-02,DK,Low sediment and detritus.,sphere,11.49,,,,,,,,,
Phyto,11/13/2017,11:45,D28A,58,5,8.62%,0.0697,314.159,0.627718491,9,100.10,1346,Cryptomonas erosa,Soft Body,Cryptomonas,erosa,,2,2,17.2,i,BSA.11-02,DK,Low sediment and detritus.,prolate spheroid,778.92,,,,,,,,,
Phyto,11/13/2017,11:45,D28A,58,5,8.62%,0.0697,314.159,0.627718491,9,100.10,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,9,9,10.2,i,BSA.11-02,DK,Low sediment and detritus.,cone + half sphere,403.12,,,,,,,,,
Phyto,11/13/2017,11:45,D28A,58,5,8.62%,0.0697,314.159,0.627718491,9,100.10,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,363,727,0.65,c,BSA.11-02,DK,Low sediment and detritus.,sphere,0.27,0.27,0.27,0.27,0.27,0.07,0.07,0.07,0.07,0.07
Phyto,11/13/2017,11:45,D28A,58,5,8.62%,0.0697,314.159,0.627718491,9,100.10,1477,cf. Microcystis sp.,Soft Body,Microcystis,sp.,,3,4,4.3,i,BSA.11-02,DK,Low sediment and detritus.,sphere,41.63,,,,,,,,,
Phyto,11/8/2017,11:45,C10A,64,3,4.69%,0.0697,314.159,0.488225493,7,214.49,44,Achnanthidium minutissimum,Diatom,Achnanthidium,minutissimum,,4,4,14.8,i,BSA.11-03,DK,Low sediment and detritus.,elliptic prism,120.42,,,,,,,,,
Phyto,11/8/2017,11:45,C10A,64,3,4.69%,0.0697,314.159,0.488225493,7,214.49,57,Adlafia sp.,Diatom,Adlafia,sp.,,1,1,8,i,BSA.11-03,DK,Low sediment and detritus.,elliptic prism,65.09,,,,,,,,,
Phyto,11/8/2017,11:45,C10A,64,3,4.69%,0.0697,314.159,0.488225493,7,214.49,95,Aulacoseira sp. ,Diatom,Aulacoseira,sp.,,4,4,13,c,BSA.11-03,DK,Low sediment and detritus.,cylinder,703.38,,,,,,,,,
Phyto,11/8/2017,11:45,C10A,64,3,4.69%,0.0697,314.159,0.488225493,7,214.49,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,,3,3,5,i,BSA.11-03,DK,Low sediment and detritus.,cylinder,72.65,,,,,,,,,
Phyto,11/8/2017,11:45,C10A,64,3,4.69%,0.0697,314.159,0.488225493,7,214.49,304,Encyonema cf. minutum,Diatom,Encyonema,minutum,,2,2,14.8,i,BSA.11-03,DK,Low sediment and detritus.,cymbelloid,187.88,,,,,,,,,
Phyto,11/8/2017,11:45,C10A,64,3,4.69%,0.0697,314.159,0.488225493,7,214.49,464,Gomphonema sp.,Diatom,Gomphonema,sp.,,1,1,16.7,i,BSA.11-03,DK,Girdle view. Low sediment and detritus. ,gomphonemoid,610.72,,,,,,,,,
Phyto,11/8/2017,11:45,C10A,64,3,4.69%,0.0697,314.159,0.488225493,7,214.49,631,Navicula sp.,Diatom,Navicula,sp.,,2,2,35.5,i,BSA.11-03,DK,Girdle view. Low sediment and detritus. ,elliptic prism,1249.10,,,,,,,,,
Phyto,11/8/2017,11:45,C10A,64,3,4.69%,0.0697,314.159,0.488225493,7,214.49,730,Nitzschia palea,Diatom,Nitzschia,palea,,1,1,25.9,i,BSA.11-03,DK,Low sediment and detritus.,prism on parallelogram,134.16,,,,,,,,,
Phyto,11/8/2017,11:45,C10A,64,3,4.69%,0.0697,314.159,0.488225493,7,214.49,749,Nitzschia sp.,Diatom,Nitzschia,sp.,,1,1,22.2,i,BSA.11-03,DK,Girdle view. Low sediment and detritus. ,prism on parallelogram,561.99,,,,,,,,,
Phyto,11/8/2017,11:45,C10A,64,3,4.69%,0.0697,314.159,0.488225493,7,214.49,1031,Chlamydomonas sp.,Soft Body,Chlamydomonas,sp.,,1,1,7.4,i,BSA.11-03,DK,Low sediment and detritus.,sphere,121.51,,,,,,,,,
Phyto,11/8/2017,11:45,C10A,64,3,4.69%,0.0697,314.159,0.488225493,7,214.49,1733,cf. Plagioselmis prolonga,Soft Body,Plagioselmis,prolonga,,1,1,6.8,i,BSA.11-03,DK,Low sediment and detritus.,cone + half sphere,127.11,,,,,,,,,
Phyto,11/8/2017,11:45,C10A,64,3,4.69%,0.0697,314.159,0.488225493,7,214.49,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,377,763,0.65,c,BSA.11-03,DK,Low sediment and detritus.,sphere,0.27,0.27,0.27,0.27,0.27,0.07,0.07,0.07,0.07,0.07
Phyto,11/8/2017,11:45,C10A,64,3,4.69%,0.0697,314.159,0.488225493,7,214.49,1876,Dolichospermum smithii,Soft Body,Dolichospermum,smithii,,1,33,10.2,f,BSA.11-03,DK,Low sediment and detritus.,sphere,305.06,,,,,,,,,
Phyto,11/8/2017,11:45,C10A,64,3,4.69%,0.0697,314.159,0.488225493,7,214.49,1709,Planktolyngbya sp.,Soft Body,Planktolyngbya,sp.,,4,65,0.9,f,BSA.11-03,DK,Low sediment and detritus.,cylinder,0.25,,,,,,,,,
Phyto,11/14/2017,10:30,D26,59.5,3,5.04%,0.0697,314.159,0.976450986,14,107.25,95,Aulacoseira sp. ,Diatom,Aulacoseira,sp.,,7,7,9.8,i,BSA.11-04,DK,Fragment. Low sediment and detritus.,cylinder,355.90,,,,,,,,,
Phyto,11/14/2017,10:30,D26,59.5,3,5.04%,0.0697,314.159,0.976450986,14,107.25,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,1,1,12,i,BSA.11-04,DK,Low sediment and detritus.,cylinder,938.71,,,,,,,,,
Phyto,11/14/2017,10:30,D26,59.5,3,5.04%,0.0697,314.159,0.976450986,14,107.25,1707,Navicula cf. antonii,Diatom,Navicula,antonii,,1,1,17.9,i,BSA.11-04,DK,Low sediment and detritus.,elliptic prism,291.29,,,,,,,,,
Phyto,11/14/2017,10:30,D26,59.5,3,5.04%,0.0697,314.159,0.976450986,14,107.25,749,Nitzschia sp.,Diatom,Nitzschia,sp.,,1,1,17.6,i,BSA.11-04,DK,Fragment. Low sediment and detritus.,prism on parallelogram,182.34,,,,,,,,,
Phyto,11/14/2017,10:30,D26,59.5,3,5.04%,0.0697,314.159,0.976450986,14,107.25,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,49,49,1.9,i,BSA.11-04,DK,Low sediment and detritus.,sphere,3.59,,,,,,,,,
Phyto,11/14/2017,10:30,D26,59.5,3,5.04%,0.0697,314.159,0.976450986,14,107.25,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,2,2,9.8,i,BSA.11-04,DK,Low sediment and detritus.,cone + half sphere,372.12,,,,,,,,,
