MethodCode,SampleDate,SampleTime,StationCode,Volume Received (mL),Volume Analyzed (mL),Percent of Sample Counted,Field-of-view (mm²),Slide/ Chamber Area (mm²),Area Counted,Number of Fields Counted,Factor,BSA_TIN,Taxon,Diatom/SoftBody,Genus,Species,Synonym,Unit Abundance,Number of cells per unit,GALD 1,Colony/Filament/Individual Group Code,BSA#,Taxonomist,Comments,Shape,Biovolume 1,Biovolume 2,Biovolume 3,Biovolume 4,Biovolume 5,Biovolume 6,Biovolume 7,Biovolume 8,Biovolume 9,Biovolume 10
Phyto,9/10/2020,10:15,EZ2,61,1,1.64%,0.0683,314.159,1.0928,16,287.48,1811,Gyrosigma fasciola,Diatom,Gyrosigma,fasciola,,1,1,85.2,i,BSA.09-01,LA,,prism on parallelogram,5427.24,,,,,,,,,
Phyto,9/10/2020,10:15,EZ2,61,1,1.64%,0.0683,314.159,1.0928,16,287.48,693,Nitzschia dissipata,Diatom,Nitzschia,dissipata,,1,1,37,i,BSA.09-01,LA,,prism on parallelogram,580.16,,,,,,,,,
Phyto,9/10/2020,10:15,EZ2,61,1,1.64%,0.0683,314.159,1.0928,16,287.48,1423,Chroococcus sp.,Soft Body,Chroococcus,sp.,,7,9,4.5,c,BSA.09-01,LA,,sphere,47.71,,,,,,,,,
Phyto,9/10/2020,10:15,EZ2,61,1,1.64%,0.0683,314.159,1.0928,16,287.48,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,404,808,0.8,c,BSA.09-01,LA,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,9/9/2020,10:15,P8,61,2,3.28%,0.0683,314.159,1.9124,28,82.14,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,6,6,13,i,BSA.09-02,LA,,cylinder,396.74,,,,,,,,,
Phyto,9/9/2020,10:15,P8,61,2,3.28%,0.0683,314.159,1.9124,28,82.14,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,2,2,7.4,i,BSA.09-02,LA,,sphere,143.79,,,,,,,,,
Phyto,9/9/2020,10:15,P8,61,2,3.28%,0.0683,314.159,1.9124,28,82.14,1704,Monoraphidium minutum,Soft Body,Monoraphidium,minutum,,1,1,12.6,i,BSA.09-02,LA,,2 cones,21.38,,,,,,,,,
Phyto,9/9/2020,10:15,P8,61,2,3.28%,0.0683,314.159,1.9124,28,82.14,1393,Aphanizomenon sp.,Soft Body,Aphanizomenon,sp.,,1,51,9.3,f,BSA.09-02,LA,,cylinder,90.65,,,,,,,,,
Phyto,9/9/2020,10:15,P8,61,2,3.28%,0.0683,314.159,1.9124,28,82.14,1402,Aphanocapsa sp.,Soft Body,Aphanocapsa,sp.,,2,23,1,c,BSA.09-02,LA,,sphere,0.52,,,,,,,,,
Phyto,9/9/2020,10:15,P8,61,2,3.28%,0.0683,314.159,1.9124,28,82.14,1423,Chroococcus sp.,Soft Body,Chroococcus,sp.,,96,115,5.6,c,BSA.09-02,LA,,sphere,82.45,,,,,,,,,
Phyto,9/9/2020,10:15,P8,61,2,3.28%,0.0683,314.159,1.9124,28,82.14,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,298,596,0.8,c,BSA.09-02,LA,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,9/9/2020,10:15,P8,61,2,3.28%,0.0683,314.159,1.9124,28,82.14,1756,cf. Eucapsis sp.,Soft Body,Eucapsis,sp.,,3,8,2,c,BSA.09-02,LA,,sphere,0,,,,,,,,,
Phyto,9/9/2020,10:15,P8,61,2,3.28%,0.0683,314.159,1.9124,28,82.14,1468,Merismopedia sp.,Soft Body,Merismopedia,sp.,,7,108,1.8,c,BSA.09-02,LA,,cube,5.83,,,,,,,,,
Phyto,9/9/2020,10:15,P8,61,2,3.28%,0.0683,314.159,1.9124,28,82.14,1508,Pseudanabaena sp.,Soft Body,Pseudanabaena,sp.,,2,6,4.5,f,BSA.09-02,LA,,cylinder,10.18,,,,,,,,,
Phyto,9/11/2020,13:35,D8,61,1.5,2.46%,0.0683,314.159,1.7075,25,122.66,145,Cocconeis placentula,Diatom,Cocconeis,placentula,,1,1,17,i,BSA.09-03,LA,,elliptic prism,372.51,,,,,,,,,
Phyto,9/11/2020,13:35,D8,61,1.5,2.46%,0.0683,314.159,1.7075,25,122.66,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,2,2,11.1,i,BSA.09-03,LA,,cone + half sphere,488.57,,,,,,,,,
Phyto,9/11/2020,13:35,D8,61,1.5,2.46%,0.0683,314.159,1.7075,25,122.66,1423,Chroococcus sp.,Soft Body,Chroococcus,sp.,,2,2,4,i,BSA.09-03,LA,,sphere,31.06,,,,,,,,,
Phyto,9/11/2020,13:35,D8,61,1.5,2.46%,0.0683,314.159,1.7075,25,122.66,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,398,796,0.8,c,BSA.09-03,LA,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,9/11/2020,14:10,D10,61,1,1.64%,0.0683,314.159,2.2539,33,139.38,182,Cyclotella meneghiniana,Diatom,Cyclotella,meneghiniana,,1,1,13,i,BSA.09-04,LA,,cylinder,1154.77,,,,,,,,,
Phyto,9/11/2020,14:10,D10,61,1,1.64%,0.0683,314.159,2.2539,33,139.38,1696,Tryblionella granulata,Diatom,Tryblionella,granulata,,1,1,24.1,i,BSA.09-04,LA,,elliptic prism,1362.82,,,,,,,,,
Phyto,9/11/2020,14:10,D10,61,1,1.64%,0.0683,314.159,2.2539,33,139.38,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,1,1,4.5,i,BSA.09-04,LA,,sphere,47.71,,,,,,,,,
Phyto,9/11/2020,14:10,D10,61,1,1.64%,0.0683,314.159,2.2539,33,139.38,1966,Rusalka cf. fusiformis,Soft Body,Rusalka,fusiformis,,1,1,10.2,i,BSA.09-04,LA,,2 cones,73.11,,,,,,,,,
Phyto,9/11/2020,14:10,D10,61,1,1.64%,0.0683,314.159,2.2539,33,139.38,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,399,798,0.8,c,BSA.09-04,LA,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
