MethodCode,SampleDate,SampleTime,StationCode,Volume Received (mL),Volume Analyzed (mL),Percent of Sample Counted,Field-of-view (mm²),Slide/ Chamber Area (mm²),Area Counted,Number of Fields Counted,Factor,BSA_TIN,Taxon,Diatom/SoftBody,Genus,Species,Synonym,Unit Abundance,Number of cells per unit,GALD,Colony/Filament/Individual Group Code,BSA#,Taxonomist,Comments,Shape,Biovolume 1,Biovolume 2,Biovolume 3,Biovolume 4,Biovolume 5,Biovolume 6,Biovolume 7,Biovolume 8,Biovolume 9,Biovolume 10
Phyto,4/13/2015,10:05,D4,65,2,3.08%,0.0697,314.159,0.627718491,9,250.24,99,Bacillaria paxillifera,Diatom,Bacillaria,paxillifera,,1,1,99,i,BSA.04-01,JW,Fragment. Moderate sediment and detritus.,box,1663.2,,,,,,,,,
Phyto,4/13/2015,10:05,D4,65,2,3.08%,0.0697,314.159,0.627718491,9,250.24,182,Cyclotella meneghiniana,Diatom,Cyclotella,meneghiniana,,1,1,22,i,BSA.04-01,JW,Moderate sediment and detritus.,cylinder,2280.79,,,,,,,,,
Phyto,4/13/2015,10:05,D4,65,2,3.08%,0.0697,314.159,0.627718491,9,250.24,315,Encyonopsis microcephala,Diatom,Encyonopsis,microcephala,,1,1,13,i,BSA.04-01,JW,Moderate sediment and detritus.,cymbelloid,32.07,,,,,,,,,
Phyto,4/13/2015,10:05,D4,65,2,3.08%,0.0697,314.159,0.627718491,9,250.24,631,Navicula sp.,Diatom,Navicula,sp.,,1,1,17,i,BSA.04-01,JW,Moderate sediment and detritus.,elliptic prism,149.54,,,,,,,,,
Phyto,4/13/2015,10:05,D4,65,2,3.08%,0.0697,314.159,0.627718491,9,250.24,987,cf. Thalassiosira sp.,Diatom,Thalassiosira,sp.,,3,3,5.6,i,BSA.04-01,JW,Moderate sediment and detritus.,cylinder,73.89,,,,,,,,,
Phyto,4/13/2015,10:05,D4,65,2,3.08%,0.0697,314.159,0.627718491,9,250.24,1359,cf. Hillea fusiformis,Soft Body,Hillea,fusiformis,,1,1,5.6,i,BSA.04-01,JW,Moderate sediment and detritus.,prolate spheroid,26.39,,,,,,,,,
Phyto,4/13/2015,10:05,D4,65,2,3.08%,0.0697,314.159,0.627718491,9,250.24,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,437,857,0.65,c,BSA.04-01,JW,Moderate sediment and detritus.,sphere,0.27,0.27,0.27,0.27,0.27,0.07,0.07,0.07,0.07,0.07
Phyto,4/13/2015,10:05,D4,65,2,3.08%,0.0697,314.159,0.627718491,9,250.24,1678,cf. Synechococcus salinarum,Soft Body,Synechococcus,salinarum,,21,24,5.6,c,BSA.04-01,JW,Moderate sediment and detritus.,sphere,91.95,,,,,,,,,
Phyto,4/10/2015,7:15,D26,64,10,15.63%,0.0697,314.159,0.348732495,5,90.09,91,Aulacoseira granulata,Diatom,Aulacoseira,granulata,,30,30,37,i,BSA.04-02,JW,Moderate sediment and detritus.,cylinder,3645.25,,,,,,,,,
Phyto,4/10/2015,7:15,D26,64,10,15.63%,0.0697,314.159,0.348732495,5,90.09,145,Cocconeis placentula,Diatom,Cocconeis,placentula,,1,1,20.6,i,BSA.04-02,JW,Moderate sediment and detritus.,elliptic prism,362.41,,,,,,,,,
