MethodCode,SampleDate,SampleTime,StationCode,Volume Received (mL),Volume Analyzed (mL),Percent of Sample Counted,Field-of-view (mm²),Slide/ Chamber Area (mm²),Area Counted,Number of Fields Counted,Factor,BSA_TIN,Taxon,Diatom/SoftBody,Genus,Species,Synonym,Unit Abundance,Number of cells per unit,GALD 1,Colony/Filament/Individual Group Code,BSA#,Taxonomist,Comments,Shape,Biovolume 1,Biovolume 2,Biovolume 3,Biovolume 4,Biovolume 5,Biovolume 6,Biovolume 7,Biovolume 8,Biovolume 9,Biovolume 10
Phyto,7/14/2021,9:15,C9,61,4,6.56%,0.0683,314.159,1.0245,15,76.66,749,Nitzschia sp.,Diatom,Nitzschia,sp.,,1,1,22.2,i,BSA.07-01,AB,Poorly preserved. Moderate sediment and low detritus.,prism on parallelogram,186.48,,,,,,,,,
Phyto,7/14/2021,9:15,C9,61,4,6.56%,0.0683,314.159,1.0245,15,76.66,1031,Chlamydomonas sp.,Soft Body,Chlamydomonas,sp.,,3,3,7.4,i,BSA.07-01,AB,Poorly preserved. Moderate sediment and low detritus.,sphere,167.06,,,,,,,,,
Phyto,7/14/2021,9:15,C9,61,4,6.56%,0.0683,314.159,1.0245,15,76.66,1761,Drepanochloris nannoselene,Soft Body,Drepanochloris,nannoselene,,3,3,4,i,BSA.07-01,AB,Poorly preserved. Moderate sediment and low detritus.,cylinder + 2 cones,14.61,,,,,,,,,
Phyto,7/14/2021,9:15,C9,61,4,6.56%,0.0683,314.159,1.0245,15,76.66,1119,Lagerheimia cf. genevensis,Soft Body,Lagerheimia,genevensis,,7,7,5.6,i,BSA.07-01,AB,Poorly preserved. Moderate sediment and low detritus.,ellipsoid,9.22,,,,,,,,,
Phyto,7/14/2021,9:15,C9,61,4,6.56%,0.0683,314.159,1.0245,15,76.66,1134,Monoraphidium contortum,Soft Body,Monoraphidium,contortum,,9,9,9.3,i,BSA.07-01,AB,Poorly preserved. Moderate sediment and low detritus.,2 cones,8.84,,,,,,,,,
Phyto,7/14/2021,9:15,C9,61,4,6.56%,0.0683,314.159,1.0245,15,76.66,1727,Monoraphidium cf. komarkovae,Soft Body,Monoraphidium,komarkovae,,1,1,48.2,i,BSA.07-01,AB,Poorly preserved. Moderate sediment and low detritus.,2 cones,100.95,,,,,,,,,
Phyto,7/14/2021,9:15,C9,61,4,6.56%,0.0683,314.159,1.0245,15,76.66,1248,cf. Sphaerocystis sp.,Soft Body,Sphaerocystis,sp.,,1,5,3.2,c,BSA.07-01,AB,Poorly preserved. Moderate sediment and low detritus.,sphere,14.14,,,,,,,,,
Phyto,7/14/2021,9:15,C9,61,4,6.56%,0.0683,314.159,1.0245,15,76.66,1393,Aphanizomenon sp.,Soft Body,Aphanizomenon,sp.,,9,223,5.6,f,BSA.07-01,AB,Poorly preserved. Moderate sediment and low detritus.,cylinder,60.21,,,,,,,,,
Phyto,7/14/2021,9:15,C9,61,4,6.56%,0.0683,314.159,1.0245,15,76.66,1423,Chroococcus sp.,Soft Body,Chroococcus,sp.,,1,2,3.2,c,BSA.07-01,AB,Poorly preserved. Moderate sediment and low detritus.,sphere,15.60,,,,,,,,,
Phyto,7/14/2021,9:15,C9,61,4,6.56%,0.0683,314.159,1.0245,15,76.66,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,322,644,0.8,c,BSA.07-01,AB,Poorly preserved. Moderate sediment and low detritus.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,7/14/2021,9:15,C9,61,4,6.56%,0.0683,314.159,1.0245,15,76.66,1477,Microcystis sp.,Soft Body,Microcystis,sp.,,62,72,4.7,c,BSA.07-01,AB,Poorly preserved. Moderate sediment and low detritus.,sphere,54.36,,,,,,,,,
Phyto,7/14/2021,9:15,C9,61,4,6.56%,0.0683,314.159,1.0245,15,76.66,2064,Pseudanabaena mucicola,Soft Body,Pseudanabaena,mucicola,,6,24,20,f,BSA.07-01,AB,Poorly preserved. Moderate sediment and low detritus.,cylinder,56.71,,,,,,,,,
