MethodCode,SampleDate,SampleTime,StationCode,Volume Received (mL),Volume Analyzed (mL),Percent of Sample Counted,Field-of-view (mm²),Slide/ Chamber Area (mm²),Area Counted,Number of Fields Counted,Factor,BSA_TIN,Taxon,Diatom/SoftBody,Genus,Species,Synonym,Unit Abundance,Number of cells per unit,GALD,Colony/Filament/Individual Group Code,BSA#,Taxonomist,Comments,Shape,Biovolume 1,Biovolume 2,Biovolume 3,Biovolume 4,Biovolume 5,Biovolume 6,Biovolume 7,Biovolume 8,Biovolume 9,Biovolume 10
Phyto,12/11/2017,13:00,D19,62,5,8.06%,0.0697,314.159,0.348732495,5,180.17,95,Aulacoseira sp. ,Diatom,Aulacoseira,sp.,,1,1,10.2,i,BSA.12-01,DK,Fragment. High sediment and moderate detritus.,cylinder,251.23,,,,,,,,,
Phyto,12/11/2017,13:00,D19,62,5,8.06%,0.0697,314.159,0.348732495,5,180.17,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,1,1,4.6,i,BSA.12-01,DK,High sediment and moderate detritus.,cylinder,46.53,,,,,,,,,
Phyto,12/11/2017,13:00,D19,62,5,8.06%,0.0697,314.159,0.348732495,5,180.17,586,Navicula gregaria,Diatom,Navicula,gregaria,,1,1,31.5,i,BSA.12-01,DK,High sediment and moderate detritus.,elliptic prism,739.73,,,,,,,,,
Phyto,12/11/2017,13:00,D19,62,5,8.06%,0.0697,314.159,0.348732495,5,180.17,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,22,22,2.8,i,BSA.12-01,DK,High sediment and moderate detritus.,sphere,11.49,,,,,,,,,
Phyto,12/11/2017,13:00,D19,62,5,8.06%,0.0697,314.159,0.348732495,5,180.17,1761,Drepanochloris nannoselene,Soft Body,Drepanochloris,nannoselene,,1,1,3.7,i,BSA.12-01,DK,High sediment and moderate detritus.,cylinder + 2 cones,1.13,,,,,,,,,
Phyto,12/11/2017,13:00,D19,62,5,8.06%,0.0697,314.159,0.348732495,5,180.17,1704,Monoraphidium minutum,Soft Body,Monoraphidium,minutum,,1,1,9.3,i,BSA.12-01,DK,High sediment and moderate detritus.,2 cones,8.23,,,,,,,,,
Phyto,12/11/2017,13:00,D19,62,5,8.06%,0.0697,314.159,0.348732495,5,180.17,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,1,1,11.7,i,BSA.12-01,DK,High sediment and moderate detritus.,cone + half sphere,652.25,,,,,,,,,
Phyto,12/11/2017,13:00,D19,62,5,8.06%,0.0697,314.159,0.348732495,5,180.17,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,591,1217,0.65,c,BSA.12-01,DK,High sediment and moderate detritus.,sphere,0.27,0.27,0.27,0.27,0.27,0.07,0.07,0.07,0.07,0.07
Phyto,12/12/2017,11:55,D26,60,2,3.33%,0.0697,314.159,0.348732495,5,450.43,44,Achnanthidium minutissimum,Diatom,Achnanthidium,minutissimum,,1,1,7.4,i,BSA.12-02,DK,Low sediment and detritus.,elliptic prism,30.92,,,,,,,,,
Phyto,12/12/2017,11:55,D26,60,2,3.33%,0.0697,314.159,0.348732495,5,450.43,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,18,18,2.8,i,BSA.12-02,DK,Low sediment and detritus.,sphere,11.49,,,,,,,,,
Phyto,12/12/2017,11:55,D26,60,2,3.33%,0.0697,314.159,0.348732495,5,450.43,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,428,867,0.65,c,BSA.12-02,DK,Low sediment and detritus.,sphere,0.27,0.27,0.27,0.27,0.27,0.07,0.07,0.07,0.07,0.07
Phyto,12/12/2017,11:55,D26,60,2,3.33%,0.0697,314.159,0.348732495,5,450.43,1709,Planktolyngbya sp.,Soft Body,Planktolyngbya,sp.,,1,11,0.9,f,BSA.12-02,DK,Low sediment and detritus.,cylinder,0.25,,,,,,,,,
Phyto,12/8/2017,8:40,D4,60,1,1.67%,0.0697,314.159,0.348732495,5,900.86,631,Navicula sp.,Diatom,Navicula,sp.,,1,1,19.4,i,BSA.12-03,DK,Obscured by detritus. Low sediment and moderate detritus. Sample contains mucilaginous detritus.,elliptic prism,350.44,,,,,,,,,
Phyto,12/8/2017,8:40,D4,60,1,1.67%,0.0697,314.159,0.348732495,5,900.86,713,Nitzschia inconspicua,Diatom,Nitzschia,inconspicua,,1,1,14.2,i,BSA.12-03,DK,Low sediment and moderate detritus. Sample contains mucilaginous detritus.,prism on parallelogram,94.64,,,,,,,,,
Phyto,12/8/2017,8:40,D4,60,1,1.67%,0.0697,314.159,0.348732495,5,900.86,987,cf. Thalassiosira sp.,Diatom,Thalassiosira,sp.,,1,1,8.7,i,BSA.12-03,DK,Low sediment and moderate detritus. Sample contains mucilaginous detritus.,cylinder,184.28,,,,,,,,,
Phyto,12/8/2017,8:40,D4,60,1,1.67%,0.0697,314.159,0.348732495,5,900.86,1733,cf. Plagioselmis prolonga,Soft Body,Plagioselmis,prolonga,,1,1,5,i,BSA.12-03,DK,Low sediment and moderate detritus. Sample contains mucilaginous detritus.,cone + half sphere,56.94,,,,,,,,,
