MethodCode,SampleDate,SampleTime,StationCode,Volume Received (mL),Volume Analyzed (mL),Percent of Sample Counted,Field-of-view (mm²),Slide/ Chamber Area (mm²),Area Counted,Number of Fields Counted,Factor,BSA_TIN,Taxon,Diatom/SoftBody,Genus,Species,Synonym,Unit Abundance,Number of cells per unit,GALD,Colony/Filament/Individual Group Code,BSA#,Taxonomist,Comments,Shape,Biovolume 1,Biovolume 2,Biovolume 3,Biovolume 4,Biovolume 5,Biovolume 6,Biovolume 7,Biovolume 8,Biovolume 9,Biovolume 10
Phyto,2/13/2015,9:40,D8,66,3,4.55%,0.0697,314.159,0.348732495,5,300.29,147,Cocconeis sp.,Diatom,Cocconeis,sp.,,1,1,13.1,i,BSA.02-01,KS,Fragment. ,elliptic prism,354.03,,,,,,,,,
Phyto,2/13/2015,9:40,D8,66,3,4.55%,0.0697,314.159,0.348732495,5,300.29,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,2,2,5.6,i,BSA.02-01,KS,,cylinder,91.13,,,,,,,,,
Phyto,2/13/2015,9:40,D8,66,3,4.55%,0.0697,314.159,0.348732495,5,300.29,319,Entomoneis sp.,Diatom,Entomoneis,sp.,,1,1,41.1,i,BSA.02-01,KS,,elliptic prism,9472.2,,,,,,,,,
Phyto,2/13/2015,9:40,D8,66,3,4.55%,0.0697,314.159,0.348732495,5,300.29,1357,Hemiselmis sp.,Soft Body,Hemiselmis,sp.,,9,9,5.6,i,BSA.02-01,KS,,prolate spheroid,40.14,,,,,,,,,
Phyto,2/13/2015,9:40,D8,66,3,4.55%,0.0697,314.159,0.348732495,5,300.29,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,678,1714,0.85,c,BSA.02-01,KS,,sphere,0.27,0.27,0.27,0.27,0.27,0.38,0.38,0.38,0.38,0.38
Phyto,2/13/2015,9:40,D8,66,3,4.55%,0.0697,314.159,0.348732495,5,300.29,1678,cf. Synechococcus salinarum,Soft Body,Synechococcus,salinarum,,81,81,5.6,i,BSA.02-01,KS,,sphere,91.95,,,,,,,,,
Phyto,2/18/2015,13:30,D6,66,3,4.55%,0.0697,314.159,0.348732495,5,300.29,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,9,9,11.2,i,BSA.02-02,KS,Low sediment and moderate detritus. ,cone + half sphere,551.71,,,,,,,,,
Phyto,2/18/2015,13:30,D6,66,3,4.55%,0.0697,314.159,0.348732495,5,300.29,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,388,1179,0.85,c,BSA.02-02,KS,Low sediment and moderate detritus. ,sphere,0.27,0.27,0.27,0.27,0.27,0.38,0.38,0.38,0.38,0.38
Phyto,2/18/2015,13:30,D6,66,3,4.55%,0.0697,314.159,0.348732495,5,300.29,1678,cf. Synechococcus salinarum,Soft Body,Synechococcus,salinarum,,25,25,5.6,i,BSA.02-02,KS,Low sediment and moderate detritus. ,sphere,91.95,,,,,,,,,
Phyto,2/13/2015,11:40,D4,66,1,1.52%,0.0697,314.159,0.348732495,5,900.86,95,Aulacoseira sp. ,Diatom,Aulacoseira,sp.,,1,1,13.1,i,BSA.02-03,KS,High sediment and low detritus.,cylinder,140.85,,,,,,,,,
Phyto,2/13/2015,11:40,D4,66,1,1.52%,0.0697,314.159,0.348732495,5,900.86,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,1,1,7.5,i,BSA.02-03,KS,High sediment and low detritus.,cylinder,163.46,,,,,,,,,
Phyto,2/13/2015,11:40,D4,66,1,1.52%,0.0697,314.159,0.348732495,5,900.86,272,Diatoma cf. moniliformis,Diatom,Diatoma,moniliformis,,1,1,18.7,i,BSA.02-03,KS,Girdle view. High sediment and low detritus.,elliptic prism,386.56,,,,,,,,,
Phyto,2/13/2015,11:40,D4,66,1,1.52%,0.0697,314.159,0.348732495,5,900.86,749,Nitzschia sp.,Diatom,Nitzschia,sp.,,1,1,12.2,i,BSA.02-03,KS,High sediment and low detritus.,prism on parallelogram,22.02,,,,,,,,,
Phyto,2/13/2015,11:40,D4,66,1,1.52%,0.0697,314.159,0.348732495,5,900.86,973,Synedra sp.,Diatom,Synedra,sp.,,1,1,7.5,i,BSA.02-03,KS,Fragment. High sediment and low detritus.,box,122.05,,,,,,,,,
