MethodCode,SampleDate,SampleTime,StationCode,Volume Received (mL),Volume Analyzed (mL),Percent of Sample Counted,Field-of-view (mm²),Slide/ Chamber Area (mm²),Area Counted,Number of Fields Counted,Factor,BSA_TIN,Taxon,Diatom/SoftBody,Genus,Species,Synonym,Unit Abundance,Number of cells per unit,GALD 1,Colony/Filament/Individual Group Code,BSA#,Taxonomist,Comments,Shape,Biovolume 1,Biovolume 2,Biovolume 3,Biovolume 4,Biovolume 5,Biovolume 6,Biovolume 7,Biovolume 8,Biovolume 9,Biovolume 10
Phyto,12/11/2018,10:40,NZ068,55.0,3,5.45%,0.0697,314.159,0.4879,7,214.63,145,Cocconeis placentula,Diatom,Cocconeis,placentula,,1,1,18.5,i,BSA.12-01,BB,,elliptic prism,378.36,,,,,,,,,
Phyto,12/11/2018,10:40,NZ068,55.0,3,5.45%,0.0697,314.159,0.4879,7,214.63,182,Cyclotella meneghiniana,Diatom,Cyclotella,meneghiniana,,2,2,13,i,BSA.12-01,BB,,cylinder,655.96,,,,,,,,,
Phyto,12/11/2018,10:40,NZ068,55.0,3,5.45%,0.0697,314.159,0.4879,7,214.63,1908,Coccomyxa sp.,Soft Body,Coccomyxa,sp.,,4,4,7,i,BSA.12-01,BB,,prolate spheroid,32.99,,,,,,,,,
Phyto,12/11/2018,10:40,NZ068,55.0,3,5.45%,0.0697,314.159,0.4879,7,214.63,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,400,802,0.8,c,BSA.12-01,BB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,12/13/2018,12:05,P8,59.5,3,5.04%,0.0697,314.159,0.697,10,150.24,44,Achnanthidium minutissimum,Diatom,Achnanthidium,minutissimum,,1,1,10.2,i,BSA.12-02,BB,,elliptic prism,91.89,,,,,,,,,
Phyto,12/13/2018,12:05,P8,59.5,3,5.04%,0.0697,314.159,0.697,10,150.24,1037,cf. Chlorella sp.,Soft Body,Chlorella,sp.,,3,3,2.4,i,BSA.12-02,BB,,sphere,5.58,,,,,,,,,
Phyto,12/13/2018,12:05,P8,59.5,3,5.04%,0.0697,314.159,0.697,10,150.24,1134,Monoraphidium contortum,Soft Body,Monoraphidium,contortum,,1,1,20.4,i,BSA.12-02,BB,,2 cones,18.05,,,,,,,,,
Phyto,12/13/2018,12:05,P8,59.5,3,5.04%,0.0697,314.159,0.697,10,150.24,1365,Plagioselmis lacustris,Soft Body,Plagioselmis,lacustris,,4,4,13,i,BSA.12-02,BB,,cone + half sphere,697.61,,,,,,,,,
Phyto,12/13/2018,12:05,P8,59.5,3,5.04%,0.0697,314.159,0.697,10,150.24,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,403,814,0.8,c,BSA.12-02,BB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,12/13/2018,8:45,D16 Twitchell,58.0,3,5.17%,0.0697,314.159,0.5576,8,187.80,145,Cocconeis placentula,Diatom,Cocconeis,placentula,,2,2,20.4,i,BSA.12-03,BB,,elliptic prism,540.78,,,,,,,,,
Phyto,12/13/2018,8:45,D16 Twitchell,58.0,3,5.17%,0.0697,314.159,0.5576,8,187.80,874,Rhoicosphenia abbreviata,Diatom,Rhoicosphenia,abbreviata,,1,1,8.3,i,BSA.12-03,BB,,gomphonemoid,170.27,,,,,,,,,
Phyto,12/13/2018,8:45,D16 Twitchell,58.0,3,5.17%,0.0697,314.159,0.5576,8,187.80,1037,cf. Chlorella sp.,Soft Body,Chlorella,sp.,,2,2,1.9,i,BSA.12-03,BB,,sphere,3.59,,,,,,,,,
Phyto,12/13/2018,8:45,D16 Twitchell,58.0,3,5.17%,0.0697,314.159,0.5576,8,187.80,1908,Coccomyxa sp.,Soft Body,Coccomyxa,sp.,,2,2,8,i,BSA.12-03,BB,,prolate spheroid,13.80,,,,,,,,,
Phyto,12/13/2018,8:45,D16 Twitchell,58.0,3,5.17%,0.0697,314.159,0.5576,8,187.80,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,408,822,0.8,c,BSA.12-03,BB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,12/14/2018,11:55,D10,57.5,1,1.74%,0.0697,314.159,0.5576,8,563.41,1908,Coccomyxa sp.,Soft Body,Coccomyxa ,sp.,,1,1,7.4,i,BSA.12-04,BB,,prolate spheroid,13.99,,,,,,,,,
