MethodCode,SampleDate,SampleTime,StationCode,Volume Received (mL),Volume Analyzed (mL),Percent of Sample Counted,Field-of-view (mm²),Slide/ Chamber Area (mm²),Area Counted,Number of Fields Counted,Factor,BSA_TIN,Taxon,Diatom/SoftBody,Genus,Species,Synonym,Unit Abundance,Number of cells per unit,GALD,Colony/Filament/Individual Group Code,BSA#,Taxonomist,Comments,Shape,Biovolume 1,Biovolume 2,Biovolume 3,Biovolume 4,Biovolume 5,Biovolume 6,Biovolume 7,Biovolume 8,Biovolume 9,Biovolume 10
Phyto,1/13/2014,11:35,D7,38,10,26.32%,0.0697,314.159,0.627718491,9,50.05,191,Cyclotella spp.,Diatom,Cyclotella,spp.,,12,12,11.2,i,BSA.01-01,KS,Very high sediment and detritus. Many diatom fragments.,cylinder,551.71,,,,,,,,,
Phyto,1/13/2014,11:35,D7,38,10,26.32%,0.0697,314.159,0.627718491,9,50.05,846,cf. Planothidium sp.,Diatom,Planothidium,sp.,,1,1,13.1,i,BSA.01-01,KS,Very high sediment and detritus. Many diatom fragments.,elliptic prism,213.18,,,,,,,,,
Phyto,1/13/2014,11:35,D7,38,10,26.32%,0.0697,314.159,0.627718491,9,50.05,984,Thalassionema sp.,Diatom,Thalassionema,sp.,,1,1,20.6,i,BSA.01-01,KS,Very high sediment and detritus. Many diatom fragments.,box,282.01,,,,,,,,,
Phyto,1/13/2014,11:35,D7,38,10,26.32%,0.0697,314.159,0.627718491,9,50.05,987,Thalassiosira sp.,Diatom,Thalassiosira,sp.,,3,3,57.9,i,BSA.01-01,KS,Very high sediment and detritus. Many diatom fragments.,cylinder,39494.62,,,,,,,,,
Phyto,1/13/2014,11:35,D7,38,10,26.32%,0.0697,314.159,0.627718491,9,50.05,1359,Hillea fusiformis,Soft Body,Hillea,fusiformis,,5,5,9.3,i,BSA.01-01,KS,Very high sediment and detritus. Many diatom fragments.,prolate spheroid,152.71,,,,,,,,,
Phyto,1/13/2014,11:35,D7,38,10,26.32%,0.0697,314.159,0.627718491,9,50.05,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,427,857,0.84,c,BSA.01-01,KS,Very high sediment and detritus. Many diatom fragments.,sphere,0.38,0.27,0.18,0.38,0.27,0.38,0.27,0.38,0.38,0.27
Phyto,1/8/2014,12:24,D28A,46,10,21.74%,0.0697,314.159,0.69746499,10,45.04,145,Cocconeis placentula,Diatom,Cocconeis,placentula,,8,8,26.2,i,BSA.01-02,KS,Moderate sediment and detritus. Many diatom fragments. Some soft algae appear degraded.,elliptic prism,852.73,,,,,,,,,
Phyto,1/8/2014,12:24,D28A,46,10,21.74%,0.0697,314.159,0.69746499,10,45.04,191,Cyclotella spp.,Diatom,Cyclotella,spp.,,6,6,5.6,i,BSA.01-02,KS,Moderate sediment and detritus. Many diatom fragments. Some soft algae appear degraded.,cylinder,91.13,,,,,,,,,
Phyto,1/8/2014,12:24,D28A,46,10,21.74%,0.0697,314.159,0.69746499,10,45.04,631,Navicula sp.,Diatom,Navicula,sp.,,3,3,18.7,i,BSA.01-02,KS,Moderate sediment and detritus. Many diatom fragments. Some soft algae appear degraded.,elliptic prism,304.31,,,,,,,,,
Phyto,1/8/2014,12:24,D28A,46,10,21.74%,0.0697,314.159,0.69746499,10,45.04,1027,Chlamydomonas globosa,Soft Body,Chlamydomonas,globosa,,5,5,7.5,i,BSA.01-02,KS,Moderate sediment and detritus. Many diatom fragments. Some soft algae appear degraded.,sphere,220.89,,,,,,,,,
Phyto,1/8/2014,12:24,D28A,46,10,21.74%,0.0697,314.159,0.69746499,10,45.04,1365,Rhodomonas cf. lacustris,Soft Body,Rhodomonas,lacustris,,16,16,11.2,i,BSA.01-02,KS,Moderate sediment and detritus. Many diatom fragments. Some soft algae appear degraded.,cone + half sphere,551.71,,,,,,,,,
Phyto,1/8/2014,12:24,D28A,46,10,21.74%,0.0697,314.159,0.69746499,10,45.04,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,366,749,0.85,c,BSA.01-02,KS,Moderate sediment and detritus. Many diatom fragments. Some soft algae appear degraded.,sphere,0.38,0.38,0.27,0.27,0.38,0.27,0.38,0.27,0.38,0.27
Phyto,1/9/2014,13:00,P8,36,10,27.78%,0.0697,314.159,0.69746499,10,45.04,191,Cyclotella spp.,Diatom,Cyclotella,spp.,,12,12,9.3,i,BSA.01-03,KS,Moderate sediment and detritus.,cylinder,251.34,,,,,,,,,
Phyto,1/9/2014,13:00,P8,36,10,27.78%,0.0697,314.159,0.69746499,10,45.04,586,Navicula gregaria,Diatom,Navicula,gregaria,,1,1,24.3,i,BSA.01-03,KS,Moderate sediment and detritus.,elliptic prism,801.58,,,,,,,,,
Phyto,1/9/2014,13:00,P8,36,10,27.78%,0.0697,314.159,0.69746499,10,45.04,664,Nitzschia acicularis,Diatom,Nitzschia,acicularis,,1,1,56.1,i,BSA.01-03,KS,Moderate sediment and detritus.,prism on parallelogram,581.2,,,,,,,,,
Phyto,1/9/2014,13:00,P8,36,10,27.78%,0.0697,314.159,0.69746499,10,45.04,730,Nitzschia palea,Diatom,Nitzschia,palea,,1,1,29.9,i,BSA.01-03,KS,Moderate sediment and detritus.,prism on parallelogram,259.98,,,,,,,,,
Phyto,1/9/2014,13:00,P8,36,10,27.78%,0.0697,314.159,0.69746499,10,45.04,1641,Strombidium sp.,Soft Body,Strombidium,sp.,,5,5,15,i,BSA.01-03,KS,Moderate sediment and detritus.,prolate spheroid,679.29,,,,,,,,,
Phyto,1/9/2014,13:00,P8,36,10,27.78%,0.0697,314.159,0.69746499,10,45.04,1640,Kephyrion littorale,Soft Body,Kephyrion,littorale,,3,3,6,i,BSA.01-03,KS,Moderate sediment and detritus.,prolate spheroid,78.54,,,,,,,,,
Phyto,1/9/2014,13:00,P8,36,10,27.78%,0.0697,314.159,0.69746499,10,45.04,1365,Rhodomonas cf. lacustris,Soft Body,Rhodomonas,lacustris,,19,19,11.2,i,BSA.01-03,KS,Moderate sediment and detritus.,cone + half sphere,551.71,,,,,,,,,
Phyto,1/9/2014,13:00,P8,36,10,27.78%,0.0697,314.159,0.69746499,10,45.04,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,360,733,0.86,c,BSA.01-03,KS,Moderate sediment and detritus.,sphere,0.38,0.27,0.27,0.27,0.38,0.38,0.38,0.38,0.38,0.27
Phyto,1/7/2014,13:15,C10A,47,10,21.28%,0.0697,314.159,0.418478994,6,75.07,57,Adlafia sp.,Diatom,Adlafia,sp.,,2,2,8.4,i,BSA.01.04,KS,Moderate sediment and detritus.,elliptic prism,90.32,,,,,,,,,
Phyto,1/7/2014,13:15,C10A,47,10,21.28%,0.0697,314.159,0.418478994,6,75.07,88,Aulacoseira alpigena,Diatom,Aulacoseira,alpigena,,2,2,5.6,i,BSA.01.04,KS,Moderate sediment and detritus.,cylinder,137.93,,,,,,,,,
Phyto,1/7/2014,13:15,C10A,47,10,21.28%,0.0697,314.159,0.418478994,6,75.07,145,Cocconeis placentula,Diatom,Cocconeis,placentula,,1,1,11.2,i,BSA.01.04,KS,Moderate sediment and detritus.,elliptic prism,182.26,,,,,,,,,
Phyto,1/7/2014,13:15,C10A,47,10,21.28%,0.0697,314.159,0.418478994,6,75.07,149,Craticula accomoda,Diatom,Craticula,accomoda,,5,5,20.6,i,BSA.01.04,KS,Moderate sediment and detritus.,elliptic prism,588.92,,,,,,,,,
Phyto,1/7/2014,13:15,C10A,47,10,21.28%,0.0697,314.159,0.418478994,6,75.07,191,Cyclotella spp.,Diatom,Cyclotella,sp.,,45,45,9.3,i,BSA.01.04,KS,Moderate sediment and detritus.,cylinder,509.47,,,,,,,,,
Phyto,1/7/2014,13:15,C10A,47,10,21.28%,0.0697,314.159,0.418478994,6,75.07,458,Gomphonema parvulum,Diatom,Gomphonema,parvulum,,2,2,11.2,i,BSA.01.04,KS,Moderate sediment and detritus.,gomphonemoid,226.53,,,,,,,,,
Phyto,1/7/2014,13:15,C10A,47,10,21.28%,0.0697,314.159,0.418478994,6,75.07,481,Gyrosigma sp.,Diatom,Gyrosigma,sp.,,2,2,130.8,i,BSA.01.04,KS,Fragment. Moderate sediment and detritus.,prism on parallelogram,4468.13,,,,,,,,,
